2019-12-04 00:00:00;0;0;0;0;0;0;0;1;0;1;0;3;3;0;0;0;2;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-04 00:15:00;0;0;1;1;1;1;1;2;1;2;0;3;6;2;2;2;2;4;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
2019-12-04 00:30:00;3;3;0;1;0;0;0;0;0;0;0;2;1;2;1;1;2;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2019-12-04 00:45:00;2;2;0;0;0;0;0;0;0;0;0;3;2;1;0;0;1;2;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2019-12-04 01:00:00;0;0;0;2;1;1;1;0;1;0;0;5;2;0;2;2;3;3;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
2019-12-04 01:15:00;2;2;0;0;0;0;0;1;0;1;0;3;5;2;1;2;1;4;0;0;0;2;3;2;0;0;0;0;0;0;0;0;0;0;0
2019-12-04 01:30:00;1;1;1;1;0;0;0;0;0;0;0;4;1;1;1;1;1;1;2;2;0;2;3;5;0;0;0;0;0;0;0;0;0;0;0
2019-12-04 01:45:00;1;1;1;0;0;0;1;0;1;0;1;5;1;1;0;0;0;2;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0
2019-12-04 02:00:00;0;0;1;1;0;0;3;1;3;1;2;3;0;1;1;1;2;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-04 02:15:00;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;1;1;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0
2019-12-04 02:30:00;0;0;0;0;1;1;1;2;1;1;1;0;0;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-04 02:45:00;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;1;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2019-12-04 03:00:00;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-12-04 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-04 03:30:00;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-04 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-04 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-04 04:15:00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-04 04:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-04 04:45:00;1;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-04 05:00:00;2;2;2;2;1;1;0;1;0;1;0;1;2;3;3;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-04 05:15:00;0;0;0;3;1;1;0;0;0;0;1;2;4;0;3;3;0;3;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-04 05:30:00;0;0;2;1;1;1;1;0;1;0;0;2;2;2;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-04 05:45:00;1;1;1;4;0;0;0;0;0;0;2;10;6;0;3;3;8;7;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-04 06:00:00;2;2;3;2;0;0;0;0;0;0;0;3;6;3;2;2;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
