DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2019-11-20 00:00:00;12;8;11;5;3;4;2
2019-11-20 00:15:00;19;11;13;9;3;5;6
2019-11-20 00:30:00;17;8;12;4;5;7;2
2019-11-20 00:45:00;17;10;9;1;4;3;3
2019-11-20 01:00:00;8;5;10;3;2;1;4
2019-11-20 01:15:00;10;2;5;2;2;1;3
2019-11-20 01:30:00;7;1;8;3;4;0;1
2019-11-20 01:45:00;7;5;7;6;6;4;1
2019-11-20 02:00:00;11;4;9;4;3;0;1
2019-11-20 02:15:00;9;3;16;0;2;1;0
2019-11-20 02:30:00;9;7;10;1;3;3;5
2019-11-20 02:45:00;8;1;9;1;2;3;3
2019-11-20 03:00:00;9;1;6;0;3;3;4
2019-11-20 03:15:00;6;1;9;1;4;3;1
2019-11-20 03:30:00;11;2;6;2;3;4;1
2019-11-20 03:45:00;8;7;8;3;3;1;1
2019-11-20 04:00:00;12;2;8;5;6;3;1
2019-11-20 04:15:00;11;5;22;5;5;5;7
2019-11-20 04:30:00;14;8;25;6;8;9;5
2019-11-20 04:45:00;21;8;36;14;5;13;9
2019-11-20 05:00:00;24;19;72;21;4;5;1
2019-11-20 05:15:00;39;20;107;45;3;4;3
2019-11-20 05:30:00;63;37;102;50;8;2;3
2019-11-20 05:45:00;67;50;141;90;1;2;2
2019-11-20 06:00:00;75;55;120;65;7;4;2
2019-11-20 06:15:00;82;67;167;83;8;1;3
2019-11-20 06:30:00;103;61;201;105;8;2;2
2019-11-20 06:45:00;145;89;194;112;7;0;1
2019-11-20 07:00:00;165;81;208;114;8;1;1
2019-11-20 07:15:00;207;118;219;142;16;4;1
2019-11-20 07:30:00;186;113;186;116;11;6;4
2019-11-20 07:45:00;176;104;199;109;14;0;1
2019-11-20 08:00:00;184;99;178;106;13;2;1
2019-11-20 08:15:00;144;89;187;103;13;2;2
2019-11-20 08:30:00;160;102;169;106;9;1;0
2019-11-20 08:45:00;139;95;168;110;13;2;0
2019-11-20 09:00:00;133;97;140;76;14;2;1
2019-11-20 09:15:00;107;83;145;84;11;1;0
2019-11-20 09:30:00;145;109;155;88;16;2;3
2019-11-20 09:45:00;119;115;171;104;9;3;0
2019-11-20 10:00:00;144;79;142;97;11;2;3
2019-11-20 10:15:00;145;99;165;86;8;4;5
2019-11-20 10:30:00;135;104;156;80;13;2;1
2019-11-20 10:45:00;133;101;172;90;8;1;4
2019-11-20 11:00:00;148;103;151;76;10;3;6
2019-11-20 11:15:00;149;123;176;86;10;2;6
2019-11-20 11:30:00;143;103;159;90;11;6;1
2019-11-20 11:45:00;140;116;172;85;8;7;3
2019-11-20 12:00:00;157;101;171;98;13;8;13
2019-11-20 12:15:00;162;103;153;91;8;4;5
2019-11-20 12:30:00;158;111;164;96;9;4;5
2019-11-20 12:45:00;143;112;191;85;10;1;1
2019-11-20 13:00:00;139;127;178;103;16;4;7
2019-11-20 13:15:00;159;110;178;113;10;2;5
2019-11-20 13:30:00;156;107;189;112;9;5;6
2019-11-20 13:45:00;166;120;185;100;12;8;1
2019-11-20 14:00:00;162;119;163;94;6;5;0
2019-11-20 14:15:00;200;139;161;104;8;5;2
2019-11-20 14:30:00;164;129;170;95;11;0;4
2019-11-20 14:45:00;181;149;181;82;14;1;2
2019-11-20 15:00:00;204;139;174;81;9;4;4
2019-11-20 15:15:00;164;163;162;91;11;4;5
2019-11-20 15:30:00;205;153;183;106;13;3;7
2019-11-20 15:45:00;203;158;187;95;15;0;3
2019-11-20 16:00:00;216;150;199;119;10;7;3
2019-11-20 16:15:00;231;166;207;113;15;8;7
2019-11-20 16:30:00;242;159;187;118;17;7;10
2019-11-20 16:45:00;232;161;181;109;15;9;6
2019-11-20 17:00:00;215;150;198;110;8;3;4
2019-11-20 17:15:00;234;179;180;98;8;3;4
2019-11-20 17:30:00;230;169;169;107;10;3;3
2019-11-20 17:45:00;228;159;159;79;17;3;3
2019-11-20 18:00:00;220;163;181;91;10;4;4
2019-11-20 18:15:00;191;154;173;109;7;3;4
2019-11-20 18:30:00;173;119;153;86;11;3;0
2019-11-20 18:45:00;153;122;126;63;6;2;1
2019-11-20 19:00:00;145;106;149;64;6;1;0
2019-11-20 19:15:00;126;110;117;71;8;4;2
2019-11-20 19:30:00;111;84;105;61;5;5;2
2019-11-20 19:45:00;106;70;115;59;2;2;1
2019-11-20 20:00:00;100;77;106;53;4;1;2
2019-11-20 20:15:00;99;78;92;67;5;1;3
2019-11-20 20:30:00;71;65;95;47;1;2;0
2019-11-20 20:45:00;70;46;95;39;2;2;1
2019-11-20 21:00:00;65;44;97;46;1;0;0
2019-11-20 21:15:00;78;38;109;52;2;1;0
2019-11-20 21:30:00;66;47;100;43;3;0;1
2019-11-20 21:45:00;96;58;84;47;2;1;1
2019-11-20 22:00:00;72;60;77;29;2;4;1
2019-11-20 22:15:00;59;51;85;35;3;0;0
2019-11-20 22:30:00;53;35;69;27;1;1;0
2019-11-20 22:45:00;45;26;39;22;2;0;1
2019-11-20 23:00:00;27;16;47;12;2;0;6
2019-11-20 23:15:00;38;16;31;13;3;0;0
2019-11-20 23:30:00;24;22;25;14;7;2;1
2019-11-20 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
