DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2019-11-20 00:00:00;2;9;14;0;0;0;3;0;0
2019-11-20 00:15:00;6;4;15;0;0;0;6;0;0
2019-11-20 00:30:00;1;2;10;0;0;0;8;0;0
2019-11-20 00:45:00;2;2;10;0;0;0;5;0;0
2019-11-20 01:00:00;0;1;3;0;0;0;2;0;0
2019-11-20 01:15:00;2;3;8;0;0;0;5;0;0
2019-11-20 01:30:00;0;1;2;0;0;0;2;0;0
2019-11-20 01:45:00;1;4;6;0;0;0;2;0;0
2019-11-20 02:00:00;1;1;5;0;0;0;3;0;0
2019-11-20 02:15:00;3;2;5;0;0;0;1;0;0
2019-11-20 02:30:00;1;3;6;0;0;0;3;0;0
2019-11-20 02:45:00;2;1;2;0;0;0;0;0;0
2019-11-20 03:00:00;0;1;1;0;0;1;0;0;4
2019-11-20 03:15:00;1;2;4;0;0;0;3;0;0
2019-11-20 03:30:00;0;2;4;0;0;0;3;0;0
2019-11-20 03:45:00;0;1;2;0;0;0;1;0;0
2019-11-20 04:00:00;4;3;7;0;0;0;4;0;0
2019-11-20 04:15:00;1;2;8;0;0;0;7;0;0
2019-11-20 04:30:00;1;3;5;0;0;0;4;0;0
2019-11-20 04:45:00;6;7;17;0;0;2;10;0;0
2019-11-20 05:00:00;1;5;30;0;0;1;35;0;0
2019-11-20 05:15:00;16;13;60;0;0;0;68;0;0
2019-11-20 05:30:00;14;18;69;0;0;0;81;0;0
2019-11-20 05:45:00;28;23;75;0;0;1;63;0;0
2019-11-20 06:00:00;31;32;69;0;0;0;43;0;2
2019-11-20 06:15:00;23;31;85;0;0;2;69;0;0
2019-11-20 06:30:00;30;26;124;0;0;2;143;5;0
2019-11-20 06:45:00;48;31;136;0;0;1;159;1;5
2019-11-20 07:00:00;50;33;146;0;0;0;184;5;0
2019-11-20 07:15:00;51;38;118;0;0;6;171;6;5
2019-11-20 07:30:00;66;53;161;0;0;0;210;10;5
2019-11-20 07:45:00;62;47;153;0;0;0;159;3;1
2019-11-20 08:00:00;53;40;148;0;0;2;138;7;21
2019-11-20 08:15:00;58;52;144;0;0;1;119;8;7
2019-11-20 08:30:00;40;42;128;0;0;1;121;4;1
2019-11-20 08:45:00;66;54;140;0;0;0;105;0;3
2019-11-20 09:00:00;33;26;120;0;0;0;99;0;1
2019-11-20 09:15:00;33;39;84;0;0;0;71;0;2
2019-11-20 09:30:00;40;27;84;0;0;1;68;4;0
2019-11-20 09:45:00;30;48;102;0;0;0;85;12;3
2019-11-20 10:00:00;46;69;129;0;0;0;82;26;2
2019-11-20 10:15:00;41;59;119;0;0;0;70;6;6
2019-11-20 10:30:00;38;64;123;0;0;0;92;0;3
2019-11-20 10:45:00;54;71;135;0;0;258;92;7;4
2019-11-20 11:00:00;54;78;143;0;0;0;81;0;7
2019-11-20 11:15:00;47;54;129;0;0;4;82;42;29
2019-11-20 11:30:00;52;55;135;0;0;258;85;19;1
2019-11-20 11:45:00;58;71;139;0;0;0;85;0;4
2019-11-20 12:00:00;64;133;151;0;0;0;83;6;1
2019-11-20 12:15:00;49;95;109;0;0;1;61;8;5
2019-11-20 12:30:00;39;87;125;0;0;0;63;5;0
2019-11-20 12:45:00;57;60;168;0;0;3;91;4;15
2019-11-20 13:00:00;41;50;158;0;0;0;91;1;5
2019-11-20 13:15:00;36;67;176;0;0;0;108;4;1
2019-11-20 13:30:00;46;60;194;0;0;1;134;3;5
2019-11-20 13:45:00;57;40;179;0;0;1;127;9;64
2019-11-20 14:00:00;51;77;159;0;0;0;97;9;4
2019-11-20 14:15:00;68;91;188;0;0;0;98;8;6
2019-11-20 14:30:00;104;137;232;0;0;0;110;7;6
2019-11-20 14:45:00;87;104;191;0;0;0;96;3;3
2019-11-20 15:00:00;86;96;182;0;0;0;112;8;6
2019-11-20 15:15:00;68;97;170;0;0;0;82;13;15
2019-11-20 15:30:00;77;118;206;0;0;0;81;6;14
2019-11-20 15:45:00;90;116;200;0;0;0;94;3;5
2019-11-20 16:00:00;108;124;198;0;0;0;110;4;5
2019-11-20 16:15:00;106;119;219;0;0;0;116;19;23
2019-11-20 16:30:00;140;154;246;0;0;2;144;9;7
2019-11-20 16:45:00;162;191;267;0;0;0;106;8;6
2019-11-20 17:00:00;137;172;260;0;0;0;128;3;5
2019-11-20 17:15:00;116;149;234;0;0;0;133;43;9
2019-11-20 17:30:00;95;108;192;0;0;0;107;4;0
2019-11-20 17:45:00;84;103;188;0;0;1;93;12;1
2019-11-20 18:00:00;46;64;131;0;0;0;92;4;0
2019-11-20 18:15:00;49;50;125;0;0;0;100;0;0
2019-11-20 18:30:00;35;48;126;0;0;0;93;1;5
2019-11-20 18:45:00;43;37;97;0;0;0;60;0;1
2019-11-20 19:00:00;43;44;106;0;0;0;69;0;2
2019-11-20 19:15:00;22;29;76;0;0;0;57;0;0
2019-11-20 19:30:00;23;31;83;0;0;0;56;0;0
2019-11-20 19:45:00;24;35;68;0;0;1;35;14;0
2019-11-20 20:00:00;31;28;88;0;0;0;52;0;0
2019-11-20 20:15:00;24;25;61;0;0;0;32;0;0
2019-11-20 20:30:00;24;23;70;0;0;0;33;2;0
2019-11-20 20:45:00;15;20;54;0;0;0;29;0;1
2019-11-20 21:00:00;18;15;69;0;0;0;58;0;1
2019-11-20 21:15:00;17;23;64;0;0;0;44;5;0
2019-11-20 21:30:00;9;13;50;0;0;1;36;0;4
2019-11-20 21:45:00;24;32;70;0;0;0;36;0;1
2019-11-20 22:00:00;23;30;61;0;0;0;33;0;5
2019-11-20 22:15:00;30;27;53;0;0;0;25;0;0
2019-11-20 22:30:00;10;8;39;0;0;0;25;0;0
2019-11-20 22:45:00;16;20;40;0;0;0;16;0;0
2019-11-20 23:00:00;6;6;27;0;0;0;21;0;0
2019-11-20 23:15:00;9;8;27;0;0;0;16;0;0
2019-11-20 23:30:00;4;8;14;0;0;0;8;0;0
2019-11-20 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
