DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-03-12 00:00:00;0;7;4;1;5;7;0;3;2;0;2;2;4
2020-03-12 00:15:00;0;6;5;2;3;6;1;5;1;0;2;2;3
2020-03-12 00:30:00;0;4;3;0;0;9;2;5;1;0;2;4;3
2020-03-12 00:45:00;0;3;1;0;1;4;0;3;0;0;1;4;1
2020-03-12 01:00:00;0;4;1;0;3;5;2;5;2;0;3;0;1
2020-03-12 01:15:00;0;3;0;0;3;6;1;3;0;0;5;1;6
2020-03-12 01:30:00;0;4;0;0;2;5;0;3;1;1;1;2;3
2020-03-12 01:45:00;0;3;1;1;2;5;0;5;0;0;5;4;1
2020-03-12 02:00:00;0;2;0;0;1;3;1;4;0;0;1;1;1
2020-03-12 02:15:00;0;0;1;0;2;3;2;2;2;0;6;4;0
2020-03-12 02:30:00;0;2;1;0;1;1;1;1;0;1;1;0;1
2020-03-12 02:45:00;0;5;1;0;2;2;0;2;1;2;2;3;1
2020-03-12 03:00:00;0;2;1;0;2;4;0;2;0;1;1;2;2
2020-03-12 03:15:00;0;1;1;0;1;7;0;2;1;0;4;3;1
2020-03-12 03:30:00;0;3;2;0;0;4;2;2;1;0;3;2;2
2020-03-12 03:45:00;0;2;2;0;1;6;1;2;3;2;5;2;1
2020-03-12 04:00:00;0;7;6;0;2;4;0;7;0;0;5;5;2
2020-03-12 04:15:00;0;6;1;0;3;12;1;6;1;3;5;8;5
2020-03-12 04:30:00;0;2;2;0;3;8;1;3;0;2;16;11;3
2020-03-12 04:45:00;0;5;0;2;2;14;4;15;4;1;19;23;4
2020-03-12 05:00:00;0;12;10;4;2;12;8;31;18;5;54;63;11
2020-03-12 05:15:00;0;12;14;2;10;25;7;54;33;4;66;79;10
2020-03-12 05:30:00;0;21;18;0;24;50;22;61;47;5;68;80;21
2020-03-12 05:45:00;0;24;25;2;38;77;25;58;54;2;59;55;35
2020-03-12 06:00:00;0;37;22;2;46;88;28;48;44;2;61;68;19
2020-03-12 06:15:00;0;36;34;1;31;60;19;84;78;3;74;90;21
2020-03-12 06:30:00;0;33;28;7;20;50;18;99;118;2;72;99;36
2020-03-12 06:45:00;0;38;30;1;36;64;20;114;135;3;66;106;48
2020-03-12 07:00:00;0;42;41;4;41;58;19;117;134;4;68;82;46
2020-03-12 07:15:00;0;38;45;4;35;63;18;100;140;6;66;82;50
2020-03-12 07:30:00;0;33;38;3;29;51;15;74;96;3;53;60;58
2020-03-12 07:45:00;0;66;61;6;49;63;18;108;126;9;86;87;79
2020-03-12 08:00:00;0;62;53;16;53;70;28;152;173;7;60;81;83
2020-03-12 08:15:00;0;49;43;5;42;65;25;86;106;8;78;76;53
2020-03-12 08:30:00;0;62;44;5;51;66;21;95;112;9;90;86;59
2020-03-12 08:45:00;0;51;49;4;40;57;17;82;73;12;68;46;61
2020-03-12 09:00:00;0;41;33;12;34;56;11;70;51;15;48;44;42
2020-03-12 09:15:00;0;55;40;4;36;66;12;67;60;7;58;55;37
2020-03-12 09:30:00;0;57;62;11;38;59;16;76;47;11;57;65;39
2020-03-12 09:45:00;0;56;43;6;47;74;29;71;65;19;55;50;50
2020-03-12 10:00:00;0;48;43;10;38;56;23;57;44;11;62;53;44
2020-03-12 10:15:00;0;51;37;6;38;52;27;59;34;15;51;48;42
2020-03-12 10:30:00;0;53;59;11;42;69;19;78;42;11;40;44;49
2020-03-12 10:45:00;0;64;56;7;34;57;24;64;42;16;61;50;48
2020-03-12 11:00:00;0;70;33;6;34;54;28;68;38;14;66;51;42
2020-03-12 11:15:00;0;63;64;7;50;68;20;84;54;17;62;48;41
2020-03-12 11:30:00;0;63;64;18;38;56;29;61;41;13;68;44;46
2020-03-12 11:45:00;0;62;51;6;49;56;20;70;43;11;59;63;50
2020-03-12 12:00:00;0;58;60;12;47;69;21;57;34;14;57;53;33
2020-03-12 12:15:00;0;71;63;9;55;78;26;53;43;16;62;53;42
2020-03-12 12:30:00;0;76;62;11;37;59;18;67;42;7;54;47;42
2020-03-12 12:45:00;0;70;66;9;42;57;22;68;45;17;67;63;47
2020-03-12 13:00:00;0;75;84;11;44;60;31;71;59;12;65;76;49
2020-03-12 13:15:00;0;78;81;15;58;82;32;73;58;13;69;85;41
