DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2020-06-23 00:00:00;10;9;0;6;5;0;0;0;0;0
2020-06-23 00:15:00;2;1;0;7;4;0;0;0;0;0
2020-06-23 00:30:00;3;3;0;7;4;0;0;0;0;0
2020-06-23 00:45:00;6;5;0;7;3;0;0;0;0;0
2020-06-23 01:00:00;7;3;0;3;3;0;0;0;0;0
2020-06-23 01:15:00;5;5;0;3;4;0;0;0;0;0
2020-06-23 01:30:00;2;2;0;3;1;0;0;0;0;0
2020-06-23 01:45:00;3;2;0;3;2;0;0;0;0;0
2020-06-23 02:00:00;6;4;0;3;1;0;0;0;0;0
2020-06-23 02:15:00;8;7;0;2;1;0;0;0;0;0
2020-06-23 02:30:00;7;2;0;0;2;0;0;0;0;0
2020-06-23 02:45:00;7;7;0;4;7;0;0;0;0;0
2020-06-23 03:00:00;3;2;0;5;5;0;0;0;0;0
2020-06-23 03:15:00;4;5;0;8;4;2;0;0;0;0
2020-06-23 03:30:00;8;1;0;5;3;0;0;0;0;0
2020-06-23 03:45:00;5;3;0;7;7;0;0;0;0;0
2020-06-23 04:00:00;11;3;0;7;5;1;0;0;0;0
2020-06-23 04:15:00;10;4;0;10;7;0;0;0;0;0
2020-06-23 04:30:00;10;5;0;10;2;2;0;0;0;0
2020-06-23 04:45:00;21;3;0;12;5;0;0;0;0;0
2020-06-23 05:00:00;20;15;0;30;12;1;0;0;0;0
2020-06-23 05:15:00;31;18;0;47;10;0;0;0;0;0
2020-06-23 05:30:00;49;24;0;50;18;1;0;0;0;0
2020-06-23 05:45:00;56;34;0;57;29;3;0;0;0;0
2020-06-23 06:00:00;60;31;4;62;21;1;0;0;0;0
2020-06-23 06:15:00;66;46;0;86;48;1;0;0;0;0
2020-06-23 06:30:00;93;81;0;83;45;5;0;0;0;0
2020-06-23 06:45:00;114;76;6;120;48;2;1;0;0;0
2020-06-23 07:00:00;94;57;0;102;63;3;0;0;0;0
2020-06-23 07:15:00;108;62;4;117;77;9;0;0;0;0
2020-06-23 07:30:00;106;65;0;107;53;4;1;0;0;0
2020-06-23 07:45:00;120;78;0;113;80;8;4;0;0;0
2020-06-23 08:00:00;110;75;1;107;77;9;0;0;0;0
2020-06-23 08:15:00;89;68;1;94;50;11;3;0;0;0
2020-06-23 08:30:00;90;64;1;83;47;6;0;0;0;0
2020-06-23 08:45:00;79;59;5;79;54;7;0;0;0;0
2020-06-23 09:00:00;88;54;11;83;46;7;7;0;0;0
2020-06-23 09:15:00;99;53;260;105;71;13;0;0;0;0
2020-06-23 09:30:00;109;62;1;97;49;261;0;0;0;0
2020-06-23 09:45:00;90;60;5;97;58;4;2;0;0;0
2020-06-23 10:00:00;101;63;2;110;56;9;1;0;0;0
2020-06-23 10:15:00;74;51;4;96;51;5;4;0;0;0
2020-06-23 10:30:00;95;52;1;84;69;5;0;0;0;0
2020-06-23 10:45:00;99;62;255;111;61;261;1;0;0;0
2020-06-23 11:00:00;103;61;4;103;62;8;4;0;0;0
2020-06-23 11:15:00;104;59;2;85;81;7;3;0;0;0
2020-06-23 11:30:00;99;73;9;116;63;9;3;0;0;0
2020-06-23 11:45:00;96;71;6;107;49;9;0;0;0;0
2020-06-23 12:00:00;89;63;3;108;74;10;3;0;0;0
2020-06-23 12:15:00;118;81;6;102;68;8;7;0;0;0
2020-06-23 12:30:00;102;65;7;87;47;7;6;0;0;0
2020-06-23 12:45:00;104;60;6;95;59;261;1;0;0;0
2020-06-23 13:00:00;87;79;260;99;57;7;0;0;0;0
2020-06-23 13:15:00;107;60;4;107;48;262;1;0;0;0
2020-06-23 13:30:00;110;81;3;98;61;9;6;0;0;0
2020-06-23 13:45:00;99;58;4;101;45;4;9;0;0;0
2020-06-23 14:00:00;93;76;10;94;55;5;0;0;0;0
2020-06-23 14:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-23 14:30:00;95;75;0;102;51;12;0;0;0;0
2020-06-23 14:45:00;108;68;1;101;63;10;0;0;0;0
2020-06-23 15:00:00;92;51;3;108;68;6;0;0;0;0
2020-06-23 15:15:00;112;72;0;109;71;4;0;0;0;0
2020-06-23 15:30:00;124;55;5;120;74;264;3;0;0;0
2020-06-23 15:45:00;112;68;4;110;69;7;1;0;0;0
2020-06-23 16:00:00;138;81;5;98;72;9;4;0;0;0
2020-06-23 16:15:00;107;69;1;133;82;7;0;0;0;0
2020-06-23 16:30:00;131;71;0;108;77;517;3;0;0;0
2020-06-23 16:45:00;126;69;3;134;89;10;3;0;0;0
2020-06-23 17:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-23 17:15:00;100;61;4;108;60;7;0;0;0;0
2020-06-23 17:30:00;102;50;3;113;60;11;0;0;0;0
2020-06-23 17:45:00;78;49;7;82;50;7;0;0;0;0
2020-06-23 18:00:00;80;46;1;86;36;6;0;0;0;0
2020-06-23 18:15:00;85;32;0;88;42;3;0;0;0;0
2020-06-23 18:30:00;66;24;2;67;42;9;0;0;0;0
2020-06-23 18:45:00;58;36;0;63;30;5;0;0;0;0
2020-06-23 19:00:00;51;27;0;61;26;3;1;0;0;0
2020-06-23 19:15:00;48;20;0;42;22;4;0;0;0;0
2020-06-23 19:30:00;42;27;0;40;20;3;0;0;0;0
2020-06-23 19:45:00;45;17;0;35;10;1;0;0;0;0
2020-06-23 20:00:00;52;24;0;40;11;2;0;0;0;0
2020-06-23 20:15:00;38;16;0;31;25;0;0;0;0;0
2020-06-23 20:30:00;47;23;0;32;6;1;3;0;0;0
2020-06-23 20:45:00;31;17;0;48;16;1;0;0;0;0
2020-06-23 21:00:00;28;18;1;40;11;0;0;0;0;0
2020-06-23 21:15:00;40;19;0;42;10;0;0;0;0;0
2020-06-23 21:30:00;30;16;0;22;6;0;0;0;0;0
2020-06-23 21:45:00;39;10;0;23;6;1;0;0;0;0
2020-06-23 22:00:00;29;15;4;32;13;1;0;0;0;0
2020-06-23 22:15:00;26;14;4;27;11;0;0;0;0;0
2020-06-23 22:30:00;25;10;0;17;14;0;0;0;0;0
2020-06-23 22:45:00;17;9;0;12;2;0;0;0;0;0
2020-06-23 23:00:00;14;4;0;27;10;0;0;0;0;0
2020-06-23 23:15:00;9;7;0;8;3;0;0;0;0;0
2020-06-23 23:30:00;12;15;1;16;7;0;0;0;0;0
