DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2020-07-03 00:00:00;2;6;0;0;0;0;0;0
2020-07-03 00:15:00;3;3;1;1;0;0;0;0
2020-07-03 00:30:00;3;6;2;1;0;0;0;0
2020-07-03 00:45:00;4;8;0;0;0;0;0;0
2020-07-03 01:00:00;3;5;1;0;0;0;0;0
2020-07-03 01:15:00;1;1;1;0;0;0;0;0
2020-07-03 01:30:00;1;2;0;0;0;0;0;0
2020-07-03 01:45:00;2;1;0;0;0;0;0;0
2020-07-03 02:00:00;2;2;0;0;0;0;0;0
2020-07-03 02:15:00;2;2;1;0;0;0;0;0
2020-07-03 02:30:00;0;4;0;0;0;0;0;0
2020-07-03 02:45:00;0;2;1;1;0;0;0;0
2020-07-03 03:00:00;3;1;2;3;0;0;0;0
2020-07-03 03:15:00;2;1;0;0;0;0;0;0
2020-07-03 03:30:00;1;4;0;1;0;0;0;0
2020-07-03 03:45:00;2;0;0;0;0;0;0;0
2020-07-03 04:00:00;0;2;0;0;0;0;0;0
2020-07-03 04:15:00;0;5;0;0;0;0;0;0
2020-07-03 04:30:00;6;2;1;1;0;0;0;0
2020-07-03 04:45:00;8;8;1;0;0;0;0;0
2020-07-03 05:00:00;7;6;1;3;0;0;0;0
2020-07-03 05:15:00;19;5;0;2;0;0;0;0
2020-07-03 05:30:00;16;9;2;2;0;0;0;0
2020-07-03 05:45:00;19;31;1;1;0;0;0;0
2020-07-03 06:00:00;33;32;2;2;0;0;0;0
2020-07-03 06:15:00;31;38;1;6;0;0;0;0
2020-07-03 06:30:00;38;29;2;3;0;0;0;0
2020-07-03 06:45:00;31;39;3;3;0;0;0;0
2020-07-03 07:00:00;50;38;2;1;0;0;0;0
2020-07-03 07:15:00;39;65;3;1;0;0;0;0
2020-07-03 07:30:00;72;44;1;2;0;0;0;0
2020-07-03 07:45:00;61;53;2;1;0;0;0;0
2020-07-03 08:00:00;48;47;3;2;0;0;0;12
2020-07-03 08:15:00;54;47;3;2;0;0;0;0
2020-07-03 08:30:00;53;53;2;0;0;0;0;0
2020-07-03 08:45:00;51;40;4;2;0;0;0;0
2020-07-03 09:00:00;50;40;1;1;0;0;0;0
2020-07-03 09:15:00;40;48;3;1;0;0;3;0
2020-07-03 09:30:00;38;47;0;0;0;0;4;0
2020-07-03 09:45:00;44;50;1;0;0;0;0;0
2020-07-03 10:00:00;40;33;5;1;0;0;0;1
2020-07-03 10:15:00;46;42;0;0;0;0;0;1
2020-07-03 10:30:00;46;39;0;0;0;0;0;0
2020-07-03 10:45:00;68;60;3;4;0;0;0;0
2020-07-03 11:00:00;43;49;1;1;0;0;0;0
2020-07-03 11:15:00;43;50;4;3;0;0;0;1
2020-07-03 11:30:00;67;48;2;2;0;0;0;0
2020-07-03 11:45:00;47;33;2;0;0;0;0;0
2020-07-03 12:00:00;67;57;2;1;0;0;0;0
2020-07-03 12:15:00;59;52;1;4;0;0;0;0
2020-07-03 12:30:00;66;53;2;1;0;0;2;0
2020-07-03 12:45:00;58;61;5;3;0;0;0;0
2020-07-03 13:00:00;77;44;2;4;0;0;1;0
2020-07-03 13:15:00;71;61;1;1;0;0;8;8
