DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-03-19 00:00:00;1;3;0;0;2;2;0;0
2020-03-19 00:15:00;8;2;0;0;4;4;0;0
2020-03-19 00:30:00;3;5;1;0;0;5;0;0
2020-03-19 00:45:00;4;1;0;0;0;4;0;0
2020-03-19 01:00:00;4;3;0;0;2;3;0;0
2020-03-19 01:15:00;2;3;0;0;1;3;0;0
2020-03-19 01:30:00;7;1;0;0;1;2;0;0
2020-03-19 01:45:00;6;9;0;0;0;3;0;0
2020-03-19 02:00:00;6;2;0;0;1;2;0;0
2020-03-19 02:15:00;2;2;0;0;1;2;0;0
2020-03-19 02:30:00;3;5;1;0;0;0;0;0
2020-03-19 02:45:00;3;2;0;0;2;3;0;0
2020-03-19 03:00:00;3;0;0;0;3;0;0;0
2020-03-19 03:15:00;0;2;0;0;3;2;0;0
2020-03-19 03:30:00;2;0;0;0;0;3;0;0
2020-03-19 03:45:00;2;2;0;0;0;4;0;0
2020-03-19 04:00:00;1;2;0;0;0;3;0;0
2020-03-19 04:15:00;5;2;0;0;3;3;0;0
2020-03-19 04:30:00;1;4;0;0;5;6;0;0
2020-03-19 04:45:00;4;7;0;0;10;21;0;0
2020-03-19 05:00:00;14;20;0;0;31;39;9;0
2020-03-19 05:15:00;19;35;0;0;68;109;21;0
2020-03-19 05:30:00;32;43;1;0;71;86;12;6
2020-03-19 05:45:00;78;106;2;0;66;57;7;28
2020-03-19 06:00:00;105;130;5;0;43;28;1;17
2020-03-19 06:15:00;46;81;1;0;57;38;22;4
2020-03-19 06:30:00;35;61;0;0;47;47;12;4
2020-03-19 06:45:00;37;55;1;0;37;41;4;1
2020-03-19 07:00:00;27;53;4;0;35;38;14;7
2020-03-19 07:15:00;38;68;3;0;49;44;22;1
2020-03-19 07:30:00;35;55;5;0;42;45;12;0
2020-03-19 07:45:00;40;57;5;0;37;49;16;0
2020-03-19 08:00:00;25;55;10;0;28;16;8;3
2020-03-19 08:15:00;30;59;5;0;29;18;4;2
2020-03-19 08:30:00;27;41;12;0;37;25;1;6
2020-03-19 08:45:00;22;27;9;0;25;18;1;1
2020-03-19 09:00:00;15;27;10;0;28;20;1;0
2020-03-19 09:15:00;27;36;8;0;23;36;2;11
2020-03-19 09:30:00;26;41;13;0;35;20;9;1
2020-03-19 09:45:00;26;31;7;0;38;26;3;0
2020-03-19 10:00:00;22;34;10;0;32;25;1;4
2020-03-19 10:15:00;22;34;11;0;31;24;7;1
