DATUM;1(DA1);2(DB1);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFBA);9(TAFBB);10(TAFGC);11(TAFBC);12(TAFBD)
2019-09-13 00:00:00;14;0;10;0;0;0;0;0;0;0;0;0
2019-09-13 00:15:00;7;0;2;0;0;0;0;0;0;0;0;0
2019-09-13 00:30:00;15;0;7;0;0;0;0;0;0;0;0;0
2019-09-13 00:45:00;2;0;8;0;0;0;0;0;0;0;0;0
2019-09-13 01:00:00;7;0;5;0;0;0;0;0;0;0;0;0
2019-09-13 01:15:00;4;0;5;0;0;0;0;0;0;0;0;0
2019-09-13 01:30:00;4;0;3;0;0;0;0;0;0;0;0;0
2019-09-13 01:45:00;2;0;0;0;0;0;0;0;0;0;0;0
2019-09-13 02:00:00;4;0;4;0;0;1;0;0;0;0;0;0
2019-09-13 02:15:00;5;0;4;0;0;0;0;0;0;0;0;0
2019-09-13 02:30:00;4;0;6;0;0;0;0;0;0;0;0;0
2019-09-13 02:45:00;4;0;1;0;0;0;0;0;0;0;0;0
2019-09-13 03:00:00;1;0;3;0;0;0;0;0;0;0;0;0
2019-09-13 03:15:00;0;0;1;0;0;0;0;0;0;0;0;0
2019-09-13 03:30:00;4;0;7;0;0;0;0;0;0;0;0;0
2019-09-13 03:45:00;2;0;1;0;0;0;0;0;0;0;0;0
2019-09-13 04:00:00;3;0;7;0;0;0;0;0;0;0;0;0
2019-09-13 04:15:00;3;0;9;0;0;0;0;0;0;0;0;0
2019-09-13 04:30:00;2;0;22;0;0;0;0;0;0;0;0;0
2019-09-13 04:45:00;3;0;25;0;0;0;0;0;0;0;0;0
2019-09-13 05:00:00;10;0;64;0;0;0;0;0;0;0;0;0
2019-09-13 05:15:00;14;0;118;0;0;0;0;0;0;0;0;0
2019-09-13 05:30:00;21;0;137;0;0;0;0;0;0;0;0;0
2019-09-13 05:45:00;38;0;110;0;0;0;0;0;0;0;0;0
2019-09-13 06:00:00;58;0;125;0;3;0;0;0;0;1;3;0
2019-09-13 06:15:00;49;0;198;0;6;1;0;0;0;2;0;0
2019-09-13 06:30:00;41;0;217;0;7;0;0;0;0;3;2;0
2019-09-13 06:45:00;61;0;233;0;9;1;0;0;0;1;1;0
2019-09-13 07:00:00;41;0;217;0;11;1;0;0;0;2;0;0
2019-09-13 07:15:00;51;0;219;0;11;4;0;0;0;2;0;0
2019-09-13 07:30:00;72;0;165;0;16;0;0;0;0;6;9;0
2019-09-13 07:45:00;84;0;181;0;14;0;0;0;0;1;0;0
2019-09-13 08:00:00;75;0;166;0;10;0;0;0;0;5;0;0
2019-09-13 08:15:00;64;0;188;0;11;2;0;0;0;2;1;0
2019-09-13 08:30:00;58;0;189;0;7;2;0;0;0;2;9;0
2019-09-13 08:45:00;65;0;131;0;7;0;0;0;0;3;3;0
2019-09-13 09:00:00;57;0;139;0;5;2;0;0;0;2;0;0
2019-09-13 09:15:00;59;0;135;0;5;0;0;0;0;3;0;0
2019-09-13 09:30:00;69;0;117;0;9;1;0;0;0;0;0;0
2019-09-13 09:45:00;78;0;124;0;9;1;0;0;0;3;0;0
2019-09-13 10:00:00;74;0;107;0;7;1;0;0;0;4;0;0
2019-09-13 10:15:00;100;0;114;0;3;3;0;0;0;6;9;0
2019-09-13 10:30:00;68;0;96;0;7;2;0;0;0;2;0;0
2019-09-13 10:45:00;95;0;117;0;4;4;0;0;0;0;0;0
2019-09-13 11:00:00;129;0;119;0;2;4;0;0;0;4;1;0
2019-09-13 11:15:00;117;0;106;0;5;2;0;0;0;5;0;0
2019-09-13 11:30:00;138;0;108;0;4;4;0;0;0;11;44;0
2019-09-13 11:45:00;127;0;132;0;3;5;0;0;0;6;2;0
2019-09-13 12:00:00;134;0;102;0;4;7;0;0;0;3;0;0
2019-09-13 12:15:00;151;0;99;0;2;11;0;0;0;0;0;0
2019-09-13 12:30:00;165;0;114;0;1;11;0;0;0;2;0;0
2019-09-13 12:45:00;182;0;118;0;5;8;0;0;0;2;0;0
2019-09-13 13:00:00;163;0;151;0;8;7;0;0;0;9;6;0
2019-09-13 13:15:00;170;0;160;0;1;8;0;0;0;6;0;0
2019-09-13 13:30:00;184;0;172;0;6;6;0;0;0;3;0;0
2019-09-13 13:45:00;197;0;171;0;7;3;0;0;0;4;0;0
2019-09-13 14:00:00;164;0;143;0;3;5;0;0;0;0;0;0
2019-09-13 14:15:00;172;0;136;0;5;4;0;0;0;6;0;0
2019-09-13 14:30:00;196;0;129;0;5;6;0;0;0;9;0;0
2019-09-13 14:45:00;195;0;136;0;3;7;0;0;0;13;3;0
2019-09-13 15:00:00;182;0;130;0;6;5;0;0;0;11;3;0
2019-09-13 15:15:00;195;0;135;0;7;6;0;0;0;2;3;0
2019-09-13 15:30:00;214;0;152;0;5;5;0;0;0;3;1;0
2019-09-13 15:45:00;135;0;103;0;2;9;0;0;0;2;0;0
2019-09-13 16:00:00;194;0;134;0;4;3;0;0;0;8;8;0
2019-09-13 16:15:00;190;0;133;0;3;7;0;0;0;7;3;0
2019-09-13 16:30:00;149;0;114;0;8;2;0;0;0;8;0;0
2019-09-13 16:45:00;158;0;117;0;3;6;0;0;0;6;0;0
2019-09-13 17:00:00;170;0;148;0;4;12;0;0;0;2;0;0
2019-09-13 17:15:00;156;0;120;0;6;7;0;0;0;8;11;0
2019-09-13 17:30:00;149;0;129;0;6;4;0;0;0;3;1;0
2019-09-13 17:45:00;153;0;140;0;5;8;0;0;0;4;0;0
2019-09-13 18:00:00;169;0;115;0;12;4;0;0;0;2;19;0
