DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2020-10-25 00:00:00;1;2;4;2;2;2;5;3;4;7;5
2020-10-25 00:15:00;1;3;3;0;0;4;10;6;1;7;2
2020-10-25 00:30:00;0;5;8;1;2;6;8;0;1;2;2
2020-10-25 00:45:00;0;4;7;1;1;2;3;1;4;4;4
2020-10-25 01:00:00;0;4;11;2;1;4;6;2;2;2;5
2020-10-25 01:15:00;0;3;4;0;0;0;2;4;0;3;3
2020-10-25 01:30:00;0;4;4;0;0;2;4;0;1;2;0
2020-10-25 01:45:00;1;0;3;1;1;0;3;3;1;3;5
2020-10-25 02:00:00;0;3;3;1;1;3;5;1;0;2;4
2020-10-25 02:15:00;0;3;2;0;0;0;4;1;2;2;5
2020-10-25 02:30:00;0;1;1;0;0;2;2;1;1;3;3
2020-10-25 02:45:00;1;1;2;1;2;1;3;1;0;0;0
2020-10-25 02:00:00;0;7;8;1;1;3;6;1;0;5;5
2020-10-25 02:15:00;0;4;3;0;0;0;6;3;2;4;6
2020-10-25 02:30:00;1;1;1;0;0;2;2;2;1;4;3
2020-10-25 02:45:00;1;3;2;1;2;1;5;3;0;0;0
2020-10-25 03:00:00;2;0;2;0;2;0;6;1;0;1;2
2020-10-25 03:15:00;0;0;2;0;0;1;0;0;0;0;0
2020-10-25 03:30:00;0;0;0;0;0;0;1;1;0;2;1
2020-10-25 03:45:00;0;1;1;1;1;1;0;0;0;1;0
2020-10-25 04:00:00;0;0;0;0;0;0;1;0;1;1;0
2020-10-25 04:15:00;0;0;0;0;0;0;5;0;0;0;1
2020-10-25 04:30:00;1;1;1;0;0;1;2;2;0;1;2
2020-10-25 04:45:00;0;0;1;0;0;0;1;0;1;3;0
2020-10-25 05:00:00;0;1;0;0;0;2;1;0;1;4;0
2020-10-25 05:15:00;0;3;4;1;1;0;4;1;1;6;1
2020-10-25 05:30:00;0;4;2;2;2;1;1;2;0;4;2
2020-10-25 05:45:00;1;6;4;0;0;1;2;3;1;3;1
2020-10-25 06:00:00;0;3;3;2;2;2;4;2;2;5;0
2020-10-25 06:15:00;1;3;1;0;1;2;6;2;1;4;4
2020-10-25 06:30:00;1;4;4;0;1;0;1;1;1;5;4
2020-10-25 06:45:00;1;1;6;0;0;2;4;1;4;1;3
2020-10-25 07:00:00;0;4;2;1;1;1;3;1;2;7;4
2020-10-25 07:15:00;0;8;2;1;1;1;8;1;2;2;3
2020-10-25 07:30:00;0;6;5;1;0;4;5;2;5;1;3
2020-10-25 07:45:00;1;9;8;3;5;1;6;1;7;8;4
2020-10-25 08:00:00;2;3;9;3;4;1;6;3;0;2;6
2020-10-25 08:15:00;1;5;6;0;0;2;4;4;3;6;6
2020-10-25 08:30:00;1;13;7;1;2;2;4;3;1;5;7
2020-10-25 08:45:00;3;13;10;2;5;6;11;6;9;6;6
2020-10-25 09:00:00;2;13;8;4;6;5;8;0;5;4;7
2020-10-25 09:15:00;2;7;8;1;2;2;4;0;8;6;10
2020-10-25 09:30:00;2;15;18;6;7;4;8;3;9;6;15
2020-10-25 09:45:00;4;18;28;5;9;0;6;3;11;4;12
2020-10-25 10:00:00;2;13;18;1;3;9;9;1;11;9;10
2020-10-25 10:15:00;0;19;19;2;4;3;12;3;11;10;9
2020-10-25 10:30:00;2;16;20;2;2;3;15;6;12;5;14
2020-10-25 10:45:00;9;17;20;5;6;7;10;3;10;5;18
2020-10-25 11:00:00;6;24;21;7;9;3;9;2;9;11;19
2020-10-25 11:15:00;2;28;21;3;5;10;14;7;11;15;18
2020-10-25 11:30:00;2;24;23;5;6;13;15;4;13;12;14
2020-10-25 11:45:00;3;25;19;0;2;8;15;6;18;10;16
2020-10-25 12:00:00;1;18;15;1;1;6;16;9;6;6;20
2020-10-25 12:15:00;4;13;30;6;9;9;13;6;9;9;22
2020-10-25 12:30:00;6;24;24;3;5;3;15;6;12;9;18
2020-10-25 12:45:00;1;25;28;3;5;9;11;6;11;11;9
2020-10-25 13:00:00;2;19;22;0;2;9;7;5;7;7;11
2020-10-25 13:15:00;1;22;20;5;6;10;13;7;12;9;13
2020-10-25 13:30:00;4;32;33;4;7;9;19;5;6;8;16
2020-10-25 13:45:00;3;30;34;4;6;7;14;3;13;11;20
2020-10-25 14:00:00;2;33;34;2;6;10;22;10;13;12;23
2020-10-25 14:15:00;3;30;23;8;9;11;16;6;13;13;18
2020-10-25 14:30:00;7;35;34;8;15;10;13;8;13;12;17
2020-10-25 14:45:00;2;32;24;6;8;8;15;5;12;15;16
2020-10-25 15:00:00;3;38;28;4;6;9;19;9;17;20;16
2020-10-25 15:15:00;6;30;38;4;4;5;21;10;14;14;25
2020-10-25 15:30:00;5;28;31;2;6;14;14;6;13;11;19
2020-10-25 15:45:00;2;34;31;2;2;12;20;4;16;17;21
2020-10-25 16:00:00;6;28;27;3;5;7;17;7;11;12;25
2020-10-25 16:15:00;4;25;25;7;8;7;15;8;14;10;23
2020-10-25 16:30:00;3;22;23;4;8;12;13;12;14;14;18
2020-10-25 16:45:00;6;26;28;8;10;10;23;13;15;19;27
2020-10-25 17:00:00;6;32;21;3;6;12;27;12;13;17;23
2020-10-25 17:15:00;4;31;30;6;8;15;12;7;13;14;17
2020-10-25 17:30:00;1;33;23;1;3;8;20;8;8;22;23
2020-10-25 17:45:00;5;34;32;9;11;18;17;12;13;17;17
2020-10-25 18:00:00;2;30;22;7;9;5;14;5;7;19;19
2020-10-25 18:15:00;4;24;23;1;6;13;23;6;15;18;12
2020-10-25 18:30:00;1;24;32;3;5;7;17;5;12;14;14
2020-10-25 18:45:00;3;22;18;8;11;6;9;9;16;11;9
2020-10-25 19:00:00;4;10;13;4;8;16;16;7;10;11;19
2020-10-25 19:15:00;1;14;14;3;3;6;18;10;7;13;12
2020-10-25 19:30:00;5;24;20;1;5;8;18;8;8;9;13
2020-10-25 19:45:00;5;15;14;2;5;6;20;6;10;8;10
2020-10-25 20:00:00;0;16;13;2;3;7;10;8;9;10;6
2020-10-25 20:15:00;2;14;13;3;5;4;12;9;4;7;16
2020-10-25 20:30:00;3;13;16;3;4;10;10;5;6;13;7
2020-10-25 20:45:00;2;11;12;1;2;4;8;5;4;7;8
2020-10-25 21:00:00;4;12;7;3;5;7;10;12;3;6;5
2020-10-25 21:15:00;1;13;10;4;3;9;9;3;7;6;6
2020-10-25 21:30:00;1;2;11;0;1;7;8;5;1;8;5
2020-10-25 21:45:00;3;4;6;1;3;4;5;7;7;9;6
2020-10-25 22:00:00;0;7;13;0;0;3;10;6;1;2;3
2020-10-25 22:15:00;0;5;14;0;0;0;6;1;3;4;3
2020-10-25 22:30:00;1;5;6;0;2;6;8;3;1;5;4
2020-10-25 22:45:00;1;7;8;1;2;1;3;2;1;4;2
