DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-04-23 00:00:00;10;3;0;1;2;10;2;0;1;1;1
2020-04-23 00:15:00;4;4;1;1;0;4;4;3;0;3;2
2020-04-23 00:30:00;2;3;1;1;2;9;4;0;1;3;0
2020-04-23 00:45:00;7;3;1;1;1;4;4;0;2;1;0
2020-04-23 01:00:00;2;4;0;0;0;4;8;2;0;2;1
2020-04-23 01:15:00;3;1;0;0;1;5;1;0;1;4;3
2020-04-23 01:30:00;4;1;0;1;1;4;2;1;0;0;0
2020-04-23 01:45:00;5;2;0;1;0;2;4;0;0;0;0
2020-04-23 02:00:00;2;3;0;1;1;3;4;0;0;1;0
2020-04-23 02:15:00;3;2;0;0;0;5;0;0;0;1;1
2020-04-23 02:30:00;5;3;0;0;0;2;2;1;0;2;2
2020-04-23 02:45:00;4;3;0;0;0;3;0;1;1;2;2
2020-04-23 03:00:00;5;1;1;0;0;3;0;0;0;0;0
2020-04-23 03:15:00;0;2;1;1;1;5;3;0;0;0;0
2020-04-23 03:30:00;1;2;1;0;0;2;2;0;0;1;1
2020-04-23 03:45:00;5;3;0;2;1;5;5;0;2;1;0
2020-04-23 04:00:00;6;2;1;1;0;2;2;0;0;1;0
2020-04-23 04:15:00;9;11;2;1;0;3;2;1;2;2;1
2020-04-23 04:30:00;7;7;0;1;1;7;7;3;1;2;1
2020-04-23 04:45:00;14;10;3;2;3;17;6;0;2;4;2
2020-04-23 05:00:00;21;16;3;7;6;18;10;1;2;1;1
2020-04-23 05:15:00;27;25;2;8;7;50;43;4;5;5;4
2020-04-23 05:30:00;40;32;2;2;18;84;72;3;3;10;8
2020-04-23 05:45:00;41;31;2;21;16;71;72;6;6;10;9
2020-04-23 06:00:00;43;66;4;11;11;56;52;6;15;8;6
2020-04-23 06:15:00;55;37;8;19;14;95;78;4;13;17;7
2020-04-23 06:30:00;55;49;11;35;19;96;104;14;18;21;8
2020-04-23 06:45:00;56;53;7;30;18;94;80;10;9;15;5
2020-04-23 07:00:00;52;53;9;32;18;89;84;7;13;18;5
2020-04-23 07:15:00;73;62;5;29;13;89;98;15;23;17;7
2020-04-23 07:30:00;56;48;15;23;11;76;97;12;21;10;6
2020-04-23 07:45:00;77;67;7;31;22;94;87;23;18;18;9
2020-04-23 08:00:00;53;53;12;23;17;73;73;21;21;23;9
2020-04-23 08:15:00;62;49;7;30;15;73;59;16;14;28;11
2020-04-23 08:30:00;60;62;13;29;14;72;67;22;20;31;13
2020-04-23 08:45:00;57;57;13;38;13;63;56;17;20;24;16
2020-04-23 09:00:00;58;58;16;34;24;51;59;14;18;34;17
2020-04-23 09:15:00;61;80;15;31;19;61;49;15;19;38;21
2020-04-23 09:30:00;68;60;23;31;17;62;63;17;19;31;15
2020-04-23 09:45:00;70;56;20;22;19;68;59;12;27;44;17
2020-04-23 10:00:00;58;64;22;28;17;65;45;17;26;38;15
2020-04-23 10:15:00;64;78;23;44;16;68;50;16;28;47;18
2020-04-23 10:30:00;69;71;21;33;13;61;62;24;23;38;17
2020-04-23 10:45:00;78;68;19;27;14;62;55;16;27;37;22
2020-04-23 11:00:00;90;71;28;26;16;68;54;25;30;46;20
2020-04-23 11:15:00;65;67;25;24;17;50;51;25;32;43;26
2020-04-23 11:30:00;79;71;24;34;19;68;65;25;23;43;17
2020-04-23 11:45:00;70;63;23;27;11;56;50;19;16;35;17
2020-04-23 12:00:00;68;91;25;23;11;71;52;21;33;24;17
2020-04-23 12:15:00;92;98;18;29;14;60;77;22;23;52;25
2020-04-23 12:30:00;70;77;22;25;21;62;62;19;35;44;21
2020-04-23 12:45:00;78;84;18;27;16;65;62;23;19;50;24
2020-04-23 13:00:00;73;78;25;31;24;61;57;13;20;33;14
2020-04-23 13:15:00;79;88;21;27;14;62;62;23;25;45;29
2020-04-23 13:30:00;89;83;19;32;16;78;63;15;20;32;20
2020-04-23 13:45:00;89;88;16;37;19;69;63;21;23;37;19
2020-04-23 14:00:00;100;109;19;28;18;73;55;19;31;44;20
2020-04-23 14:15:00;117;131;19;34;13;80;64;17;26;29;8
2020-04-23 14:30:00;133;143;19;23;19;68;74;15;24;49;24
2020-04-23 14:45:00;98;113;21;39;14;66;57;16;25;37;20
2020-04-23 15:00:00;113;117;17;34;18;65;56;19;24;40;17
2020-04-23 15:15:00;116;127;20;24;22;52;56;17;22;42;18
2020-04-23 15:30:00;109;116;22;28;24;62;61;19;23;50;20
2020-04-23 15:45:00;102;110;20;29;7;67;87;21;26;35;19
2020-04-23 16:00:00;106;118;14;31;21;77;60;17;20;36;14
2020-04-23 16:15:00;110;124;29;26;18;69;67;18;24;57;28
2020-04-23 16:30:00;108;121;35;67;26;70;62;18;24;51;17
2020-04-23 16:45:00;117;120;28;33;25;80;57;18;26;49;20
2020-04-23 17:00:00;104;104;25;21;18;75;61;29;27;51;26
2020-04-23 17:15:00;96;99;19;37;16;78;60;14;32;51;27
2020-04-23 17:30:00;52;66;14;75;21;34;32;10;19;35;9
2020-04-23 17:45:00;52;52;12;23;5;40;32;9;26;29;14
2020-04-23 18:00:00;82;84;23;34;13;74;42;12;20;39;25
