DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-04-16 00:00:00;2;1;0;1;1;5;3;0;0;1;1
2020-04-16 00:15:00;1;2;2;0;0;10;5;0;2;1;0
2020-04-16 00:30:00;2;1;0;0;0;4;4;1;0;1;0
2020-04-16 00:45:00;3;0;0;1;1;3;0;0;0;0;0
2020-04-16 01:00:00;1;1;0;0;0;5;3;0;0;0;0
2020-04-16 01:15:00;5;4;1;2;2;6;3;1;0;0;0
2020-04-16 01:30:00;3;2;0;1;0;4;1;0;0;3;0
2020-04-16 01:45:00;4;2;0;1;0;2;3;0;0;0;0
2020-04-16 02:00:00;2;1;0;1;0;3;3;1;1;3;1
2020-04-16 02:15:00;2;2;0;0;0;3;2;2;0;2;2
2020-04-16 02:30:00;7;7;0;0;0;0;0;0;0;0;0
2020-04-16 02:45:00;1;2;0;0;0;1;1;0;1;3;2
2020-04-16 03:00:00;3;1;0;0;0;1;1;0;0;1;1
2020-04-16 03:15:00;5;1;2;0;0;5;1;0;0;0;0
2020-04-16 03:30:00;4;3;0;0;0;6;2;1;0;1;1
2020-04-16 03:45:00;5;4;1;1;0;3;1;0;0;0;0
2020-04-16 04:00:00;6;7;0;3;2;2;0;0;0;0;0
2020-04-16 04:15:00;7;7;2;0;1;3;1;1;0;1;0
2020-04-16 04:30:00;4;6;0;2;1;7;1;0;0;1;1
2020-04-16 04:45:00;13;8;0;1;0;8;9;2;4;4;2
2020-04-16 05:00:00;22;16;2;3;2;18;4;1;1;2;1
2020-04-16 05:15:00;21;22;3;4;3;31;23;3;7;8;9
2020-04-16 05:30:00;33;33;5;15;17;60;50;1;4;6;5
2020-04-16 05:45:00;42;35;3;15;10;58;46;4;8;3;1
2020-04-16 06:00:00;51;47;1;20;13;43;34;2;9;5;4
2020-04-16 06:15:00;43;43;7;21;11;71;66;5;9;13;7
2020-04-16 06:30:00;56;70;8;11;13;81;68;10;15;19;10
2020-04-16 06:45:00;56;66;13;15;18;83;69;13;8;14;4
2020-04-16 07:00:00;55;65;10;22;15;72;81;12;9;13;6
2020-04-16 07:15:00;58;45;11;15;16;79;67;18;19;19;10
2020-04-16 07:30:00;66;56;8;40;17;80;86;15;18;10;5
2020-04-16 07:45:00;58;39;9;31;25;82;75;27;28;17;11
2020-04-16 08:00:00;52;36;10;23;19;54;56;15;17;24;10
2020-04-16 08:15:00;45;37;6;19;12;63;58;23;26;32;15
2020-04-16 08:30:00;52;46;14;34;21;68;62;18;21;30;14
2020-04-16 08:45:00;59;50;11;32;23;52;46;16;21;29;13
2020-04-16 09:00:00;51;35;12;21;12;60;49;17;28;28;13
2020-04-16 09:15:00;53;54;20;26;15;47;55;22;29;33;15
2020-04-16 09:30:00;73;56;20;40;19;58;56;20;24;24;12
2020-04-16 09:45:00;56;52;18;39;20;57;56;20;30;28;13
2020-04-16 10:00:00;65;58;21;27;17;44;41;11;22;30;18
2020-04-16 10:15:00;64;59;20;36;18;60;46;17;20;37;20
2020-04-16 10:30:00;73;68;15;32;14;62;50;23;16;42;20
2020-04-16 10:45:00;70;65;15;25;17;57;48;25;37;45;25
2020-04-16 11:00:00;71;71;17;25;12;57;56;31;26;47;23
2020-04-16 11:15:00;80;74;15;37;8;52;42;27;26;42;20
2020-04-16 11:30:00;67;75;14;30;14;63;56;25;39;47;16
2020-04-16 11:45:00;59;60;24;20;15;55;45;12;27;40;15
2020-04-16 12:00:00;76;69;20;22;9;48;40;27;27;39;15
2020-04-16 12:15:00;74;75;20;21;8;59;40;24;27;45;22
2020-04-16 12:30:00;68;65;18;19;11;55;52;13;29;45;24
2020-04-16 12:45:00;68;63;23;15;15;64;48;22;28;42;21
