DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2019-11-09 00:00:00;8;19;13;0;0;0;0;0
2019-11-09 00:15:00;16;38;24;0;0;0;0;1
2019-11-09 00:30:00;10;28;13;0;0;0;0;0
2019-11-09 00:45:00;12;27;17;0;0;0;0;0
2019-11-09 01:00:00;9;20;10;0;0;0;0;0
2019-11-09 01:15:00;11;13;11;0;0;0;0;0
2019-11-09 01:30:00;10;35;11;0;0;0;0;0
2019-11-09 01:45:00;13;21;6;0;0;0;0;0
2019-11-09 02:00:00;9;10;7;0;0;0;0;0
2019-11-09 02:15:00;13;13;4;0;0;0;0;0
2019-11-09 02:30:00;2;7;4;0;0;0;0;0
2019-11-09 02:45:00;9;13;6;0;0;0;0;0
2019-11-09 03:00:00;9;7;4;0;0;0;0;0
2019-11-09 03:15:00;10;10;5;0;0;0;0;0
2019-11-09 03:30:00;4;8;7;0;0;0;0;0
2019-11-09 03:45:00;6;9;2;0;0;0;0;0
2019-11-09 04:00:00;6;10;10;0;0;0;0;0
2019-11-09 04:15:00;2;7;3;0;0;0;0;0
2019-11-09 04:30:00;4;14;2;0;0;0;0;0
2019-11-09 04:45:00;11;15;5;0;0;0;0;0
2019-11-09 05:00:00;8;16;8;0;0;0;0;0
2019-11-09 05:15:00;8;18;21;0;0;0;0;0
2019-11-09 05:30:00;25;38;29;0;0;0;0;0
2019-11-09 05:45:00;39;40;15;0;0;0;0;0
2019-11-09 06:00:00;71;72;17;0;0;0;0;0
2019-11-09 06:15:00;19;37;19;0;0;0;0;0
2019-11-09 06:30:00;19;41;18;0;0;0;4;0
2019-11-09 06:45:00;16;48;18;0;0;0;1;0
2019-11-09 07:00:00;26;43;13;0;0;0;0;0
2019-11-09 07:15:00;19;51;14;0;0;0;0;0
2019-11-09 07:30:00;22;49;22;0;0;0;0;0
2019-11-09 07:45:00;38;70;25;0;0;0;0;0
2019-11-09 08:00:00;17;61;24;0;0;0;0;0
2019-11-09 08:15:00;33;72;31;0;0;1;1;0
2019-11-09 08:30:00;34;60;33;0;0;0;4;0
2019-11-09 08:45:00;42;89;48;0;0;2;6;0
2019-11-09 09:00:00;55;116;53;0;0;0;0;1
2019-11-09 09:15:00;39;108;45;0;0;0;15;0
2019-11-09 09:30:00;51;145;51;0;0;0;1;2
2019-11-09 09:45:00;65;144;79;0;0;0;3;2
2019-11-09 10:00:00;60;131;71;0;0;0;4;0
2019-11-09 10:15:00;65;141;70;0;0;2;5;0
2019-11-09 10:30:00;77;170;84;0;0;0;14;0
2019-11-09 10:45:00;73;164;91;0;0;0;6;1
2019-11-09 11:00:00;83;173;81;0;0;0;0;0
2019-11-09 11:15:00;69;155;76;0;0;1;6;3
2019-11-09 11:30:00;81;156;89;0;0;3;14;8
2019-11-09 11:45:00;102;202;103;0;0;0;1;6
2019-11-09 12:00:00;101;201;92;0;0;0;9;20
2019-11-09 12:15:00;81;194;90;0;0;43;6;26
2019-11-09 12:30:00;95;180;91;0;0;0;13;0
2019-11-09 12:45:00;112;213;102;0;0;0;2;5
2019-11-09 13:00:00;85;166;104;0;0;0;9;1
2019-11-09 13:15:00;83;201;95;0;0;15;6;30
2019-11-09 13:30:00;94;196;116;0;0;0;9;0
2019-11-09 13:45:00;111;222;106;0;0;0;15;7
2019-11-09 14:00:00;105;189;114;0;0;0;1;6
2019-11-09 14:15:00;88;237;94;0;0;0;40;2
2019-11-09 14:30:00;101;222;117;0;0;0;5;11
2019-11-09 14:45:00;108;228;94;0;0;1;3;0
2019-11-09 15:00:00;103;207;98;0;0;1;10;11
2019-11-09 15:15:00;110;227;115;0;0;1;8;5
2019-11-09 15:30:00;90;213;82;0;0;0;7;0
2019-11-09 15:45:00;88;242;92;0;0;1;15;0
