DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2020-06-04 00:00:00;4;2;0;1;4;10;16;0;0;0;0;0;0;0
2020-06-04 00:15:00;8;2;1;2;7;12;13;0;0;0;0;0;0;0
2020-06-04 00:30:00;10;2;3;2;1;7;15;0;0;0;0;0;0;0
2020-06-04 00:45:00;7;1;0;0;5;8;14;0;0;0;0;0;0;0
2020-06-04 01:00:00;8;1;0;0;5;12;9;0;0;0;0;0;0;0
2020-06-04 01:15:00;1;0;2;1;3;8;3;0;0;0;0;0;0;0
2020-06-04 01:30:00;10;1;0;0;2;9;5;0;0;0;0;0;0;0
2020-06-04 01:45:00;1;0;0;0;2;4;5;0;0;0;0;0;0;0
2020-06-04 02:00:00;3;0;1;1;1;7;6;0;0;0;0;0;0;0
2020-06-04 02:15:00;2;4;0;1;3;8;5;0;0;0;0;0;0;0
2020-06-04 02:30:00;3;2;0;0;2;7;5;0;0;0;0;0;0;0
2020-06-04 02:45:00;2;5;0;2;4;5;6;0;0;0;0;0;0;0
2020-06-04 03:00:00;3;1;0;0;4;6;5;0;0;0;0;0;0;0
2020-06-04 03:15:00;3;3;0;0;0;1;4;0;0;0;0;0;0;0
2020-06-04 03:30:00;4;0;0;0;4;12;6;0;0;0;0;0;0;0
2020-06-04 03:45:00;9;0;0;0;2;8;5;0;0;0;0;0;0;0
2020-06-04 04:00:00;3;2;0;1;2;9;8;0;0;0;0;0;0;0
2020-06-04 04:15:00;4;0;4;2;8;23;6;0;0;0;0;0;0;0
2020-06-04 04:30:00;10;1;0;1;6;14;10;0;0;0;0;0;0;0
2020-06-04 04:45:00;16;0;0;0;8;17;18;0;0;0;0;0;0;0
2020-06-04 05:00:00;48;0;0;1;9;39;47;0;0;0;0;0;0;0
2020-06-04 05:15:00;104;5;5;3;14;43;116;0;0;0;0;0;0;0
2020-06-04 05:30:00;91;6;6;7;19;62;130;0;0;0;0;0;0;0
2020-06-04 05:45:00;90;7;10;6;46;93;118;4;0;0;0;0;0;0
2020-06-04 06:00:00;20;1;1;0;26;48;32;0;0;0;0;0;0;0
2020-06-04 06:15:00;
2020-06-04 06:30:00;134;15;10;6;57;127;159;0;0;0;0;0;0;0
2020-06-04 06:45:00;106;20;11;2;44;89;150;0;0;5;3;3;3;0
2020-06-04 07:00:00;110;22;15;6;49;94;149;1;0;1;0;0;0;0
2020-06-04 07:15:00;137;16;14;7;54;107;169;0;0;0;0;0;0;0
2020-06-04 07:30:00;122;25;10;5;53;117;152;0;0;6;0;0;0;0
2020-06-04 07:45:00;123;37;13;4;66;107;146;1;0;0;0;0;0;0
2020-06-04 08:00:00;106;21;11;0;50;85;125;0;0;0;0;0;0;0
2020-06-04 08:30:00;107;21;14;3;49;101;146;12;0;0;0;0;0;0
2020-06-04 08:45:00;103;24;12;9;57;127;125;1;0;0;0;0;0;0
2020-06-04 09:00:00;93;17;9;10;51;99;124;0;0;0;0;0;0;0
2020-06-04 09:15:00;82;17;11;8;55;107;116;0;0;0;0;0;0;0
2020-06-04 09:30:00;81;22;10;5;65;127;143;0;0;0;0;0;0;0
2020-06-04 09:45:00;100;26;6;3;79;127;142;0;0;0;0;0;0;0
2020-06-04 10:00:00;
2020-06-04 10:15:00;
2020-06-04 10:30:00;70;20;18;12;60;98;96;0;0;2;2;2;2;0
2020-06-04 10:45:00;95;35;14;6;63;122;138;0;0;0;0;0;0;0
2020-06-04 11:00:00;88;24;12;9;67;106;119;0;0;0;0;0;0;0
2020-06-04 11:15:00;102;27;12;7;79;136;157;2;0;2;0;0;0;0
2020-06-04 11:30:00;97;35;11;12;91;143;130;0;0;0;0;0;0;0
2020-06-04 11:45:00;96;30;19;3;69;119;144;0;0;4;0;0;0;0
2020-06-04 12:00:00;86;26;21;11;75;119;134;0;0;4;0;0;0;5
2020-06-04 12:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-04 12:30:00;88;26;18;10;85;133;131;1;0;1;0;0;0;0
2020-06-04 12:45:00;118;25;20;8;93;128;144;0;0;2;0;0;0;0
2020-06-04 13:00:00;81;21;18;9;97;128;173;4;0;2;0;0;0;0
2020-06-04 13:15:00;120;34;27;14;80;128;153;5;0;0;0;0;0;0
2020-06-04 13:30:00;152;37;14;8;83;148;177;0;0;1;0;0;0;0
2020-06-04 13:45:00;148;35;27;14;77;128;197;1;0;3;0;0;0;0
2020-06-04 14:00:00;122;40;22;7;96;131;167;3;0;1;0;0;0;0
2020-06-04 14:15:00;125;34;31;6;93;142;177;5;0;0;0;0;0;0
2020-06-04 14:30:00;138;36;30;6;114;134;172;4;0;1;0;0;0;0
2020-06-04 14:45:00;128;27;38;18;117;109;170;0;0;5;0;0;0;0
2020-06-04 15:00:00;112;39;36;10;105;101;147;7;0;4;0;0;0;0
2020-06-04 15:15:00;113;34;36;13;123;111;149;0;0;0;0;0;0;0
2020-06-04 15:30:00;104;39;36;15;121;124;157;8;0;9;0;0;0;0
2020-06-04 15:45:00;113;27;43;13;122;116;145;6;0;4;0;0;0;0
2020-06-04 16:00:00;114;32;38;9;117;100;150;2;0;0;0;0;0;0
2020-06-04 16:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-04 16:30:00;119;33;45;13;106;91;137;0;0;0;0;0;0;0
2020-06-04 16:45:00;129;29;49;17;100;93;136;0;0;5;0;0;0;0
2020-06-04 17:00:00;125;34;31;10;121;109;154;1;0;0;0;0;0;0
2020-06-04 17:15:00;118;33;24;8;121;100;139;0;0;1;0;0;0;0
2020-06-04 17:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-04 17:45:00;114;33;18;12;121;115;142;0;0;5;0;0;0;0
2020-06-04 18:00:00;104;23;17;9;100;130;144;2;0;3;0;0;0;0
2020-06-04 18:15:00;93;25;25;7;90;117;133;0;0;0;0;0;0;0
2020-06-04 18:30:00;99;30;16;5;73;111;122;2;0;1;0;0;0;0
2020-06-04 18:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-04 19:00:00;74;18;12;8;51;99;111;0;0;0;0;0;0;0
2020-06-04 19:15:00;68;17;11;3;62;105;97;0;0;0;0;0;0;0
2020-06-04 19:30:00;75;4;8;2;48;78;89;2;0;2;0;0;0;0
2020-06-04 19:45:00;49;9;7;4;51;83;65;2;0;0;0;0;0;0
