DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-04-21 00:00:00;2;1;0;0;5;3;1;0;2;0;0;0;0;0
2020-04-21 00:15:00;2;2;6;0;2;2;1;0;2;3;0;0;0;0
2020-04-21 00:30:00;0;1;8;1;4;1;4;0;1;4;0;0;0;0
2020-04-21 00:45:00;1;2;3;0;4;1;2;0;1;1;0;0;0;0
2020-04-21 01:00:00;3;2;8;2;4;3;0;0;1;4;0;0;0;0
2020-04-21 01:15:00;0;3;5;0;1;3;2;0;0;1;0;0;0;0
2020-04-21 01:30:00;0;0;1;0;3;3;1;0;0;0;0;0;0;0
2020-04-21 01:45:00;0;1;2;0;5;2;0;0;1;3;0;0;0;0
2020-04-21 02:00:00;4;2;2;0;8;2;1;0;2;3;0;0;0;0
2020-04-21 02:15:00;0;3;3;0;4;0;4;0;2;3;0;0;0;0
2020-04-21 02:30:00;1;3;4;0;4;2;0;0;4;1;0;0;0;0
2020-04-21 02:45:00;4;3;4;0;3;1;1;0;0;4;0;0;0;0
2020-04-21 03:00:00;2;1;4;0;5;2;1;0;0;2;0;0;0;0
2020-04-21 03:15:00;1;1;2;0;3;6;0;0;1;2;0;0;0;0
2020-04-21 03:30:00;3;4;6;0;1;5;1;1;2;3;0;0;0;0
2020-04-21 03:45:00;2;4;5;0;2;4;0;0;1;3;0;0;0;0
2020-04-21 04:00:00;1;4;6;1;10;3;0;0;0;2;0;0;0;0
2020-04-21 04:15:00;3;3;9;1;5;1;2;1;4;4;0;0;0;0
2020-04-21 04:30:00;2;2;4;0;4;8;1;1;4;5;0;0;0;0
2020-04-21 04:45:00;3;8;16;1;5;5;0;0;6;5;0;0;0;0
2020-04-21 05:00:00;12;4;14;1;8;6;3;2;7;15;0;0;0;0
2020-04-21 05:15:00;26;22;21;7;12;18;4;2;8;17;0;0;0;0
2020-04-21 05:30:00;47;30;41;21;22;15;16;6;9;13;0;0;0;0
2020-04-21 05:45:00;70;34;50;31;14;17;14;8;6;6;0;0;0;0
2020-04-21 06:00:00;31;29;39;31;18;20;19;5;12;20;0;0;0;0
2020-04-21 06:15:00;56;37;62;23;28;33;21;8;15;18;0;0;0;0
2020-04-21 06:30:00;65;42;63;37;37;43;18;7;22;28;0;0;0;0
2020-04-21 06:45:00;85;56;74;49;35;41;28;11;25;33;0;0;0;0
2020-04-21 07:00:00;62;40;65;34;49;35;35;14;16;14;0;0;0;0
2020-04-21 07:15:00;66;49;88;49;50;50;24;14;32;29;0;0;0;0
2020-04-21 07:30:00;72;47;77;49;41;38;25;11;30;31;0;0;0;0
2020-04-21 07:45:00;81;55;88;55;59;36;31;18;33;20;0;0;0;0
2020-04-21 08:00:00;68;36;71;31;50;43;26;14;23;15;0;0;0;0
2020-04-21 08:15:00;50;36;63;32;60;45;25;11;30;32;0;0;0;0
2020-04-21 08:30:00;49;28;62;35;43;50;20;11;32;37;0;0;0;0
2020-04-21 08:45:00;42;38;77;30;36;41;26;11;30;20;0;0;0;0
2020-04-21 09:00:00;43;36;56;27;39;38;20;7;28;34;0;0;0;0
2020-04-21 09:15:00;39;32;56;30;51;35;22;11;31;23;0;0;0;0
2020-04-21 09:30:00;48;31;70;24;66;39;31;7;36;25;0;0;0;0
2020-04-21 09:45:00;36;32;72;26;57;41;20;12;34;26;0;0;0;0
2020-04-21 10:00:00;37;31;67;32;46;36;27;15;29;33;0;0;0;0
2020-04-21 10:15:00;40;35;74;30;60;38;29;12;40;38;0;0;0;0
2020-04-21 10:30:00;44;31;86;28;54;54;28;14;40;32;0;0;0;0
2020-04-21 10:45:00;41;44;82;48;65;50;25;13;32;31;0;0;0;0
2020-04-21 11:00:00;42;39;63;25;59;39;24;13;34;33;0;0;0;0
2020-04-21 11:15:00;52;41;70;36;63;52;25;11;34;40;0;0;0;0
2020-04-21 11:30:00;46;47;65;39;62;44;31;14;40;37;0;0;0;0
2020-04-21 11:45:00;49;35;76;49;51;43;22;4;35;34;0;0;0;0
2020-04-21 12:00:00;46;29;52;29;53;36;31;13;42;47;0;0;0;0
2020-04-21 12:15:00;57;37;56;41;56;50;24;13;43;44;0;0;0;0
2020-04-21 12:30:00;42;27;60;50;52;43;27;11;41;35;0;0;0;0
2020-04-21 12:45:00;49;32;55;36;46;52;24;22;47;44;0;0;0;0
2020-04-21 13:00:00;46;46;79;43;45;89;20;18;41;42;0;0;0;0
2020-04-21 13:15:00;50;33;70;24;8;109;6;19;34;36;0;0;0;0
2020-04-21 13:30:00;44;27;71;37;60;56;40;1;47;41;0;0;0;0
2020-04-21 13:45:00;56;46;70;42;86;56;35;0;47;57;0;0;0;0
2020-04-21 14:00:00;38;32;58;23;76;43;35;1;50;50;0;0;0;0
2020-04-21 14:15:00;49;34;50;39;72;45;27;9;54;43;0;0;0;0
2020-04-21 14:30:00;52;45;54;34;82;47;38;6;67;61;0;0;0;0
2020-04-21 14:45:00;58;39;63;42;66;50;24;6;45;51;0;0;0;0
2020-04-21 15:00:00;45;32;70;34;54;46;27;14;50;52;0;0;0;0
2020-04-21 15:15:00;62;34;67;39;60;54;22;11;63;47;0;0;0;0
2020-04-21 15:30:00;38;36;66;34;59;59;25;10;56;55;0;0;0;0
2020-04-21 15:45:00;71;40;69;41;51;51;25;13;60;46;0;0;0;0
2020-04-21 16:00:00;57;41;78;40;66;40;29;21;69;44;0;0;0;0
2020-04-21 16:15:00;58;33;71;52;60;63;31;7;58;55;0;0;0;0
2020-04-21 16:30:00;45;35;69;38;78;52;28;18;60;54;0;0;0;0
2020-04-21 16:45:00;53;28;82;44;70;64;26;17;52;51;0;0;0;0
2020-04-21 17:00:00;55;39;85;50;82;58;37;23;53;54;0;0;0;0
2020-04-21 17:15:00;50;37;66;38;67;56;24;17;57;54;0;0;0;0
2020-04-21 17:30:00;58;39;66;31;66;56;30;16;53;46;0;0;0;0
2020-04-21 17:45:00;61;42;59;35;63;40;30;14;38;39;0;0;0;0
2020-04-21 18:00:00;46;45;62;37;49;43;28;13;56;47;0;0;0;0
2020-04-21 18:15:00;51;39;54;20;54;36;15;8;38;45;0;0;0;0
2020-04-21 18:30:00;44;31;56;23;57;33;27;17;41;40;0;0;0;0
2020-04-21 18:45:00;41;35;40;27;44;34;22;8;28;31;0;0;0;0
2020-04-21 19:00:00;36;30;48;20;36;28;20;9;21;26;0;0;0;0
2020-04-21 19:15:00;27;28;41;24;36;30;19;8;25;20;0;0;0;0
2020-04-21 19:30:00;31;30;39;14;26;15;19;7;23;19;0;0;0;0
2020-04-21 19:45:00;23;28;28;10;28;29;14;2;17;22;0;0;0;0
2020-04-21 20:00:00;25;23;23;12;25;23;13;6;17;24;0;0;0;0
2020-04-21 20:15:00;17;18;26;11;22;21;8;5;7;24;0;0;0;0
2020-04-21 20:30:00;17;18;15;6;15;9;10;2;14;11;0;0;0;0
2020-04-21 20:45:00;17;25;21;8;16;20;8;5;13;12;0;0;0;0
2020-04-21 21:00:00;13;13;19;6;13;13;9;3;13;12;0;0;0;0
2020-04-21 21:15:00;19;11;16;4;11;16;9;1;8;8;0;0;0;0
2020-04-21 21:30:00;17;12;15;7;14;12;8;1;10;8;0;0;0;0
2020-04-21 21:45:00;9;8;23;2;10;10;5;2;12;12;0;0;0;0
2020-04-21 22:00:00;9;8;15;5;15;7;10;2;12;15;0;0;0;0
2020-04-21 22:15:00;10;6;16;3;11;13;3;3;10;8;0;0;0;0
2020-04-21 22:30:00;9;9;8;3;11;9;2;2;2;8;0;0;0;0
2020-04-21 22:45:00;5;5;8;0;10;6;2;0;3;6;0;0;0;0
