DATUM;1(DB1);2(DRDA);3(DRDB);4(TAFGA);5(TAFGB);6(TARDA1);7(TARDB1);8(TAFBA);9(TAFBB)
2020-08-31 00:00:00;0;1;0;0;0;0;0;0;0
2020-08-31 00:15:00;2;0;0;0;0;0;0;0;0
2020-08-31 00:30:00;2;0;1;0;0;0;0;0;0
2020-08-31 00:45:00;1;0;0;0;0;0;0;0;0
2020-08-31 01:00:00;0;0;0;0;0;0;0;0;0
2020-08-31 01:15:00;0;0;0;0;0;0;0;0;0
2020-08-31 01:30:00;2;1;1;0;0;0;0;0;0
2020-08-31 01:45:00;0;0;1;0;0;0;0;0;0
2020-08-31 02:00:00;1;0;0;0;0;0;0;0;0
2020-08-31 02:15:00;1;0;0;0;0;0;0;0;0
2020-08-31 02:30:00;0;0;1;0;0;0;0;0;0
2020-08-31 02:45:00;0;0;0;0;0;0;0;0;0
2020-08-31 03:00:00;0;0;0;0;0;0;0;0;0
2020-08-31 03:15:00;0;0;0;0;0;0;0;0;0
2020-08-31 03:30:00;0;0;1;0;0;0;0;0;0
2020-08-31 03:45:00;0;0;0;0;0;0;0;0;0
2020-08-31 04:00:00;0;0;0;0;0;0;0;0;0
2020-08-31 04:15:00;0;0;0;0;0;0;0;0;0
2020-08-31 04:30:00;0;0;0;0;0;0;0;0;0
2020-08-31 04:45:00;0;0;0;0;0;0;0;0;0
2020-08-31 05:00:00;1;0;0;0;0;0;0;0;0
2020-08-31 05:15:00;1;1;3;0;0;0;0;0;0
2020-08-31 05:30:00;4;1;2;0;0;0;0;0;0
2020-08-31 05:45:00;1;0;2;0;0;1;0;0;0
2020-08-31 06:00:00;0;4;4;0;0;0;0;0;0
2020-08-31 06:15:00;1;0;4;0;0;1;0;0;0
2020-08-31 06:30:00;1;0;4;0;0;0;0;5;0
2020-08-31 06:45:00;0;6;7;0;0;1;0;0;0
2020-08-31 07:00:00;2;3;9;0;0;1;0;1;0
2020-08-31 07:15:00;3;2;5;4;4;2;0;0;0
2020-08-31 07:30:00;5;1;4;5;0;0;0;0;0
2020-08-31 07:45:00;5;10;9;3;0;5;0;7;0
2020-08-31 08:00:00;4;2;6;6;1;0;1;0;0
2020-08-31 08:15:00;10;7;10;4;3;2;0;0;0
2020-08-31 08:30:00;15;6;11;6;2;0;2;2;0
2020-08-31 08:45:00;10;6;15;3;4;5;3;0;0
2020-08-31 09:00:00;18;8;3;7;9;1;0;1;0
2020-08-31 09:15:00;19;7;11;5;7;1;2;0;0
2020-08-31 09:30:00;23;6;11;6;4;0;1;36;0
2020-08-31 09:45:00;38;10;10;5;9;0;1;0;2
2020-08-31 10:00:00;29;14;12;7;4;2;3;0;0
2020-08-31 10:15:00;40;10;11;6;6;0;1;1;1
2020-08-31 10:30:00;55;7;17;12;5;0;7;4;2
2020-08-31 10:45:00;71;11;15;4;7;0;2;0;0
2020-08-31 11:00:00;76;10;13;3;4;0;4;0;0
2020-08-31 11:15:00;63;11;13;2;4;2;1;0;0
2020-08-31 11:30:00;80;19;13;7;3;1;5;0;0
2020-08-31 11:45:00;95;17;18;1;6;2;0;0;4
2020-08-31 12:00:00;109;7;14;6;4;0;2;1;0
2020-08-31 12:15:00;110;12;19;5;3;0;2;0;0
2020-08-31 12:30:00;100;5;9;4;5;1;0;0;0
2020-08-31 12:45:00;75;10;13;1;3;3;4;0;1
2020-08-31 13:00:00;89;18;22;7;7;3;4;0;2
2020-08-31 13:15:00;85;10;13;11;0;3;2;4;0
2020-08-31 13:30:00;78;10;9;2;1;0;8;4;0
2020-08-31 13:45:00;77;6;18;1;9;1;5;1;1
2020-08-31 14:00:00;77;11;13;1;7;2;1;1;2
2020-08-31 14:15:00;79;11;19;9;3;1;4;6;3
2020-08-31 14:30:00;85;8;21;5;7;2;0;188;0
2020-08-31 14:45:00;76;12;15;2;5;0;1;0;1
2020-08-31 15:00:00;81;15;13;9;4;0;3;3;0
2020-08-31 15:15:00;104;17;18;5;2;2;3;0;1
2020-08-31 15:30:00;106;17;28;1;2;1;2;1;0
2020-08-31 15:45:00;90;12;16;5;4;1;3;1;2
2020-08-31 16:00:00;94;10;16;7;5;0;2;8;3
2020-08-31 16:15:00;86;21;24;2;3;1;2;0;2
2020-08-31 16:30:00;56;22;23;2;8;2;1;1;11
2020-08-31 16:45:00;90;18;29;3;3;0;4;0;1
2020-08-31 17:00:00;80;12;22;6;6;2;0;21;56
2020-08-31 17:15:00;87;20;21;6;3;1;0;2;0
2020-08-31 17:30:00;95;18;20;3;4;0;2;2;3
2020-08-31 17:45:00;98;19;30;6;4;1;3;26;12
2020-08-31 18:00:00;91;12;24;5;5;2;2;12;12
2020-08-31 18:15:00;91;19;24;2;5;1;1;0;5
2020-08-31 18:30:00;92;7;28;3;2;3;0;3;1
2020-08-31 18:45:00;84;11;27;3;2;0;1;2;1
2020-08-31 19:00:00;80;9;14;7;2;0;0;1;1
2020-08-31 19:15:00;78;10;18;6;1;0;1;2;0
2020-08-31 19:30:00;73;7;21;2;2;0;4;0;4
2020-08-31 19:45:00;64;10;9;5;4;0;1;1;2
2020-08-31 20:00:00;86;8;14;2;3;2;1;0;1
2020-08-31 20:15:00;33;12;12;9;1;0;0;7;0
2020-08-31 20:30:00;25;2;8;4;2;0;2;1;4
2020-08-31 20:45:00;19;3;7;3;1;0;0;0;0
2020-08-31 21:00:00;19;1;5;3;2;1;1;1;2
2020-08-31 21:15:00;20;2;5;1;0;0;1;0;0
2020-08-31 21:30:00;15;2;3;3;1;0;1;2;0
2020-08-31 21:45:00;10;2;4;1;0;0;1;4;0
2020-08-31 22:00:00;5;6;10;0;0;2;2;0;0
2020-08-31 22:15:00;8;2;5;0;1;0;1;0;0
2020-08-31 22:30:00;10;0;3;0;0;0;2;0;0
2020-08-31 22:45:00;10;1;3;0;0;1;1;0;0
2020-08-31 23:00:00;15;0;2;0;0;0;0;0;0
2020-08-31 23:15:00;5;1;2;0;0;0;0;0;0
2020-08-31 23:30:00;4;1;2;0;0;0;0;0;0
2020-08-31 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
