DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-04-16 00:00:00;3;3;0;0;0;0;0;1;0;0
2020-04-16 00:15:00;2;2;0;0;0;0;0;0;0;0
2020-04-16 00:30:00;1;3;2;0;0;0;0;1;0;0
2020-04-16 00:45:00;1;0;2;0;0;0;0;0;0;0
2020-04-16 01:00:00;2;5;3;0;0;0;0;1;0;0
2020-04-16 01:15:00;1;1;1;0;0;0;0;0;0;0
2020-04-16 01:30:00;0;0;0;0;0;0;0;0;0;0
2020-04-16 01:45:00;0;0;2;0;0;0;0;0;0;0
2020-04-16 02:00:00;1;1;0;0;0;0;1;0;0;0
2020-04-16 02:15:00;2;4;2;2;0;0;0;0;0;0
2020-04-16 02:30:00;1;3;4;1;0;0;0;0;0;0
2020-04-16 02:45:00;1;2;2;1;0;0;0;0;0;0
2020-04-16 03:00:00;2;2;2;0;0;0;0;1;0;0
2020-04-16 03:15:00;0;0;1;0;0;0;0;0;0;0
2020-04-16 03:30:00;1;2;4;0;0;0;0;0;0;0
2020-04-16 03:45:00;2;4;3;3;0;0;0;0;0;0
2020-04-16 04:00:00;1;2;4;0;0;0;0;1;0;0
2020-04-16 04:15:00;3;3;1;2;0;0;0;0;0;0
2020-04-16 04:30:00;5;4;2;1;0;0;0;0;0;0
2020-04-16 04:45:00;6;5;4;0;0;0;1;3;0;0
2020-04-16 05:00:00;7;5;2;1;0;0;0;2;0;0
2020-04-16 05:15:00;8;5;10;1;0;1;2;0;0;0
2020-04-16 05:30:00;26;11;18;0;0;1;0;4;0;0
2020-04-16 05:45:00;18;7;23;1;0;0;2;2;0;0
2020-04-16 06:00:00;18;13;22;2;2;1;2;4;0;0
2020-04-16 06:15:00;24;15;38;4;0;0;2;0;0;0
2020-04-16 06:30:00;38;27;31;6;1;1;3;3;0;0
2020-04-16 06:45:00;31;33;38;2;0;0;1;2;1;2
2020-04-16 07:00:00;25;27;22;3;3;3;4;5;0;0
2020-04-16 07:15:00;37;20;41;1;1;3;5;6;1;0
2020-04-16 07:30:00;31;22;50;0;0;2;1;5;0;0
2020-04-16 07:45:00;48;31;54;6;3;3;8;8;1;0
2020-04-16 08:00:00;27;32;39;8;2;4;7;4;0;0
2020-04-16 08:15:00;17;21;28;3;2;2;3;3;0;0
2020-04-16 08:30:00;31;29;47;2;4;4;5;3;0;0
2020-04-16 08:45:00;15;30;50;7;3;2;3;7;3;0
2020-04-16 09:00:00;21;24;19;3;6;4;3;4;1;3
2020-04-16 09:15:00;32;30;39;3;6;3;9;4;0;0
2020-04-16 09:30:00;22;27;41;5;4;8;5;6;1;0
2020-04-16 09:45:00;29;32;43;3;5;8;13;7;2;0
2020-04-16 10:00:00;30;45;40;10;2;3;5;7;2;0
2020-04-16 10:15:00;26;37;40;1;1;3;6;5;2;0
2020-04-16 10:30:00;32;38;56;1;3;0;7;5;0;0
2020-04-16 10:45:00;31;40;58;4;5;4;5;11;3;14
2020-04-16 11:00:00;38;43;50;5;5;6;13;9;2;0
2020-04-16 11:15:00;39;45;52;4;4;3;12;10;0;0
2020-04-16 11:30:00;41;49;51;5;3;2;6;10;0;0
2020-04-16 11:45:00;30;38;49;6;3;7;10;10;1;5
2020-04-16 12:00:00;31;32;61;6;4;5;15;10;0;0
2020-04-16 12:15:00;37;38;60;4;11;6;8;8;1;6
2020-04-16 12:30:00;32;36;48;3;6;3;10;10;4;0
2020-04-16 12:45:00;28;41;44;4;4;5;10;5;0;0
2020-04-16 13:00:00;22;41;39;4;0;3;14;11;1;2
2020-04-16 13:15:00;23;30;53;2;6;2;10;10;0;0
2020-04-16 13:30:00;35;37;61;8;6;2;9;12;5;0
2020-04-16 13:45:00;30;45;69;2;2;2;12;10;5;0
2020-04-16 14:00:00;25;36;51;0;3;1;9;13;0;0
2020-04-16 14:15:00;29;44;49;2;7;2;14;5;0;0
2020-04-16 14:30:00;45;56;56;5;2;4;10;16;0;0
2020-04-16 14:45:00;37;48;41;6;4;2;8;10;0;0
2020-04-16 15:00:00;39;40;59;2;9;3;13;11;1;0
2020-04-16 15:15:00;20;41;48;1;2;3;14;4;1;0
2020-04-16 15:30:00;28;46;61;3;7;6;7;12;3;0
2020-04-16 15:45:00;29;39;41;1;2;7;7;4;2;0
2020-04-16 16:00:00;38;37;50;3;9;3;12;11;1;2
2020-04-16 16:15:00;36;44;40;1;2;2;10;12;1;0
2020-04-16 16:30:00;39;51;63;15;4;2;8;8;0;0
2020-04-16 16:45:00;30;35;55;2;3;1;12;16;2;2
2020-04-16 17:00:00;35;49;50;9;6;4;15;13;0;3
2020-04-16 17:15:00;27;38;44;7;7;3;13;4;2;0
2020-04-16 17:30:00;28;44;45;6;5;9;7;15;5;25
2020-04-16 17:45:00;25;21;48;5;5;3;8;12;3;24
2020-04-16 18:00:00;23;28;42;2;3;1;10;3;10;0
2020-04-16 18:15:00;26;33;25;4;3;5;4;6;3;10
2020-04-16 18:30:00;24;24;41;3;5;6;6;11;1;0
2020-04-16 18:45:00;13;29;45;4;1;1;3;5;1;5
2020-04-16 19:00:00;23;31;36;2;0;3;4;8;0;0
2020-04-16 19:15:00;25;34;51;0;3;4;3;7;1;0
2020-04-16 19:30:00;19;24;35;1;1;4;2;7;0;0
2020-04-16 19:45:00;14;17;28;3;1;3;5;8;3;0
2020-04-16 20:00:00;16;21;44;6;3;0;3;11;0;0
2020-04-16 20:15:00;9;12;30;1;1;1;5;6;0;0
2020-04-16 20:30:00;12;14;19;5;2;2;1;9;0;0
2020-04-16 20:45:00;14;20;14;5;1;0;2;9;0;0
2020-04-16 21:00:00;10;12;13;0;0;0;0;4;0;0
2020-04-16 21:15:00;5;11;10;1;3;0;0;2;0;0
2020-04-16 21:30:00;10;15;12;1;0;0;0;2;0;0
2020-04-16 21:45:00;6;8;11;0;0;0;5;1;0;0
2020-04-16 22:00:00;9;19;13;4;2;0;9;3;0;0
2020-04-16 22:15:00;6;11;5;2;0;2;2;1;0;0
2020-04-16 22:30:00;7;8;6;4;1;2;0;2;0;0
2020-04-16 22:45:00;2;5;7;2;1;1;4;3;0;0
2020-04-16 23:00:00;2;4;6;2;1;0;0;2;0;0
2020-04-16 23:15:00;3;6;5;2;0;0;0;2;0;0
2020-04-16 23:30:00;2;4;7;0;0;0;1;2;0;0
2020-04-16 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
