DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-03-30 00:00:00;3;0;0;1;1
2020-03-30 00:15:00;2;2;4;1;1
2020-03-30 00:30:00;0;0;0;0;0
2020-03-30 00:45:00;1;0;0;0;0
2020-03-30 01:00:00;0;0;0;0;0
2020-03-30 01:15:00;0;0;0;0;0
2020-03-30 01:30:00;0;0;0;0;1
2020-03-30 01:45:00;0;0;0;0;0
2020-03-30 02:00:00;0;0;0;0;0
2020-03-30 02:15:00;0;0;0;0;0
2020-03-30 02:30:00;1;0;0;0;0
2020-03-30 02:45:00;1;0;0;1;0
2020-03-30 03:00:00;0;0;0;0;1
2020-03-30 03:15:00;0;0;0;0;2
2020-03-30 03:30:00;1;0;0;0;1
2020-03-30 03:45:00;0;0;0;0;1
2020-03-30 04:00:00;1;1;0;0;0
2020-03-30 04:15:00;1;0;0;0;0
2020-03-30 04:30:00;1;0;0;1;3
2020-03-30 04:45:00;1;0;0;0;1
2020-03-30 05:00:00;1;0;0;2;1
2020-03-30 05:15:00;2;0;1;4;1
2020-03-30 05:30:00;12;1;0;2;10
2020-03-30 05:45:00;12;1;2;14;10
2020-03-30 06:00:00;11;2;2;8;7
2020-03-30 06:15:00;27;5;2;9;23
2020-03-30 06:30:00;17;4;6;15;28
2020-03-30 06:45:00;34;4;5;15;30
2020-03-30 07:00:00;26;6;3;14;34
2020-03-30 07:15:00;37;6;2;16;50
2020-03-30 07:30:00;34;7;3;19;44
2020-03-30 07:45:00;34;7;9;13;38
2020-03-30 08:00:00;29;10;4;12;25
2020-03-30 08:15:00;17;11;4;11;34
2020-03-30 08:30:00;21;12;7;14;32
2020-03-30 08:45:00;16;7;10;17;31
2020-03-30 09:00:00;28;14;12;22;23
2020-03-30 09:15:00;26;9;4;12;20
2020-03-30 09:30:00;28;10;9;31;30
2020-03-30 09:45:00;25;4;11;16;28
2020-03-30 10:00:00;22;4;8;19;28
2020-03-30 10:15:00;18;10;9;17;28
2020-03-30 10:30:00;17;7;9;15;31
2020-03-30 10:45:00;25;11;9;13;32
2020-03-30 11:00:00;21;5;7;18;34
2020-03-30 11:15:00;21;9;11;22;24
2020-03-30 11:30:00;26;7;15;15;70
2020-03-30 11:45:00;25;7;7;10;34
2020-03-30 12:00:00;25;9;11;27;28
2020-03-30 12:15:00;21;2;13;24;27
2020-03-30 12:30:00;25;5;14;17;29
2020-03-30 12:45:00;25;6;11;11;31
2020-03-30 13:00:00;32;7;12;21;26
2020-03-30 13:15:00;25;9;6;10;26
2020-03-30 13:30:00;25;11;12;18;34
2020-03-30 13:45:00;26;6;10;13;39
2020-03-30 14:00:00;32;8;12;16;30
2020-03-30 14:15:00;26;10;8;19;25
2020-03-30 14:30:00;29;9;19;21;34
2020-03-30 14:45:00;27;5;5;20;38
2020-03-30 15:00:00;24;11;10;14;30
2020-03-30 15:15:00;23;7;9;18;36
2020-03-30 15:30:00;26;10;12;17;39
2020-03-30 15:45:00;38;8;11;21;36
2020-03-30 16:00:00;27;11;7;19;48
2020-03-30 16:15:00;35;5;11;27;44
2020-03-30 16:30:00;26;5;8;21;55
2020-03-30 16:45:00;29;7;9;25;46
2020-03-30 17:00:00;27;6;16;25;48
2020-03-30 17:15:00;33;8;7;17;38
2020-03-30 17:30:00;24;4;8;23;33
2020-03-30 17:45:00;16;5;5;16;25
2020-03-30 18:00:00;25;4;9;19;31
2020-03-30 18:15:00;21;5;8;11;23
2020-03-30 18:30:00;14;5;6;14;15
2020-03-30 18:45:00;15;5;3;10;25
2020-03-30 19:00:00;9;6;5;13;23
2020-03-30 19:15:00;9;2;2;9;13
2020-03-30 19:30:00;9;3;5;8;17
2020-03-30 19:45:00;11;4;3;12;18
2020-03-30 20:00:00;11;5;4;8;12
2020-03-30 20:15:00;5;3;2;5;8
2020-03-30 20:30:00;9;3;2;12;4
2020-03-30 20:45:00;8;3;1;5;4
2020-03-30 21:00:00;9;3;4;7;2
2020-03-30 21:15:00;0;0;1;5;7
2020-03-30 21:30:00;4;0;0;3;7
2020-03-30 21:45:00;4;0;2;1;4
2020-03-30 22:00:00;4;2;4;6;4
2020-03-30 22:15:00;3;0;0;3;0
2020-03-30 22:30:00;0;0;0;4;1
2020-03-30 22:45:00;1;0;0;1;3
2020-03-30 23:00:00;2;3;3;6;1
2020-03-30 23:15:00;0;0;0;1;1
2020-03-30 23:30:00;0;0;1;0;1
2020-03-30 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
