DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-01-03 00:00:00;10;4;2;5;2;9;5;1;1
2020-01-03 00:15:00;9;9;2;4;2;6;4;4;4
2020-01-03 00:30:00;10;4;3;7;3;9;5;2;2
2020-01-03 00:45:00;9;1;6;3;0;6;3;1;1
2020-01-03 01:00:00;11;2;1;2;0;7;5;2;2
2020-01-03 01:15:00;4;2;3;5;4;1;2;3;3
2020-01-03 01:30:00;5;4;0;2;4;5;4;3;3
2020-01-03 01:45:00;4;3;2;3;1;4;3;4;4
2020-01-03 02:00:00;3;1;2;2;0;3;3;3;3
2020-01-03 02:15:00;1;3;0;2;0;3;0;1;1
2020-01-03 02:30:00;1;0;1;6;3;3;3;1;1
2020-01-03 02:45:00;3;3;3;2;1;2;3;4;4
2020-01-03 03:00:00;1;3;1;4;3;5;1;6;6
2020-01-03 03:15:00;2;1;0;1;0;2;0;1;2
2020-01-03 03:30:00;3;1;1;3;1;1;0;5;4
2020-01-03 03:45:00;4;1;0;0;0;1;0;2;2
2020-01-03 04:00:00;4;1;0;2;0;6;4;2;2
2020-01-03 04:15:00;1;0;0;3;2;3;1;1;1
2020-01-03 04:30:00;6;2;1;2;1;4;3;1;1
2020-01-03 04:45:00;0;2;2;9;2;4;6;4;4
2020-01-03 05:00:00;5;4;0;14;6;9;8;4;4
2020-01-03 05:15:00;13;3;0;7;5;10;12;3;3
2020-01-03 05:30:00;16;10;4;10;9;12;13;4;4
2020-01-03 05:45:00;22;6;6;13;4;21;21;2;2
2020-01-03 06:00:00;12;8;0;15;15;15;22;10;10
2020-01-03 06:15:00;10;7;6;15;5;32;30;5;5
2020-01-03 06:30:00;17;6;3;16;8;31;34;8;8
2020-01-03 06:45:00;24;18;4;14;10;35;38;12;12
2020-01-03 07:00:00;26;12;5;9;4;32;37;4;4
2020-01-03 07:15:00;28;10;10;14;8;34;41;9;9
2020-01-03 07:30:00;20;13;4;18;10;42;58;9;9
2020-01-03 07:45:00;34;17;11;16;11;50;42;6;7
2020-01-03 08:00:00;29;16;7;20;13;35;40;7;6
2020-01-03 08:15:00;29;17;7;17;10;39;41;7;7
2020-01-03 08:30:00;37;21;6;20;16;45;46;7;7
2020-01-03 08:45:00;42;27;11;28;18;50;51;9;10
