DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2019-10-30 00:00:00;3;8;3;10;7;0;0;0;0;0;0;0
2019-10-30 00:15:00;2;3;3;6;3;0;0;0;0;0;0;0
2019-10-30 00:30:00;6;5;5;7;3;0;1;0;0;1;0;0
2019-10-30 00:45:00;0;3;5;6;5;0;0;0;0;0;0;0
2019-10-30 01:00:00;0;4;2;3;0;0;0;0;0;0;0;0
2019-10-30 01:15:00;1;4;3;4;1;0;0;0;0;0;0;0
2019-10-30 01:30:00;3;5;5;1;2;0;0;0;0;0;0;0
2019-10-30 01:45:00;1;3;0;2;1;0;0;0;0;0;0;0
2019-10-30 02:00:00;1;3;4;3;2;0;0;0;0;0;0;0
2019-10-30 02:15:00;0;2;1;2;1;0;0;0;0;0;0;0
2019-10-30 02:30:00;1;5;3;5;4;0;0;0;0;0;0;0
2019-10-30 02:45:00;2;0;0;2;1;0;0;0;0;0;0;0
2019-10-30 03:00:00;4;3;5;0;1;0;0;0;0;0;0;0
2019-10-30 03:15:00;0;1;1;2;1;0;0;0;0;0;0;0
2019-10-30 03:30:00;1;4;2;3;1;0;0;0;0;0;0;0
2019-10-30 03:45:00;2;1;2;3;5;0;0;0;0;0;0;0
2019-10-30 04:00:00;0;3;3;2;2;0;0;0;0;0;0;0
2019-10-30 04:15:00;1;3;4;9;5;0;0;0;0;0;0;0
2019-10-30 04:30:00;3;6;6;4;6;0;0;0;0;0;0;0
2019-10-30 04:45:00;5;11;12;11;6;0;0;0;0;0;0;0
2019-10-30 05:00:00;7;23;14;15;12;0;0;0;0;0;0;0
2019-10-30 05:15:00;15;35;19;42;18;0;0;0;0;0;0;0
2019-10-30 05:30:00;23;39;17;40;37;1;0;0;0;1;0;0
2019-10-30 05:45:00;18;41;32;47;35;0;0;0;0;0;0;0
2019-10-30 06:00:00;12;51;39;50;59;0;0;0;0;0;0;0
2019-10-30 06:15:00;19;50;45;76;69;0;0;0;0;0;0;0
2019-10-30 06:30:00;16;61;52;123;165;2;1;0;0;0;3;1
2019-10-30 06:45:00;10;59;43;114;159;3;1;0;0;3;1;0
2019-10-30 07:00:00;21;71;32;108;131;2;1;0;0;2;0;0
2019-10-30 07:15:00;20;51;46;111;136;1;4;0;0;11;2;0
2019-10-30 07:30:00;21;77;48;125;149;1;10;0;0;10;7;21
2019-10-30 07:45:00;31;64;54;104;137;3;4;0;0;8;3;3
2019-10-30 08:00:00;20;57;34;104;103;1;1;0;0;2;1;4
2019-10-30 08:15:00;30;74;52;77;76;6;4;0;0;25;10;2
2019-10-30 08:30:00;27;60;46;87;77;2;2;0;0;22;3;18
2019-10-30 08:45:00;20;61;65;89;77;2;13;0;0;49;1;1
2019-10-30 09:00:00;18;32;90;71;61;2;4;0;0;7;2;1
2019-10-30 09:15:00;22;63;43;63;66;2;3;0;0;9;4;2
2019-10-30 09:30:00;18;46;41;54;54;5;0;0;0;0;5;9
