DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFGA);11(TAFBA);12(TAFGB);13(TAFBB);14(TAFGC);15(TAFBC);16(TAFBD);17(TAFBE);18(TARDC);19(TARDD)
2020-12-27 00:00:00;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 00:15:00;0;3;2;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 00:30:00;4;2;2;4;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 00:45:00;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 01:00:00;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 01:15:00;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 01:30:00;0;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 01:45:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 02:00:00;5;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 02:15:00;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 02:30:00;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 02:45:00;3;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 03:00:00;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 03:15:00;1;3;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 03:30:00;2;3;1;4;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 03:45:00;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 04:00:00;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 04:15:00;1;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 04:30:00;5;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 04:45:00;2;7;1;5;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-27 05:00:00;7;3;2;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 05:15:00;9;3;1;3;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-27 05:30:00;4;18;9;16;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-27 05:45:00;5;13;6;16;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 06:00:00;14;11;3;12;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 06:15:00;4;7;4;8;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 06:30:00;5;8;2;10;2;3;3;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-27 06:45:00;14;10;6;11;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 07:00:00;12;11;3;16;5;4;4;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-27 07:15:00;13;14;4;15;6;7;8;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 07:30:00;20;16;7;23;1;3;3;4;4;0;0;0;0;0;0;0;0;0;0
2020-12-27 07:45:00;16;19;4;20;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 08:00:00;13;12;4;12;9;9;9;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-27 08:15:00;20;18;9;19;2;3;3;3;2;0;0;0;0;0;0;0;0;0;0
2020-12-27 08:30:00;18;19;2;28;7;7;6;4;4;1;0;0;0;0;0;0;0;0;0
2020-12-27 08:45:00;32;37;4;33;9;15;15;2;2;1;0;2;0;0;0;0;0;0;0
2020-12-27 09:00:00;26;32;7;38;8;9;9;5;4;0;0;2;0;0;0;0;0;0;0
2020-12-27 09:15:00;27;31;5;38;12;14;13;1;1;2;0;2;0;1;0;0;0;2;0
2020-12-27 09:30:00;43;51;6;43;7;6;6;5;5;2;0;0;0;0;0;0;0;0;0
2020-12-27 09:45:00;33;45;13;43;12;13;12;1;1;2;0;0;0;0;0;0;0;0;0
2020-12-27 10:00:00;44;45;5;45;7;7;9;4;4;1;0;0;0;0;0;0;0;0;0
2020-12-27 10:15:00;64;44;5;39;15;18;19;3;3;0;0;4;0;0;0;0;0;0;0
2020-12-27 10:30:00;70;52;8;49;14;15;14;6;5;8;0;1;0;0;0;0;0;0;0
2020-12-27 10:45:00;71;65;12;59;12;11;12;8;7;2;0;0;0;0;0;0;0;0;0
2020-12-27 11:00:00;76;58;8;51;11;13;11;5;6;10;0;0;0;0;0;0;0;0;2
2020-12-27 11:15:00;63;70;7;61;14;14;17;5;6;5;0;0;0;0;0;0;0;0;0
2020-12-27 11:30:00;73;58;14;53;9;20;11;5;5;2;0;0;0;0;0;0;0;0;0
2020-12-27 11:45:00;69;69;10;60;17;17;18;5;4;3;0;1;0;0;0;0;0;0;0
2020-12-27 12:00:00;102;67;13;48;19;18;20;4;5;3;0;1;0;0;0;0;0;0;0
2020-12-27 12:15:00;81;61;10;64;15;18;20;5;5;1;0;0;0;0;0;0;0;0;0
2020-12-27 12:30:00;76;76;11;66;17;15;15;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-27 12:45:00;114;82;13;75;6;5;7;2;2;0;0;1;0;0;0;0;0;0;0
2020-12-27 13:00:00;97;71;6;62;7;10;12;5;5;1;0;0;0;0;0;0;0;0;0
2020-12-27 13:15:00;94;84;17;80;7;8;10;3;3;5;0;1;0;1;0;0;0;0;1
2020-12-27 13:30:00;84;118;18;91;13;14;14;10;10;1;0;5;0;0;0;0;0;0;0
2020-12-27 13:45:00;110;98;12;76;19;20;21;10;10;0;0;2;0;0;0;0;0;0;0
2020-12-27 14:00:00;97;101;25;78;7;10;12;3;5;3;0;2;0;0;0;0;0;0;1
2020-12-27 14:15:00;89;87;14;64;19;20;21;9;9;6;0;5;0;2;0;0;0;0;1
2020-12-27 14:30:00;116;96;21;76;14;12;14;8;8;3;0;2;0;3;0;0;0;4;0
2020-12-27 14:45:00;104;119;17;92;10;11;12;9;9;1;0;1;0;2;0;0;0;0;0
