DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFGA);11(TAFBA);12(TAFGB);13(TAFBB);14(TAFGC);15(TAFBC);16(TAFBD);17(TAFBE);18(TARDC);19(TARDD)
2020-12-12 00:00:00;15;15;7;14;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-12 00:15:00;12;9;5;8;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-12 00:30:00;11;6;2;12;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-12 00:45:00;7;7;7;10;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-12 01:00:00;7;6;5;7;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-12 01:15:00;6;5;5;6;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-12 01:30:00;6;7;4;9;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-12 01:45:00;6;5;4;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-12 02:00:00;8;6;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-12 02:15:00;13;5;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-12 02:30:00;3;4;2;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-12 02:45:00;7;3;6;8;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-12 03:00:00;6;7;6;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-12 03:15:00;10;4;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-12 03:30:00;4;1;3;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-12 03:45:00;2;6;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-12 04:00:00;1;4;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-12 04:15:00;5;10;2;9;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-12 04:30:00;6;12;5;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-12 04:45:00;10;23;7;22;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-12 05:00:00;20;44;22;46;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-12 05:15:00;26;48;9;42;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-12 05:30:00;26;47;13;48;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-12 05:45:00;43;41;13;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-12 06:00:00;61;33;20;55;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-12 06:15:00;61;37;17;42;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-12 06:30:00;40;42;16;43;2;3;2;3;3;0;0;0;0;0;0;0;0;0;0
2020-12-12 06:45:00;37;38;10;41;2;2;3;5;5;0;0;0;0;0;0;0;0;0;0
2020-12-12 07:00:00;40;53;10;49;5;6;6;5;5;1;0;0;0;0;0;0;0;0;0
2020-12-12 07:15:00;49;46;10;45;7;8;8;4;5;0;0;0;0;0;0;0;0;0;1
2020-12-12 07:30:00;42;70;15;71;3;3;3;0;0;3;0;0;0;0;0;0;0;0;0
2020-12-12 07:45:00;63;69;15;64;4;5;5;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-12 08:00:00;55;73;7;64;7;8;8;7;8;0;0;1;0;0;0;0;0;0;0
2020-12-12 08:15:00;58;77;13;67;8;8;8;5;5;0;0;2;0;0;0;0;0;0;0
2020-12-12 08:30:00;87;83;15;69;8;10;10;7;7;3;0;0;0;0;0;0;0;0;0
2020-12-12 08:45:00;105;111;12;85;8;9;9;10;11;7;0;1;0;0;0;0;0;0;0
2020-12-12 09:00:00;86;121;17;87;7;10;11;7;8;4;0;1;0;0;0;0;0;0;0
2020-12-12 09:15:00;116;146;15;98;15;15;15;7;8;1;0;0;0;0;0;0;0;0;0
2020-12-12 09:30:00;126;159;24;115;15;17;16;11;11;0;0;4;0;0;0;0;0;0;0
2020-12-12 09:45:00;130;171;15;114;17;18;18;12;13;3;0;5;0;0;0;0;0;0;3
2020-12-12 10:00:00;162;188;19;109;10;12;13;16;15;1;0;0;0;1;0;0;0;0;2
2020-12-12 10:15:00;153;186;20;112;14;18;18;12;13;7;0;1;0;1;0;0;0;0;0
2020-12-12 10:30:00;164;199;29;136;11;13;14;12;13;2;0;3;0;0;0;0;0;0;0
2020-12-12 10:45:00;172;193;27;134;7;9;10;9;12;2;0;0;0;0;0;0;0;0;0
2020-12-12 11:00:00;219;211;21;141;12;11;12;7;7;2;0;2;0;0;0;0;0;0;0
2020-12-12 11:15:00;166;214;23;157;14;15;16;9;11;0;0;0;0;0;0;0;0;0;0
2020-12-12 11:30:00;234;216;37;155;19;13;18;15;15;6;0;2;0;0;0;0;0;0;0
2020-12-12 11:45:00;210;195;23;98;13;15;15;11;11;4;0;0;0;0;0;0;0;0;2
2020-12-12 12:00:00;228;192;21;117;12;13;12;12;12;1;0;1;0;0;0;0;0;0;0
2020-12-12 12:15:00;186;175;16;114;12;12;15;9;9;5;0;1;0;0;0;0;0;0;0
2020-12-12 12:30:00;231;206;32;122;9;16;13;7;7;0;0;0;0;0;0;0;0;0;0
2020-12-12 12:45:00;195;191;16;112;10;21;12;13;13;0;0;1;0;0;0;0;0;0;0
