DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFGA);11(TAFBA);12(TAFGB);13(TAFBB);14(TAFGC);15(TAFBC);16(TAFBD);17(TAFBE);18(TARDC);19(TARDD)
2020-12-13 00:00:00;8;6;1;8;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-13 00:15:00;4;11;5;9;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-13 00:30:00;12;11;6;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-13 00:45:00;5;11;7;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-13 01:00:00;7;10;4;11;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-13 01:15:00;7;7;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-13 01:30:00;2;8;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-13 01:45:00;4;7;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-13 02:00:00;7;4;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-13 02:15:00;4;5;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-13 02:30:00;8;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-13 02:45:00;1;3;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-13 03:00:00;3;3;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-13 03:15:00;2;6;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-13 03:30:00;4;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-13 03:45:00;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-13 04:00:00;1;2;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-13 04:15:00;2;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-13 04:30:00;2;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-13 04:45:00;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-13 05:00:00;10;5;3;9;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-13 05:15:00;10;8;0;8;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-13 05:30:00;6;22;4;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-13 05:45:00;10;15;5;14;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-13 06:00:00;7;11;5;13;0;1;1;3;3;0;0;0;0;0;0;0;0;0;0
2020-12-13 06:15:00;9;8;4;11;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-13 06:30:00;11;8;6;10;1;1;1;3;3;0;0;0;0;0;0;0;0;0;0
2020-12-13 06:45:00;5;9;6;8;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-13 07:00:00;14;18;7;21;3;3;3;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-13 07:15:00;16;15;4;22;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-13 07:30:00;23;17;7;19;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-13 07:45:00;10;17;8;18;2;2;2;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-13 08:00:00;20;18;8;20;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-13 08:15:00;19;20;9;21;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-13 08:30:00;18;30;10;34;6;6;7;2;2;0;0;1;0;0;0;0;0;0;0
2020-12-13 08:45:00;32;27;10;30;3;4;4;3;3;0;0;0;0;0;0;0;0;0;0
2020-12-13 09:00:00;33;40;12;47;4;4;4;1;1;5;0;1;0;0;0;0;0;0;0
2020-12-13 09:15:00;47;41;12;46;7;7;6;2;2;3;0;4;0;0;0;0;0;0;0
2020-12-13 09:30:00;43;32;35;49;9;9;10;3;3;6;0;1;0;0;0;0;0;0;0
