DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFGA);11(TAFBA);12(TAFGB);13(TAFBB);14(TAFGC);15(TAFBC);16(TAFBD);17(TAFBE);18(TARDC);19(TARDD)
2020-12-26 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 00:15:00;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-26 00:30:00;4;1;1;4;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 00:45:00;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 01:00:00;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 01:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 01:30:00;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 01:45:00;0;1;2;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-26 02:00:00;1;0;0;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-26 02:15:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 02:30:00;2;1;2;3;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-26 02:45:00;0;1;2;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-26 03:00:00;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 03:15:00;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 03:30:00;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 03:45:00;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 04:00:00;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 04:15:00;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 04:30:00;3;4;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 04:45:00;4;6;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 05:00:00;6;2;2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 05:15:00;8;13;4;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 05:30:00;8;20;4;17;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-26 05:45:00;4;9;3;9;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 06:00:00;11;7;3;10;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 06:15:00;8;11;1;8;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-26 06:30:00;8;9;4;10;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 06:45:00;8;6;2;6;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 07:00:00;18;9;4;14;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 07:15:00;10;12;8;16;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 07:30:00;9;16;6;14;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 07:45:00;16;18;3;17;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-26 08:00:00;19;15;9;18;3;3;3;3;3;0;0;0;0;0;0;0;0;0;0
2020-12-26 08:15:00;15;10;3;14;5;6;6;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 08:30:00;25;10;2;9;6;6;6;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-26 08:45:00;20;25;12;25;7;7;7;3;3;0;0;0;0;0;0;0;0;0;0
2020-12-26 09:00:00;25;23;4;26;5;5;5;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-26 09:15:00;32;37;4;33;6;5;6;1;1;0;0;1;0;0;0;0;0;0;0
2020-12-26 09:30:00;38;48;6;48;5;5;6;2;2;1;0;0;0;0;0;0;0;0;0
2020-12-26 09:45:00;44;44;17;36;11;11;13;4;4;0;0;0;0;0;0;0;0;0;0
2020-12-26 10:00:00;58;39;9;39;7;9;9;3;3;0;0;0;0;0;0;0;0;0;0
2020-12-26 10:15:00;83;53;9;51;18;20;20;7;8;1;0;1;0;0;0;0;0;0;0
2020-12-26 10:30:00;69;61;14;51;14;12;13;6;6;1;0;0;0;0;0;0;0;0;0
2020-12-26 10:45:00;100;78;8;58;15;18;18;7;8;3;0;0;0;0;0;0;0;0;0
2020-12-26 11:00:00;98;65;11;64;11;11;12;7;6;1;0;0;0;0;0;0;0;0;1
2020-12-26 11:15:00;88;85;11;67;16;17;16;11;11;0;0;2;0;0;0;0;0;0;0
2020-12-26 11:30:00;115;98;12;70;19;20;20;8;8;0;0;3;0;0;0;0;0;0;0
2020-12-26 11:45:00;135;95;26;73;16;17;17;13;13;2;0;5;0;0;0;0;0;0;2
2020-12-26 12:00:00;120;89;15;72;14;20;21;9;9;5;0;0;0;0;0;0;0;1;0
