DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFGA);11(TAFBA);12(TAFGB);13(TAFBB);14(TAFGC);15(TAFBC);16(TAFBD);17(TAFBE);18(TARDC);19(TARDD)
2020-12-06 00:00:00;14;9;6;6;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 00:15:00;11;21;3;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 00:30:00;18;18;7;21;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-06 00:45:00;15;17;6;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 01:00:00;17;12;5;15;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-06 01:15:00;12;13;5;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 01:30:00;9;11;4;12;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-06 01:45:00;7;11;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 02:00:00;11;7;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 02:15:00;10;9;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 02:30:00;7;6;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 02:45:00;2;5;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 03:00:00;0;5;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 03:15:00;2;6;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 03:30:00;7;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 03:45:00;5;4;3;6;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 04:00:00;4;4;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 04:15:00;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 04:30:00;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 04:45:00;5;8;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 05:00:00;14;9;3;9;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-06 05:15:00;10;10;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 05:30:00;10;25;12;25;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-06 05:45:00;9;16;7;14;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-06 06:00:00;11;11;6;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 06:15:00;8;11;6;10;1;1;1;4;4;0;0;0;0;0;0;0;0;0;0
2020-12-06 06:30:00;7;18;6;18;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 06:45:00;10;4;1;5;7;7;7;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-06 07:00:00;13;11;7;15;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 07:15:00;6;14;7;15;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-06 07:30:00;17;22;8;24;5;5;5;4;4;0;0;0;0;0;0;0;0;0;0
2020-12-06 07:45:00;20;19;5;21;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 08:00:00;20;22;9;23;2;2;2;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-06 08:15:00;28;14;9;26;3;3;3;4;4;0;0;0;0;0;0;0;0;0;0
2020-12-06 08:30:00;23;30;10;33;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 08:45:00;34;35;12;41;5;5;5;5;5;0;0;0;0;0;0;0;0;0;0
2020-12-06 09:00:00;39;29;8;38;6;6;6;6;6;6;0;5;0;1;0;0;0;0;0
2020-12-06 09:15:00;51;44;7;42;6;5;5;3;3;4;0;11;0;0;0;0;0;0;0
2020-12-06 09:30:00;55;65;14;57;9;9;9;9;9;6;0;0;0;0;0;0;0;0;0
2020-12-06 09:45:00;55;56;13;57;5;12;6;6;6;3;0;1;0;0;0;0;0;0;0
2020-12-06 10:00:00;67;52;12;54;6;8;7;6;6;0;0;0;0;0;0;0;0;0;0
2020-12-06 10:15:00;67;73;6;61;4;5;5;9;9;2;0;3;0;2;0;0;0;0;0
2020-12-06 10:30:00;77;69;9;63;9;9;9;10;10;5;0;2;0;0;0;0;0;0;0
2020-12-06 10:45:00;82;83;12;82;11;11;11;6;6;1;0;2;0;0;0;0;0;0;0
2020-12-06 11:00:00;94;87;18;79;12;12;14;3;3;1;0;4;0;0;0;0;0;0;0
2020-12-06 11:15:00;89;90;19;68;7;9;9;8;8;6;0;2;0;0;0;0;0;0;0
2020-12-06 11:30:00;104;76;13;61;10;12;10;8;9;5;0;2;0;0;0;0;0;0;0
2020-12-06 11:45:00;120;111;12;85;8;68;9;14;13;4;0;0;0;0;0;0;0;0;0
2020-12-06 12:00:00;91;81;11;61;6;33;6;9;8;1;0;0;0;0;0;0;0;0;0
2020-12-06 12:15:00;120;85;21;73;9;8;8;7;6;0;0;0;0;0;0;0;0;0;0
2020-12-06 12:30:00;93;84;22;74;11;11;11;6;6;0;0;0;0;0;0;0;0;0;0
2020-12-06 12:45:00;103;90;13;73;7;8;9;7;7;0;0;0;0;0;0;0;0;0;0
2020-12-06 13:00:00;93;90;16;72;10;75;12;7;7;2;0;0;0;0;0;0;0;0;0
