DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-03-17 00:00:00;2;2;0;0;0;3;0;0
2020-03-17 00:15:00;3;3;0;0;1;2;0;0
2020-03-17 00:30:00;2;1;0;0;2;4;0;0
2020-03-17 00:45:00;4;1;0;0;2;2;0;0
2020-03-17 01:00:00;2;2;0;0;5;4;0;0
2020-03-17 01:15:00;2;1;0;0;3;2;0;0
2020-03-17 01:30:00;1;6;1;0;6;2;0;0
2020-03-17 01:45:00;3;2;0;0;0;2;0;0
2020-03-17 02:00:00;4;2;0;0;2;2;0;0
2020-03-17 02:15:00;0;0;0;0;1;3;0;0
2020-03-17 02:30:00;1;1;0;0;0;3;0;0
2020-03-17 02:45:00;3;2;0;0;2;2;0;0
2020-03-17 03:00:00;5;0;0;0;0;0;0;0
2020-03-17 03:15:00;1;2;0;0;1;4;0;0
2020-03-17 03:30:00;1;2;0;0;0;2;0;0
2020-03-17 03:45:00;4;3;0;0;1;3;0;0
2020-03-17 04:00:00;2;2;0;0;2;1;0;0
2020-03-17 04:15:00;3;3;0;0;2;3;0;0
2020-03-17 04:30:00;5;1;0;0;6;7;0;0
2020-03-17 04:45:00;8;8;0;0;11;19;1;0
2020-03-17 05:00:00;16;21;1;0;40;51;8;1
2020-03-17 05:15:00;18;43;1;0;82;112;13;1
2020-03-17 05:30:00;30;58;3;0;73;84;15;8
2020-03-17 05:45:00;86;97;11;0;91;71;10;18
2020-03-17 06:00:00;104;136;5;0;43;42;29;25
2020-03-17 06:15:00;49;88;2;0;74;45;16;5
2020-03-17 06:30:00;48;111;0;0;76;65;13;1
2020-03-17 06:45:00;33;84;2;0;66;61;13;0
2020-03-17 07:00:00;32;65;5;0;57;48;12;2
2020-03-17 07:15:00;31;55;7;0;65;57;14;0
2020-03-17 07:30:00;53;75;3;0;71;56;16;1
2020-03-17 07:45:00;47;65;10;0;54;46;11;1
2020-03-17 08:00:00;40;65;7;0;36;32;7;1
2020-03-17 08:15:00;37;49;10;0;37;30;14;2
2020-03-17 08:30:00;27;43;6;0;34;34;3;1
2020-03-17 08:45:00;35;43;14;0;37;28;7;3
2020-03-17 09:00:00;25;42;10;0;30;28;2;2
2020-03-17 09:15:00;31;50;11;0;33;25;8;0
2020-03-17 09:30:00;22;39;13;0;41;20;4;3
2020-03-17 09:45:00;22;39;13;0;27;25;1;0
2020-03-17 10:00:00;33;46;11;0;38;24;3;7
2020-03-17 10:15:00;26;40;19;0;36;24;1;0
2020-03-17 10:30:00;20;44;11;0;34;24;1;0
2020-03-17 10:45:00;24;43;11;0;37;18;0;0
2020-03-17 11:00:00;28;27;9;0;37;22;1;0
2020-03-17 11:15:00;23;42;14;0;37;22;1;6
2020-03-17 11:30:00;27;36;13;0;41;24;6;8
2020-03-17 11:45:00;21;35;16;0;44;29;0;12
2020-03-17 12:00:00;25;40;10;0;40;27;13;4
2020-03-17 12:15:00;28;33;10;0;40;32;5;2
2020-03-17 12:30:00;33;40;11;0;27;23;5;9
2020-03-17 12:45:00;30;36;14;0;35;55;10;6
2020-03-17 13:00:00;34;49;7;0;49;48;19;20
2020-03-17 13:15:00;29;60;11;0;85;94;16;4
2020-03-17 13:30:00;44;53;12;0;91;114;12;2
2020-03-17 13:45:00;48;61;13;0;82;124;15;7
2020-03-17 14:00:00;93;129;16;0;61;66;7;18
2020-03-17 14:15:00;120;140;19;0;59;45;19;23
2020-03-17 14:30:00;84;76;6;0;51;24;0;13
2020-03-17 14:45:00;54;64;9;0;59;19;0;8
2020-03-17 15:00:00;57;82;10;0;64;29;3;9
2020-03-17 15:15:00;55;78;15;0;102;72;0;10
2020-03-17 15:30:00;62;59;10;0;65;32;2;33
2020-03-17 15:45:00;51;48;13;0;50;36;0;12
2020-03-17 16:00:00;45;44;10;0;52;34;0;9
2020-03-17 16:15:00;42;42;7;0;59;38;1;12
2020-03-17 16:30:00;42;47;13;0;63;37;1;6
2020-03-17 16:45:00;34;52;11;0;57;40;0;25
2020-03-17 17:00:00;39;37;8;0;50;26;0;10
2020-03-17 17:15:00;42;49;11;0;49;24;0;4
2020-03-17 17:30:00;39;46;5;0;48;31;1;10
2020-03-17 17:45:00;29;33;9;0;39;17;1;3
2020-03-17 18:00:00;33;29;4;0;27;19;0;4
2020-03-17 18:15:00;32;38;11;0;30;18;0;3
2020-03-17 18:30:00;25;32;5;0;32;17;3;3
2020-03-17 18:45:00;12;26;4;0;24;16;0;2
2020-03-17 19:00:00;13;19;5;0;25;12;0;0
2020-03-17 19:15:00;15;28;2;0;21;11;0;2
2020-03-17 19:30:00;11;13;3;0;19;12;0;1
2020-03-17 19:45:00;14;13;4;0;14;9;0;3
2020-03-17 20:00:00;13;9;3;0;15;12;0;0
2020-03-17 20:15:00;12;24;6;0;15;14;2;1
2020-03-17 20:30:00;16;15;4;0;15;24;4;0
