DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2019-08-06 18:15:00;95;106;9;4;11;1;51;210;0;0;0;13;3;0;2
2019-08-06 18:30:00;88;108;6;1;5;8;57;194;0;0;0;12;0;0;1
2019-08-06 18:45:00;83;109;9;1;7;3;50;198;0;0;0;6;0;0;0
2019-08-06 19:00:00;81;73;6;3;6;2;42;154;0;0;0;5;0;0;2
2019-08-06 19:15:00;61;75;11;0;17;2;29;140;0;0;0;5;0;0;0
2019-08-06 19:30:00;59;69;8;0;9;1;21;119;0;0;0;11;0;0;3
2019-08-06 19:45:00;58;53;5;1;8;1;34;137;0;0;0;8;0;0;0
2019-08-06 20:00:00;54;65;6;2;1;0;64;163;0;0;0;2;2;0;1
2019-08-06 20:15:00;66;66;3;0;6;1;67;148;0;0;0;6;0;0;0
2019-08-06 20:30:00;54;57;5;0;8;0;48;121;0;0;0;8;0;1;2
2019-08-06 20:45:00;54;52;4;1;4;2;47;122;0;0;0;5;0;0;0
2019-08-06 21:00:00;66;53;5;0;6;2;50;79;0;0;0;6;0;0;0
2019-08-06 21:15:00;103;50;10;1;0;1;45;63;0;0;0;0;0;0;0
2019-08-06 21:30:00;92;52;3;1;5;0;53;72;0;0;0;7;0;0;0
2019-08-06 21:45:00;71;38;3;1;2;1;54;88;0;0;0;4;0;0;0
2019-08-06 22:00:00;70;49;5;1;2;3;62;110;0;0;0;2;0;0;9
2019-08-06 22:15:00;54;40;5;2;1;0;54;90;0;0;0;1;0;0;0
2019-08-06 22:30:00;41;32;2;4;1;0;54;64;0;0;0;3;0;0;0
2019-08-06 22:45:00;39;30;1;0;2;2;42;56;0;0;0;2;0;0;0
2019-08-06 23:00:00;44;34;1;1;1;1;44;48;0;0;0;1;0;0;0
2019-08-06 23:15:00;40;28;0;1;0;0;24;29;0;0;0;0;0;0;0
2019-08-06 23:30:00;34;18;0;0;0;0;42;37;0;0;0;0;0;0;0
