DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-07-07 00:00:00;5;2;0;1;0;3;0;1;1;0;0;0;0;0;0
2020-07-07 00:15:00;2;1;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-07-07 00:30:00;3;2;0;2;2;3;0;0;0;0;0;0;0;0;0
2020-07-07 00:45:00;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-07-07 01:00:00;2;2;0;0;0;2;0;0;2;0;0;0;0;0;0
2020-07-07 01:15:00;0;1;0;1;1;0;0;2;2;0;0;0;0;0;0
2020-07-07 01:30:00;3;0;0;0;0;4;0;0;0;0;0;0;0;0;0
2020-07-07 01:45:00;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-07-07 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-07 02:15:00;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-07-07 02:30:00;2;1;0;1;1;3;0;1;1;0;0;0;0;0;0
2020-07-07 02:45:00;1;1;0;1;1;2;0;1;1;0;0;0;0;0;0
2020-07-07 03:00:00;3;3;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-07-07 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-07 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-07 03:45:00;3;2;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-07-07 04:00:00;2;2;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-07-07 04:15:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-07 04:30:00;4;0;0;0;0;1;0;1;2;0;0;0;0;0;0
2020-07-07 04:45:00;2;1;0;1;1;5;0;5;5;0;0;0;0;0;0
2020-07-07 05:00:00;6;9;0;7;8;13;0;6;6;0;0;0;0;0;0
2020-07-07 05:15:00;24;3;1;3;3;25;0;11;12;0;0;0;0;0;0
2020-07-07 05:30:00;42;16;3;12;13;27;0;14;14;0;0;0;0;0;0
2020-07-07 05:45:00;39;27;1;25;25;28;0;9;9;0;0;0;0;0;0
2020-07-07 06:00:00;42;23;1;25;21;27;0;17;17;0;0;0;0;0;0
2020-07-07 06:15:00;50;18;0;18;16;35;0;8;10;0;0;0;0;0;0
2020-07-07 06:30:00;57;33;2;31;28;44;0;30;26;0;0;0;0;0;0
2020-07-07 06:45:00;46;36;2;33;30;34;0;20;18;1;0;0;0;0;0
2020-07-07 07:00:00;53;42;0;33;25;39;0;20;18;2;0;0;0;0;0
2020-07-07 07:15:00;48;52;1;47;39;63;0;18;18;1;1;0;0;0;0
2020-07-07 07:30:00;44;49;1;46;48;45;0;26;21;0;0;0;4;0;0
2020-07-07 07:45:00;50;52;1;49;36;37;0;27;23;2;0;0;0;4;0
2020-07-07 08:00:00;52;33;3;32;25;28;0;20;21;3;0;9;0;0;0
2020-07-07 08:15:00;53;47;2;42;38;27;0;28;21;0;0;0;0;0;0
2020-07-07 08:30:00;40;36;1;37;30;21;0;19;17;0;0;0;0;0;0
2020-07-07 08:45:00;45;27;1;24;19;21;0;22;22;0;1;0;0;1;0
2020-07-07 09:00:00;37;28;0;25;27;21;0;14;15;0;0;0;0;0;0
2020-07-07 09:15:00;54;42;0;39;36;28;0;19;15;0;0;0;0;0;0
2020-07-07 09:30:00;44;31;3;30;30;27;0;21;20;0;0;0;0;0;0
2020-07-07 09:45:00;40;29;3;29;22;33;0;25;27;0;0;0;0;0;0
