DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2020-03-02 00:00:00;6;1;0;1;9;5;2;16;8;24;16;8;24;0
2020-03-02 00:15:00;5;1;0;0;9;2;2;20;10;30;20;10;30;0
2020-03-02 00:30:00;5;0;0;1;10;3;6;20;10;30;20;10;30;0
2020-03-02 00:45:00;3;4;3;1;5;3;4;20;10;31;20;10;31;0
2020-03-02 01:00:00;3;0;0;0;8;4;2;26;13;38;26;13;38;0
2020-03-02 01:15:00;1;1;2;0;10;4;3;26;13;39;26;13;39;0
2020-03-02 01:30:00;1;0;0;0;4;1;2;24;12;36;24;12;36;0
2020-03-02 01:45:00;2;1;0;0;9;1;1;26;13;39;26;13;39;0
2020-03-02 02:00:00;5;1;2;0;12;2;1;26;13;39;26;13;39;0
2020-03-02 02:15:00;3;3;2;0;7;2;0;26;13;39;26;13;39;0
2020-03-02 02:30:00;0;3;2;0;5;1;0;26;13;39;26;13;39;0
2020-03-02 02:45:00;3;1;0;0;8;4;1;26;13;39;26;13;39;0
2020-03-02 03:00:00;3;1;0;0;10;3;2;26;13;39;26;13;39;0
2020-03-02 03:15:00;1;2;2;1;4;1;0;24;12;36;24;12;36;0
2020-03-02 03:30:00;3;4;0;2;7;2;2;26;13;39;26;13;39;0
2020-03-02 03:45:00;2;1;3;0;6;3;2;26;13;39;26;13;39;0
2020-03-02 04:00:00;5;6;3;3;10;3;2;26;13;39;26;13;39;0
2020-03-02 04:15:00;2;3;2;3;23;2;2;26;13;40;26;13;40;0
2020-03-02 04:30:00;6;7;6;5;20;4;0;26;13;39;26;13;39;0
2020-03-02 04:45:00;8;11;17;13;33;7;6;26;13;39;26;13;39;0
2020-03-02 05:00:00;28;27;33;30;48;14;9;18;9;27;18;9;27;0
2020-03-02 05:15:00;50;44;58;47;51;17;4;20;10;30;20;10;30;0
2020-03-02 05:30:00;57;55;70;56;71;36;7;20;10;29;20;10;29;0
2020-03-02 05:45:00;47;52;66;64;72;30;22;20;10;31;20;10;31;0
2020-03-02 06:00:00;47;65;55;45;73;31;19;20;10;30;20;10;30;0
2020-03-02 06:15:00;77;89;84;76;80;46;28;20;10;30;20;10;30;0
2020-03-02 06:30:00;95;94;102;103;119;51;29;20;10;30;20;10;30;0
2020-03-02 06:45:00;92;103;96;98;113;65;35;21;11;30;21;11;30;0
2020-03-02 07:00:00;114;111;116;110;109;56;37;20;10;30;20;10;30;0
2020-03-02 07:15:00;128;101;117;123;128;77;56;20;10;30;20;10;30;0
2020-03-02 07:30:00;164;108;110;112;113;68;55;21;11;30;21;11;30;0
2020-03-02 07:45:00;134;117;98;97;126;68;58;20;10;30;20;10;30;0
2020-03-02 08:00:00;109;109;101;98;120;76;43;20;10;30;20;10;30;0
2020-03-02 08:15:00;112;102;70;73;110;77;56;20;10;30;20;10;30;0
2020-03-02 08:30:00;106;113;76;71;113;60;50;20;10;30;20;10;30;0
2020-03-02 08:45:00;105;95;59;50;127;59;69;20;10;30;20;10;30;0
