DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-03-17 00:00:00;5;4;7;1;6;2;2;0;3;3;0;0;0;0
2020-03-17 00:15:00;1;4;11;0;2;2;1;1;2;2;0;0;0;0
2020-03-17 00:30:00;3;1;9;0;0;2;1;2;0;9;0;0;0;0
2020-03-17 00:45:00;3;3;6;0;3;2;1;0;4;3;0;0;0;0
2020-03-17 01:00:00;3;4;3;1;3;3;2;0;0;2;0;0;0;0
2020-03-17 01:15:00;3;2;7;1;7;3;1;0;2;5;0;0;0;0
2020-03-17 01:30:00;1;1;1;0;2;1;1;0;1;0;0;0;0;0
2020-03-17 01:45:00;1;1;1;0;1;2;2;0;0;0;0;0;0;0
2020-03-17 02:00:00;1;2;4;0;8;1;0;0;4;2;0;0;0;0
2020-03-17 02:15:00;2;0;0;0;9;7;3;0;1;1;0;0;0;0
2020-03-17 02:30:00;2;1;6;0;4;1;3;0;2;3;0;0;0;0
2020-03-17 02:45:00;1;4;1;0;3;2;0;0;2;2;0;0;0;0
2020-03-17 03:00:00;1;2;3;0;5;3;0;0;1;1;0;0;0;0
2020-03-17 03:15:00;0;0;3;0;1;1;0;0;1;4;0;0;0;0
2020-03-17 03:30:00;2;1;5;1;3;4;0;0;0;1;0;0;0;0
2020-03-17 03:45:00;0;1;4;0;6;3;0;0;2;3;0;0;0;0
2020-03-17 04:00:00;6;4;10;0;1;0;1;0;3;1;0;0;0;0
2020-03-17 04:15:00;5;5;7;2;6;5;2;1;3;3;0;0;0;0
2020-03-17 04:30:00;3;11;12;2;5;3;1;0;2;6;0;0;0;0
2020-03-17 04:45:00;17;23;14;1;7;7;0;0;9;7;0;0;0;0
2020-03-17 05:00:00;39;50;22;8;13;10;6;1;4;8;0;0;0;0
2020-03-17 05:15:00;84;86;33;15;14;21;10;4;15;15;0;0;0;0
2020-03-17 05:30:00;89;70;48;25;20;22;16;5;16;17;0;0;0;0
2020-03-17 05:45:00;73;67;43;36;25;19;14;7;35;46;0;0;0;0
2020-03-17 06:00:00;67;37;44;33;20;25;19;7;56;59;0;0;0;0
2020-03-17 06:15:00;97;60;62;33;40;42;12;4;41;60;0;0;0;0
2020-03-17 06:30:00;107;72;78;66;32;42;26;11;33;38;0;0;0;0
2020-03-17 06:45:00;101;84;85;76;42;50;27;14;25;24;0;0;0;0
2020-03-17 07:00:00;111;79;94;77;53;59;38;29;31;36;0;0;0;0
2020-03-17 07:15:00;94;67;102;68;59;48;26;17;28;29;0;0;0;0
2020-03-17 07:30:00;93;77;84;58;48;46;28;11;44;40;0;0;0;0
2020-03-17 07:45:00;94;61;77;45;46;30;37;22;42;42;0;0;0;0
2020-03-17 08:00:00;67;42;75;62;42;52;33;18;32;36;0;0;0;0
2020-03-17 08:15:00;62;48;65;45;47;47;26;12;34;35;0;0;0;0
2020-03-17 08:30:00;60;43;81;43;42;59;31;14;35;33;0;0;0;0
2020-03-17 08:45:00;60;46;69;36;44;42;34;11;30;32;0;0;0;0
2020-03-17 09:00:00;42;39;71;27;32;36;15;12;23;32;0;0;0;0
2020-03-17 09:15:00;40;31;85;41;45;55;31;15;35;41;0;0;0;0
2020-03-17 09:30:00;53;34;78;32;57;44;32;18;36;41;0;0;0;0
2020-03-17 09:45:00;50;38;76;38;60;54;30;15;38;47;0;0;0;0
2020-03-17 10:00:00;46;31;74;45;61;66;22;16;28;46;0;0;0;0
2020-03-17 10:15:00;53;44;99;43;66;56;30;21;35;34;0;0;0;0
2020-03-17 10:30:00;53;41;84;43;56;54;27;15;41;49;0;0;0;0
2020-03-17 10:45:00;52;39;97;45;59;55;32;17;31;37;0;0;0;0
2020-03-17 11:00:00;50;38;76;32;79;50;31;17;33;31;0;0;0;0
2020-03-17 11:15:00;61;38;81;34;71;62;36;20;43;46;0;0;0;0
2020-03-17 11:30:00;64;38;79;45;59;49;36;13;49;50;0;0;0;0
2020-03-17 11:45:00;48;40;74;49;57;49;35;18;50;41;0;0;0;0
2020-03-17 12:00:00;44;36;75;33;67;49;28;16;48;38;0;0;0;0
2020-03-17 12:15:00;50;29;65;43;55;52;28;16;49;44;0;0;0;0
2020-03-17 12:30:00;49;28;78;52;67;42;21;7;41;44;0;0;0;0
2020-03-17 12:45:00;67;48;64;39;51;61;29;16;43;42;0;0;0;0
2020-03-17 13:00:00;58;57;86;52;54;55;27;19;44;38;0;0;0;0
2020-03-17 13:15:00;70;64;74;34;51;52;34;14;36;39;0;0;0;0
2020-03-17 13:30:00;114;72;79;39;68;60;26;14;41;48;0;0;0;0
2020-03-17 13:45:00;75;63;66;33;66;47;31;20;44;44;0;0;0;0
