DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-03-24 00:00:00;0;1;0;0;3;2;1;0;3;3;0;0;0;0
2020-03-24 00:15:00;1;0;4;0;2;2;0;0;1;1;0;0;0;0
2020-03-24 00:30:00;0;2;11;1;2;2;1;0;1;3;0;0;0;0
2020-03-24 00:45:00;0;1;10;0;2;0;4;1;2;3;0;0;0;0
2020-03-24 01:00:00;0;1;1;0;0;0;0;0;1;0;0;0;0;0
2020-03-24 01:15:00;0;0;4;0;0;2;0;0;1;3;0;0;0;0
2020-03-24 01:30:00;1;0;3;0;5;1;1;0;1;2;0;0;0;0
2020-03-24 01:45:00;0;2;0;0;5;2;0;0;0;0;0;0;0;0
2020-03-24 02:00:00;1;0;2;0;3;2;0;0;1;1;0;0;0;0
2020-03-24 02:15:00;1;2;4;0;3;2;0;0;2;0;0;0;0;0
2020-03-24 02:30:00;1;3;1;0;3;3;1;1;1;1;0;0;0;0
2020-03-24 02:45:00;2;0;1;0;4;1;1;0;1;3;0;0;0;0
2020-03-24 03:00:00;0;1;4;0;4;3;1;0;1;0;0;0;0;0
2020-03-24 03:15:00;0;2;5;0;4;5;3;1;2;2;0;0;0;0
2020-03-24 03:30:00;1;1;6;0;2;6;0;0;1;4;0;0;0;0
2020-03-24 03:45:00;0;4;4;0;1;1;0;0;1;1;0;0;0;0
2020-03-24 04:00:00;0;4;7;0;3;1;1;0;2;2;0;0;0;0
2020-03-24 04:15:00;3;0;5;0;5;2;2;1;2;2;0;0;0;0
2020-03-24 04:30:00;3;1;3;0;4;2;0;0;5;7;0;0;0;0
2020-03-24 04:45:00;7;4;14;4;4;3;0;0;1;6;0;0;0;0
2020-03-24 05:00:00;9;7;17;0;7;9;4;0;9;14;0;0;0;0
2020-03-24 05:15:00;20;14;19;7;12;17;7;5;4;14;0;0;0;0
2020-03-24 05:30:00;46;26;37;22;16;14;17;6;10;17;0;0;0;0
2020-03-24 05:45:00;48;21;38;22;11;17;17;5;6;7;0;0;0;0
2020-03-24 06:00:00;39;21;42;21;15;21;19;5;10;10;0;0;0;0
2020-03-24 06:15:00;57;28;45;24;27;31;19;6;13;14;0;0;0;0
2020-03-24 06:30:00;57;37;64;35;26;37;18;8;21;29;0;0;0;0
2020-03-24 06:45:00;72;33;78;61;35;38;27;8;21;21;0;0;0;0
2020-03-24 07:00:00;67;39;62;47;34;36;30;18;19;19;0;0;0;0
2020-03-24 07:15:00;59;37;66;31;37;34;22;11;17;18;0;0;0;0
2020-03-24 07:30:00;75;51;58;48;39;37;22;13;37;36;0;0;0;0
2020-03-24 07:45:00;48;39;57;33;35;27;28;16;21;18;0;0;0;0
2020-03-24 08:00:00;45;33;48;33;39;36;21;6;13;21;0;0;0;0
2020-03-24 08:15:00;36;25;63;28;30;42;30;10;26;19;0;0;0;0
2020-03-24 08:30:00;46;22;48;18;36;41;18;9;22;24;0;0;0;0
2020-03-24 08:45:00;38;27;49;14;33;22;15;7;34;19;0;0;0;0
2020-03-24 09:00:00;35;29;49;24;31;21;11;4;13;19;0;0;0;0
2020-03-24 09:15:00;31;21;54;19;31;31;27;14;25;22;0;0;0;0
2020-03-24 09:30:00;37;26;55;15;41;26;16;5;21;20;0;0;0;0
2020-03-24 09:45:00;33;24;47;13;35;29;17;8;23;26;0;0;0;0
2020-03-24 10:00:00;31;26;39;13;43;37;26;9;23;29;0;0;0;0
2020-03-24 10:15:00;26;23;56;20;43;32;17;11;35;31;0;0;0;0
2020-03-24 10:30:00;25;26;52;16;38;27;17;3;18;28;0;0;0;0
2020-03-24 10:45:00;27;32;54;12;32;24;19;8;27;20;0;0;0;0
2020-03-24 11:00:00;36;34;45;15;41;25;15;3;30;18;0;0;0;0
2020-03-24 11:15:00;30;30;58;20;44;33;17;3;28;32;0;0;0;0
2020-03-24 11:30:00;31;23;35;21;44;34;17;8;27;28;0;0;0;0
2020-03-24 11:45:00;29;18;37;19;40;27;17;8;27;35;0;0;0;0
2020-03-24 12:00:00;34;26;49;28;36;30;19;10;30;29;0;0;0;0
2020-03-24 12:15:00;34;17;39;14;33;45;20;5;30;18;0;0;0;0
2020-03-24 12:30:00;32;33;45;30;32;32;21;14;26;30;0;0;0;0
2020-03-24 12:45:00;29;23;50;28;36;33;19;14;34;28;0;0;0;0
2020-03-24 13:00:00;27;22;39;23;30;26;15;6;28;35;0;0;0;0
2020-03-24 13:15:00;35;28;60;22;45;31;26;13;36;39;0;0;0;0
