DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2020-05-09 00:00:00;2;5;11;1;1;8;0;0;0;0;0;0
2020-05-09 00:15:00;1;1;11;2;5;9;0;0;0;0;0;0
2020-05-09 00:30:00;0;3;6;3;0;4;1;0;0;0;0;0
2020-05-09 00:45:00;2;3;5;3;0;0;0;0;0;0;0;0
2020-05-09 01:00:00;0;0;3;1;0;3;0;0;0;0;0;0
2020-05-09 01:15:00;0;1;4;1;0;3;0;0;0;0;0;0
2020-05-09 01:30:00;1;6;8;1;0;2;0;0;0;0;0;0
2020-05-09 01:45:00;2;3;5;1;0;2;0;0;0;0;0;0
2020-05-09 02:00:00;0;2;5;0;0;3;0;0;0;0;0;0
2020-05-09 02:15:00;1;1;4;1;1;3;0;0;0;0;0;0
2020-05-09 02:30:00;2;2;3;0;0;2;0;0;0;0;0;0
2020-05-09 02:45:00;1;2;4;1;0;2;0;0;0;0;0;0
2020-05-09 03:00:00;5;6;6;0;0;0;0;0;0;0;0;0
2020-05-09 03:15:00;0;0;2;0;0;2;0;0;0;0;0;0
2020-05-09 03:30:00;0;2;2;0;0;0;0;0;0;0;0;0
2020-05-09 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 04:00:00;2;1;0;0;0;0;0;0;0;0;0;0
2020-05-09 04:15:00;1;2;4;2;0;3;0;0;0;0;0;0
2020-05-09 04:30:00;2;4;5;0;0;2;0;0;0;0;0;0
2020-05-09 04:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-09 05:00:00;1;1;1;1;0;1;0;0;0;0;0;0
2020-05-09 05:15:00;6;6;6;2;0;1;0;0;0;0;0;0
2020-05-09 05:30:00;6;2;6;0;0;5;0;0;0;0;0;0
2020-05-09 05:45:00;5;6;8;0;0;4;0;0;0;0;0;0
2020-05-09 06:00:00;8;8;5;0;1;4;0;0;0;0;0;0
2020-05-09 06:15:00;17;10;12;1;3;5;0;0;0;0;0;0
2020-05-09 06:30:00;17;10;20;1;1;11;0;0;0;0;0;0
2020-05-09 06:45:00;17;19;21;3;3;13;0;0;0;0;0;0
2020-05-09 07:00:00;18;14;23;3;3;14;0;0;0;0;0;0
2020-05-09 07:15:00;18;25;35;18;5;16;0;0;0;0;0;0
2020-05-09 07:30:00;23;35;45;27;3;20;0;0;0;0;0;0
2020-05-09 07:45:00;38;29;38;11;4;22;0;0;0;0;0;0
2020-05-09 08:00:00;31;26;39;10;4;22;0;0;0;0;0;0
2020-05-09 08:15:00;31;19;26;6;5;21;0;0;0;0;0;0
