DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-12-22 00:00:00;0;1;1;0;0;0;0;0;0;0;0;0
2020-12-22 00:15:00;1;3;3;4;2;0;0;0;0;0;0;0
2020-12-22 00:30:00;1;0;1;1;1;0;0;0;0;0;0;0
2020-12-22 00:45:00;0;2;3;0;0;0;0;0;0;0;0;0
2020-12-22 01:00:00;0;2;2;3;0;0;0;0;0;0;0;0
2020-12-22 01:15:00;0;0;0;1;0;0;0;0;0;0;0;0
2020-12-22 01:30:00;0;1;1;1;2;0;0;0;0;0;0;0
2020-12-22 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 02:00:00;0;1;1;2;1;0;0;0;0;0;0;0
2020-12-22 02:15:00;0;3;0;0;2;0;0;0;0;0;0;0
2020-12-22 02:30:00;0;1;0;0;0;0;0;0;0;0;0;0
2020-12-22 02:45:00;0;2;1;1;1;0;0;0;0;0;0;0
2020-12-22 03:00:00;0;5;4;1;0;0;0;0;0;0;0;0
2020-12-22 03:15:00;0;2;1;0;0;0;0;0;0;0;0;0
2020-12-22 03:30:00;1;1;2;0;0;0;0;0;0;0;0;0
2020-12-22 03:45:00;0;2;1;0;2;0;0;0;0;0;0;0
2020-12-22 04:00:00;0;1;1;4;4;0;0;0;0;0;0;0
2020-12-22 04:15:00;0;2;3;5;4;0;0;0;0;0;0;0
2020-12-22 04:30:00;2;2;4;5;5;0;0;0;0;0;0;0
2020-12-22 04:45:00;0;8;9;5;2;0;0;0;0;0;0;0
2020-12-22 05:00:00;4;13;8;8;9;0;0;0;0;0;0;0
2020-12-22 05:15:00;2;23;8;25;6;0;0;0;0;0;0;0
2020-12-22 05:30:00;16;18;12;21;14;0;0;0;0;0;0;0
2020-12-22 05:45:00;14;23;12;29;22;0;0;0;0;0;0;0
2020-12-22 06:00:00;6;27;18;37;30;0;1;0;0;0;0;0
2020-12-22 06:15:00;8;23;20;32;31;0;0;0;0;0;0;0
2020-12-22 06:30:00;15;32;23;20;78;0;0;0;0;0;1;10
2020-12-22 06:45:00;13;36;19;6;98;1;0;0;0;3;0;0
2020-12-22 07:00:00;10;24;23;49;50;0;0;0;0;0;0;2
2020-12-22 07:15:00;13;47;21;51;56;2;2;0;0;5;0;0
2020-12-22 07:30:00;10;33;29;60;67;1;3;0;0;4;0;0
2020-12-22 07:45:00;17;34;28;70;62;0;1;0;0;1;1;4
2020-12-22 08:00:00;11;37;33;48;40;2;1;0;0;9;2;7
2020-12-22 08:15:00;15;40;35;54;42;1;0;0;0;12;1;0
2020-12-22 08:30:00;13;34;31;50;31;2;6;0;0;15;1;0
2020-12-22 08:45:00;13;35;45;42;31;1;2;0;0;3;0;0
2020-12-22 09:00:00;8;40;44;52;41;0;10;0;0;23;9;0
2020-12-22 09:15:00;17;49;35;44;46;6;0;0;0;7;6;3
2020-12-22 09:30:00;20;56;42;59;50;2;2;0;0;0;0;0
2020-12-22 09:45:00;22;60;36;59;44;1;3;0;0;4;0;0
2020-12-22 10:00:00;20;42;51;50;39;3;3;0;0;66;10;0
2020-12-22 10:15:00;16;67;54;59;41;1;4;0;0;57;5;1
2020-12-22 10:30:00;25;50;40;40;35;0;4;0;0;3;1;0
2020-12-22 10:45:00;20;61;50;56;43;1;1;0;0;0;5;1
2020-12-22 11:00:00;22;64;57;59;51;1;0;0;0;2;2;1
2020-12-22 11:15:00;26;61;61;51;48;1;1;0;0;3;1;10
2020-12-22 11:30:00;21;56;63;67;37;0;1;0;0;10;0;2
2020-12-22 11:45:00;21;61;53;62;55;1;0;0;0;4;2;3
2020-12-22 12:00:00;15;71;56;52;43;0;1;0;0;0;6;5
2020-12-22 12:15:00;24;57;58;46;35;2;1;0;0;5;2;1
2020-12-22 12:30:00;20;60;57;49;34;0;3;0;1;1;3;6
2020-12-22 12:45:00;27;76;60;60;53;2;3;0;0;2;5;4
2020-12-22 13:00:00;19;53;48;29;88;4;5;0;0;3;7;38
2020-12-22 13:15:00;18;69;62;30;97;1;1;0;0;1;3;2
2020-12-22 13:30:00;22;67;58;22;103;1;2;0;0;3;5;17
2020-12-22 13:45:00;28;58;53;33;109;2;0;0;0;2;7;4
2020-12-22 14:00:00;16;79;78;71;52;1;1;0;0;16;10;3
2020-12-22 14:15:00;27;58;61;75;58;1;0;0;0;14;7;5
2020-12-22 14:30:00;22;70;61;55;69;11;1;0;1;14;9;43
2020-12-22 14:45:00;21;73;68;41;104;2;2;0;0;27;2;0
2020-12-22 15:00:00;28;74;73;48;74;0;7;0;0;6;6;6
2020-12-22 15:15:00;27;75;78;65;47;0;1;0;0;2;3;1
2020-12-22 15:30:00;31;80;94;53;51;7;1;0;0;6;4;4
2020-12-22 15:45:00;24;85;65;38;92;4;2;0;0;3;2;3
2020-12-22 16:00:00;20;89;83;37;96;1;1;0;0;3;5;7
2020-12-22 16:15:00;31;80;84;53;59;0;1;0;0;2;6;4
2020-12-22 16:30:00;28;88;102;81;53;1;1;0;0;7;8;4
2020-12-22 16:45:00;26;85;73;67;61;1;2;0;3;6;1;1
2020-12-22 17:00:00;19;90;71;66;55;1;2;0;0;6;4;4
2020-12-22 17:15:00;30;83;70;56;40;1;4;0;0;6;3;15
2020-12-22 17:30:00;20;70;65;46;47;3;5;0;0;5;3;3
2020-12-22 17:45:00;19;64;58;50;47;8;7;0;0;9;4;0
2020-12-22 18:00:00;12;58;47;33;36;1;1;0;0;8;2;15
2020-12-22 18:15:00;20;59;58;42;27;0;1;0;0;3;4;0
2020-12-22 18:30:00;22;47;46;31;30;1;0;0;0;10;1;15
2020-12-22 18:45:00;15;29;31;40;35;4;1;0;0;13;0;1
2020-12-22 19:00:00;12;35;28;46;23;0;0;0;0;0;0;12
2020-12-22 19:15:00;16;34;27;32;14;0;1;0;0;1;5;19
2020-12-22 19:30:00;9;32;26;36;29;0;0;0;0;4;1;25
2020-12-22 19:45:00;7;21;30;30;21;0;0;0;0;0;0;0
2020-12-22 20:00:00;11;32;30;20;20;0;1;0;0;0;1;0
2020-12-22 20:15:00;10;28;24;26;14;0;2;0;0;7;2;3
2020-12-22 20:30:00;13;28;15;33;20;1;1;0;0;2;2;8
2020-12-22 20:45:00;15;19;19;30;24;1;0;0;0;2;0;0
