DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-11-24 00:00:00;1;1;2;2;1;1;1;1;0;0;0;0;0;0
2020-11-24 00:15:00;1;1;1;0;1;1;0;0;0;0;0;0;0;0
2020-11-24 00:30:00;2;0;0;0;2;2;1;1;0;0;0;0;0;0
2020-11-24 00:45:00;1;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-11-24 01:00:00;1;1;1;1;2;0;0;0;0;0;0;0;0;0
2020-11-24 01:15:00;0;1;1;1;1;0;0;0;0;0;0;0;0;0
2020-11-24 01:30:00;0;0;0;0;0;1;1;1;0;0;0;0;0;0
2020-11-24 01:45:00;0;0;0;0;1;1;1;1;0;0;0;0;0;0
2020-11-24 02:00:00;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-24 02:15:00;0;0;0;0;1;1;1;1;0;0;0;0;0;0
2020-11-24 02:30:00;2;1;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-24 02:45:00;1;1;1;1;2;0;0;0;0;0;0;0;0;0
2020-11-24 03:00:00;1;1;1;3;1;1;1;1;0;0;0;0;0;0
2020-11-24 03:15:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-24 03:30:00;2;1;1;1;3;0;0;0;0;0;0;0;0;0
2020-11-24 03:45:00;0;0;0;0;1;1;1;1;0;0;0;0;0;0
2020-11-24 04:00:00;0;0;0;0;1;1;0;1;0;0;0;0;0;0
2020-11-24 04:15:00;0;1;1;1;4;1;1;2;0;0;0;0;0;0
2020-11-24 04:30:00;0;0;0;0;4;1;1;0;0;0;0;0;0;0
2020-11-24 04:45:00;0;2;2;2;2;6;6;1;0;0;0;0;0;0
2020-11-24 05:00:00;6;5;5;4;15;5;3;4;0;0;0;0;0;0
2020-11-24 05:15:00;4;5;5;5;11;7;7;4;0;0;0;0;0;0
2020-11-24 05:30:00;7;8;7;4;26;15;14;10;0;0;0;0;0;0
2020-11-24 05:45:00;3;3;3;1;27;6;6;5;0;0;0;0;0;0
2020-11-24 06:00:00;13;9;6;5;28;17;13;8;0;0;0;0;0;0
2020-11-24 06:15:00;8;11;12;10;31;12;12;7;0;0;0;0;0;0
2020-11-24 06:30:00;15;10;11;5;55;22;20;15;0;0;0;0;0;0
2020-11-24 06:45:00;15;14;12;9;58;25;21;13;0;0;0;0;0;0
2020-11-24 07:00:00;17;15;17;9;60;27;23;21;3;1;0;0;0;0
2020-11-24 07:15:00;18;23;17;11;109;37;20;18;1;2;1;0;1;0
2020-11-24 07:30:00;21;15;11;9;88;34;26;14;0;4;0;0;0;0
2020-11-24 07:45:00;19;27;20;13;98;35;27;27;4;7;5;0;1;0
2020-11-24 08:00:00;29;12;9;7;68;36;28;21;2;0;0;0;0;0
2020-11-24 08:15:00;28;14;14;11;52;38;24;20;0;1;0;0;0;0
2020-11-24 08:30:00;19;26;25;16;61;38;26;21;0;0;0;0;0;0
2020-11-24 08:45:00;27;22;20;20;67;30;22;17;1;1;0;0;0;0
2020-11-24 09:00:00;22;18;22;13;46;36;25;22;0;1;0;0;0;0
2020-11-24 09:15:00;22;25;18;13;54;31;18;15;1;1;1;0;1;0
2020-11-24 09:30:00;22;16;13;11;52;26;17;21;0;0;0;0;0;0
2020-11-24 09:45:00;14;17;12;16;31;29;19;15;1;1;0;0;0;0
2020-11-24 10:00:00;24;18;20;16;62;36;27;20;3;5;0;0;0;0
2020-11-24 10:15:00;19;25;29;23;39;28;23;15;1;4;1;0;6;0
2020-11-24 10:30:00;12;21;22;16;60;22;19;16;0;0;0;0;0;0
