2019-12-25 00:00:00;24;7;13;19;5;5
2019-12-25 00:15:00;34;10;16;17;2;6
2019-12-25 00:30:00;31;8;10;16;1;9
2019-12-25 00:45:00;28;9;7;19;4;3
2019-12-25 01:00:00;16;8;9;13;2;1
2019-12-25 01:15:00;13;8;7;16;1;4
2019-12-25 01:30:00;13;8;8;6;0;0
2019-12-25 01:45:00;9;4;6;12;3;3
2019-12-25 02:00:00;11;3;1;5;0;3
2019-12-25 02:15:00;10;2;4;6;1;3
2019-12-25 02:30:00;7;3;3;6;1;0
2019-12-25 02:45:00;6;4;2;3;0;1
2019-12-25 03:00:00;10;2;3;5;0;0
2019-12-25 03:15:00;2;0;3;5;1;0
2019-12-25 03:30:00;4;0;3;2;1;2
2019-12-25 03:45:00;7;0;4;3;1;2
2019-12-25 04:00:00;5;2;0;3;1;4
2019-12-25 04:15:00;3;0;2;4;1;2
2019-12-25 04:30:00;3;2;1;0;0;2
2019-12-25 04:45:00;10;0;0;6;1;4
2019-12-25 05:00:00;5;2;4;5;0;1
2019-12-25 05:15:00;6;6;1;8;1;6
2019-12-25 05:30:00;11;3;3;5;1;5
2019-12-25 05:45:00;13;6;5;10;0;1
2019-12-25 06:00:00;8;4;5;4;1;1
2019-12-25 06:15:00;8;1;3;7;0;5
2019-12-25 06:30:00;8;3;2;6;0;2
2019-12-25 06:45:00;7;2;5;4;0;1
2019-12-25 07:00:00;10;6;3;5;2;0
2019-12-25 07:15:00;8;3;3;7;0;2
2019-12-25 07:30:00;5;2;2;10;0;1
2019-12-25 07:45:00;11;2;5;6;1;3
2019-12-25 08:00:00;16;2;6;8;2;8
2019-12-25 08:15:00;20;5;8;12;1;5
2019-12-25 08:30:00;20;7;10;15;1;2
2019-12-25 08:45:00;22;9;18;19;0;2
2019-12-25 09:00:00;26;8;17;14;1;9
2019-12-25 09:15:00;34;15;19;19;0;11
2019-12-25 09:30:00;40;17;20;27;0;0
2019-12-25 09:45:00;41;23;33;25;4;4
2019-12-25 10:00:00;42;28;30;35;2;4
2019-12-25 10:15:00;54;32;27;30;1;10
2019-12-25 10:30:00;51;24;32;32;0;5
2019-12-25 10:45:00;62;26;34;44;1;7
2019-12-25 11:00:00;75;35;38;54;1;8
2019-12-25 11:15:00;72;37;43;53;2;16
2019-12-25 11:30:00;86;57;51;57;2;21
2019-12-25 11:45:00;104;73;74;83;5;17
2019-12-25 12:00:00;76;49;53;56;3;15
2019-12-25 12:15:00;82;53;44;44;4;15
2019-12-25 12:30:00;53;40;48;50;1;11
2019-12-25 12:45:00;96;59;51;55;6;18
2019-12-25 13:00:00;65;41;33;55;3;17
2019-12-25 13:15:00;61;39;46;53;4;12
2019-12-25 13:30:00;82;37;52;51;2;19
2019-12-25 13:45:00;93;58;55;48;2;18
2019-12-25 14:00:00;71;37;48;56;6;13
2019-12-25 14:15:00;102;50;49;60;3;22
2019-12-25 14:30:00;85;51;61;85;6;13
2019-12-25 14:45:00;102;58;69;69;4;12
2019-12-25 15:00:00;88;49;66;64;2;18
2019-12-25 15:15:00;87;46;44;69;3;14
2019-12-25 15:30:00;71;36;50;59;1;11
2019-12-25 15:45:00;89;55;60;57;3;11
2019-12-25 16:00:00;67;36;44;49;2;8
2019-12-25 16:15:00;90;48;38;59;2;18
2019-12-25 16:30:00;86;58;63;87;9;23
2019-12-25 16:45:00;94;64;68;76;10;20
2019-12-25 17:00:00;80;77;50;63;2;13
2019-12-25 17:15:00;70;44;59;67;3;12
2019-12-25 17:30:00;79;55;56;73;2;14
2019-12-25 17:45:00;77;55;55;83;2;16
2019-12-25 18:00:00;74;41;39;66;5;13
2019-12-25 18:15:00;79;40;52;68;3;14
2019-12-25 18:30:00;78;44;45;62;1;11
2019-12-25 18:45:00;81;41;40;62;6;17
2019-12-25 19:00:00;71;34;33;46;5;8
2019-12-25 19:15:00;64;34;30;51;4;17
2019-12-25 19:30:00;49;32;45;45;3;18
2019-12-25 19:45:00;63;37;27;56;1;9
2019-12-25 20:00:00;45;30;32;56;4;8
2019-12-25 20:15:00;50;27;30;43;7;12
2019-12-25 20:30:00;46;31;30;38;3;10
2019-12-25 20:45:00;52;30;26;31;2;11
2019-12-25 21:00:00;43;19;25;47;6;9
2019-12-25 21:15:00;51;37;24;39;2;9
2019-12-25 21:30:00;62;22;23;40;4;14
2019-12-25 21:45:00;29;17;22;27;2;5
2019-12-25 22:00:00;35;19;16;28;2;4
2019-12-25 22:15:00;37;19;24;22;3;8
2019-12-25 22:30:00;38;10;14;32;1;6
2019-12-25 22:45:00;39;14;15;37;6;4
2019-12-25 23:00:00;31;10;14;21;2;3
2019-12-25 23:15:00;25;11;16;27;2;7
2019-12-25 23:30:00;38;11;12;28;2;5
2019-12-25 23:45:00;22;12;13;23;6;3
