DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-03-20 00:00:00;4;0;0;0;4;5;6;2;2;1;3;0;0
2020-03-20 00:15:00;0;0;0;0;4;3;6;2;0;1;1078;0;0
2020-03-20 00:30:00;1;0;0;0;4;1;1;0;4;1;321;0;0
2020-03-20 00:45:00;2;2;0;0;3;4;3;3;2;1;1395;0;0
2020-03-20 01:00:00;2;0;0;0;5;6;8;3;1;0;567;0;0
2020-03-20 01:15:00;1;0;0;0;3;1;0;0;2;0;1864;0;0
2020-03-20 01:30:00;1;1;0;0;1;0;0;0;0;0;2207;0;0
2020-03-20 01:45:00;0;0;0;0;0;0;5;4;1;0;1040;0;0
2020-03-20 02:00:00;1;2;0;0;2;1;2;2;0;0;1497;0;0
2020-03-20 02:15:00;2;2;0;0;1;1;1;1;1;1;1024;0;0
2020-03-20 02:30:00;3;1;0;0;3;2;0;0;0;1;2877;0;0
2020-03-20 02:45:00;1;0;0;0;2;3;1;0;2;1;1229;0;0
2020-03-20 03:00:00;3;2;0;0;1;3;1;0;0;0;760;0;0
2020-03-20 03:15:00;1;0;0;0;1;0;2;2;0;0;1817;0;0
2020-03-20 03:30:00;0;0;0;0;3;3;2;2;0;0;1188;0;0
2020-03-20 03:45:00;7;2;0;0;1;1;2;1;1;0;335;0;0
2020-03-20 04:00:00;3;3;0;0;1;2;0;1;2;0;895;0;0
2020-03-20 04:15:00;3;1;0;0;3;3;1;1;0;1;1947;0;1
2020-03-20 04:30:00;4;3;1;0;5;5;7;1;3;2;1211;0;0
2020-03-20 04:45:00;2;1;1;1;9;8;7;3;3;0;0;0;0
2020-03-20 05:00:00;2;2;0;0;9;9;17;12;4;2;711;0;0
2020-03-20 05:15:00;5;1;0;0;16;14;32;23;4;4;1151;0;1
2020-03-20 05:30:00;6;3;0;0;19;18;39;36;13;6;409;0;0
2020-03-20 05:45:00;11;5;0;0;29;27;41;39;26;12;524;1;1
2020-03-20 06:00:00;12;4;0;0;28;30;37;21;25;9;630;0;2
2020-03-20 06:15:00;12;7;0;1;38;30;46;42;28;13;6;1;3
2020-03-20 06:30:00;6;11;3;3;42;52;56;49;31;22;4;3;1
2020-03-20 06:45:00;5;9;2;1;31;30;50;43;48;24;1;6;1
2020-03-20 07:00:00;9;7;0;1;41;38;50;35;41;17;6;0;2
2020-03-20 07:15:00;13;9;0;2;28;38;33;28;39;18;2;5;1
2020-03-20 07:30:00;14;9;0;0;45;41;45;40;43;24;4;0;0
2020-03-20 07:45:00;17;7;1;2;42;47;50;30;44;16;5;5;1
2020-03-20 08:00:00;17;10;0;2;29;25;37;22;39;18;4;0;1
2020-03-20 08:15:00;20;10;1;2;39;34;43;27;36;16;5;2;2
2020-03-20 08:30:00;16;15;2;1;45;36;41;19;38;12;0;0;1
2020-03-20 08:45:00;14;16;1;1;31;34;46;23;32;14;2;0;0
2020-03-20 09:00:00;15;9;1;3;39;41;36;16;29;15;3;0;1
2020-03-20 09:15:00;26;11;1;2;44;44;41;16;36;15;5;2;2
2020-03-20 09:30:00;17;10;0;2;42;40;47;19;41;15;4;1;1
2020-03-20 09:45:00;23;10;1;0;36;48;34;11;38;14;2;0;1
2020-03-20 10:00:00;32;16;2;0;39;41;43;15;36;13;8;2;1
2020-03-20 10:15:00;31;19;2;1;42;47;47;15;31;17;3;1;1
2020-03-20 10:30:00;33;20;1;3;43;47;47;22;36;15;6;0;1
2020-03-20 10:45:00;35;19;0;3;47;56;30;17;33;11;6;1;2
2020-03-20 11:00:00;28;21;0;2;48;51;41;14;28;15;20;2;1
2020-03-20 11:15:00;30;22;2;3;50;44;35;16;35;15;3;2;0
2020-03-20 11:30:00;22;19;2;1;61;64;44;17;37;16;3;0;1
2020-03-20 11:45:00;24;16;1;1;57;66;50;28;31;15;1;0;1
2020-03-20 12:00:00;49;25;0;3;57;67;46;26;26;17;5;1;0
2020-03-20 12:15:00;39;39;3;1;64;70;56;15;34;18;5;0;2
2020-03-20 12:30:00;38;31;1;2;71;70;43;24;27;15;0;3;3
2020-03-20 12:45:00;32;31;1;3;65;62;49;24;37;16;6;4;2
2020-03-20 13:00:00;38;36;0;1;59;67;58;27;25;21;4;7;0
2020-03-20 13:15:00;33;30;1;1;50;74;60;27;31;10;1;5;4
2020-03-20 13:30:00;43;29;2;3;60;68;67;44;35;22;3;2;0
2020-03-20 13:45:00;36;29;0;2;63;77;44;42;25;14;7;1;1
2020-03-20 14:00:00;28;26;1;3;78;77;48;21;36;18;9;1;1
2020-03-20 14:15:00;36;30;1;1;100;91;59;26;36;23;6;1;0
2020-03-20 14:30:00;32;28;1;3;86;80;44;15;34;18;7;0;0
2020-03-20 14:45:00;30;25;2;4;72;77;41;22;37;22;5;0;2
2020-03-20 15:00:00;32;24;0;2;73;66;56;25;37;28;5;3;0
2020-03-20 15:15:00;28;22;1;3;66;60;51;25;35;17;1;0;2
2020-03-20 15:30:00;28;25;6;3;55;56;37;20;36;16;3;0;0
2020-03-20 15:45:00;29;19;0;3;66;63;48;21;28;13;4;0;0
2020-03-20 16:00:00;28;19;1;2;58;50;37;20;31;17;6;1;1
2020-03-20 16:15:00;29;16;1;2;48;60;45;22;34;19;2;0;2
2020-03-20 16:30:00;27;19;0;1;56;61;41;23;28;22;7;0;2
2020-03-20 16:45:00;26;15;1;2;54;54;43;24;39;17;3;1;1
2020-03-20 17:00:00;30;21;0;1;67;63;43;20;31;17;3;0;1
2020-03-20 17:15:00;29;16;3;3;48;45;34;13;27;15;3;1;2
2020-03-20 17:30:00;15;18;2;2;50;55;50;23;36;19;3;3;1
2020-03-20 17:45:00;25;13;2;5;57;60;41;23;26;13;2;1;1
2020-03-20 18:00:00;23;10;0;2;37;54;44;22;30;15;0;1;1
2020-03-20 18:15:00;20;21;1;6;59;49;34;21;27;19;5;0;1
2020-03-20 18:30:00;15;16;1;3;45;55;36;23;27;13;5;2;2
2020-03-20 18:45:00;25;23;4;3;35;39;42;23;20;17;438;0;1
2020-03-20 19:00:00;15;12;0;1;39;41;25;15;26;8;54;0;0
2020-03-20 19:15:00;18;12;1;0;23;27;32;17;27;13;859;2;3
2020-03-20 19:30:00;12;14;0;2;44;29;30;16;18;11;896;0;0
2020-03-20 19:45:00;9;7;0;0;26;26;25;10;29;11;1699;0;3
2020-03-20 20:00:00;11;10;1;2;23;24;24;12;14;4;1833;0;1
2020-03-20 20:15:00;9;12;1;1;30;31;17;8;20;7;977;1;1
2020-03-20 20:30:00;11;8;0;0;20;24;25;14;12;7;1193;0;0
2020-03-20 20:45:00;6;7;0;0;18;21;24;14;10;4;403;0;0
2020-03-20 21:00:00;8;10;1;0;25;21;19;10;13;6;2412;3;0
2020-03-20 21:15:00;7;7;1;0;13;13;21;14;10;6;1541;0;1
2020-03-20 21:30:00;8;6;0;0;10;11;28;9;15;4;974;0;0
2020-03-20 21:45:00;8;6;0;0;14;14;17;10;11;3;1203;0;0
2020-03-20 22:00:00;7;4;0;0;33;39;15;8;10;9;487;0;0
2020-03-20 22:15:00;8;6;0;0;39;33;17;8;6;3;854;0;1
2020-03-20 22:30:00;6;6;0;0;12;17;16;5;8;3;362;0;0
2020-03-20 22:45:00;7;3;0;0;14;12;10;6;6;3;2241;0;0
2020-03-20 23:00:00;6;4;0;0;15;5;11;4;4;4;1571;0;0
2020-03-20 23:15:00;4;4;1;0;14;12;8;4;2;1;1126;0;0
2020-03-20 23:30:00;4;1;0;0;6;8;12;3;6;0;232;0;0
2020-03-20 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
