DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2019-08-15 00:00:00;4;1;0;0;7;3;0;0
2019-08-15 00:15:00;0;3;0;0;5;2;0;0
2019-08-15 00:30:00;1;1;0;0;2;1;0;0
2019-08-15 00:45:00;5;4;0;0;2;2;0;0
2019-08-15 01:00:00;2;2;0;0;0;3;0;0
2019-08-15 01:15:00;1;1;0;0;2;4;0;0
2019-08-15 01:30:00;3;5;0;0;1;3;0;0
2019-08-15 01:45:00;0;1;0;0;1;4;0;0
2019-08-15 02:00:00;0;5;0;0;0;2;0;0
2019-08-15 02:15:00;1;5;0;0;5;2;0;0
2019-08-15 02:30:00;0;1;0;0;2;5;0;0
2019-08-15 02:45:00;1;1;0;0;1;0;0;0
2019-08-15 03:00:00;1;3;0;0;1;1;0;0
2019-08-15 03:15:00;2;1;0;0;3;2;0;0
2019-08-15 03:30:00;1;2;0;0;1;2;0;0
2019-08-15 03:45:00;1;2;0;0;0;3;0;0
2019-08-15 04:00:00;2;0;0;0;1;0;0;0
2019-08-15 04:15:00;1;4;0;0;1;1;0;0
2019-08-15 04:30:00;0;1;0;0;0;1;0;0
2019-08-15 04:45:00;0;0;0;0;0;0;0;0
2019-08-15 05:00:00;2;1;0;0;0;0;0;0
2019-08-15 05:15:00;1;6;0;0;0;3;0;0
2019-08-15 05:30:00;1;7;0;0;5;8;0;0
2019-08-15 05:45:00;4;4;0;0;3;4;0;0
2019-08-15 06:00:00;3;3;0;0;8;5;0;1
2019-08-15 06:15:00;2;5;0;0;7;6;0;0
2019-08-15 06:30:00;1;1;0;0;7;7;0;0
2019-08-15 06:45:00;0;3;0;0;8;2;0;0
2019-08-15 07:00:00;4;2;0;0;5;4;0;0
2019-08-15 07:15:00;6;3;0;0;2;3;0;0
2019-08-15 07:30:00;0;4;0;0;5;0;0;0
2019-08-15 07:45:00;4;4;0;0;6;6;0;0
2019-08-15 08:00:00;5;1;0;0;2;2;0;0
2019-08-15 08:15:00;6;8;0;0;10;0;0;0
2019-08-15 08:30:00;3;8;1;0;3;5;0;0
2019-08-15 08:45:00;4;10;1;0;8;4;0;0
2019-08-15 09:00:00;7;8;2;0;7;3;0;0
2019-08-15 09:15:00;2;5;0;0;9;3;0;0
2019-08-15 09:30:00;10;16;0;0;12;3;0;0
2019-08-15 09:45:00;12;18;1;0;8;4;0;0
2019-08-15 10:00:00;10;15;0;0;4;8;0;0
2019-08-15 10:15:00;8;8;0;0;13;7;0;0
2019-08-15 10:30:00;3;11;0;0;11;5;0;0
2019-08-15 10:45:00;7;10;0;0;12;0;0;0
2019-08-15 11:00:00;9;5;0;0;13;2;0;0
2019-08-15 11:15:00;8;7;0;0;11;4;0;0
2019-08-15 11:30:00;12;6;1;0;22;8;0;0
2019-08-15 11:45:00;8;16;1;0;15;6;0;0
2019-08-15 12:00:00;14;17;0;0;18;5;0;0
2019-08-15 12:15:00;10;18;0;0;21;7;0;0
2019-08-15 12:30:00;14;13;0;0;10;6;0;0
2019-08-15 12:45:00;14;15;0;0;16;12;0;0
2019-08-15 13:00:00;7;13;0;0;15;5;0;0
2019-08-15 13:15:00;4;17;0;0;17;5;0;0
2019-08-15 13:30:00;7;15;0;0;20;8;0;0
2019-08-15 13:45:00;13;10;0;0;18;7;0;0
2019-08-15 14:00:00;10;15;0;0;21;7;0;0
2019-08-15 14:15:00;10;10;0;0;14;9;0;0
2019-08-15 14:30:00;20;15;0;0;12;10;0;0
2019-08-15 14:45:00;10;17;0;0;13;14;0;0
2019-08-15 15:00:00;10;18;2;0;18;4;0;0
2019-08-15 15:15:00;8;14;1;0;7;14;0;0
2019-08-15 15:30:00;11;11;0;0;22;7;0;0
2019-08-15 15:45:00;16;22;0;0;21;10;0;0
2019-08-15 16:00:00;3;10;1;0;23;7;0;0
2019-08-15 16:15:00;10;11;0;0;15;10;0;0
2019-08-15 16:30:00;12;16;0;0;23;15;0;0
2019-08-15 16:45:00;16;13;0;0;14;9;0;0
2019-08-15 17:00:00;16;23;0;0;6;10;0;0
2019-08-15 17:15:00;16;30;0;0;7;10;0;0
2019-08-15 17:30:00;14;9;0;0;15;13;0;0
2019-08-15 17:45:00;10;23;0;0;14;8;0;0
2019-08-15 18:00:00;13;20;1;0;15;7;0;0
2019-08-15 18:15:00;10;15;0;0;14;4;0;0
2019-08-15 18:30:00;11;13;0;0;14;13;0;0
2019-08-15 18:45:00;9;15;0;0;4;9;0;0
2019-08-15 19:00:00;9;14;0;0;2;7;0;0
2019-08-15 19:15:00;6;11;0;0;6;7;0;0
2019-08-15 19:30:00;10;12;0;0;11;6;0;0
2019-08-15 19:45:00;8;14;0;0;9;7;0;0
2019-08-15 20:00:00;4;7;0;0;10;5;0;0
2019-08-15 20:15:00;9;7;0;0;3;8;0;0
2019-08-15 20:30:00;8;8;0;0;10;9;0;0
2019-08-15 20:45:00;9;10;0;0;7;6;0;0
2019-08-15 21:00:00;6;10;0;0;10;4;0;0
2019-08-15 21:15:00;6;10;0;0;9;5;0;0
2019-08-15 21:30:00;6;3;0;0;5;3;0;0
2019-08-15 21:45:00;5;9;0;0;4;7;0;0
2019-08-15 22:00:00;0;5;0;0;11;7;0;0
2019-08-15 22:15:00;0;2;0;0;9;7;0;0
2019-08-15 22:30:00;3;4;0;0;4;3;0;0
2019-08-15 22:45:00;0;5;0;0;6;5;0;0
2019-08-15 23:00:00;1;3;0;0;2;4;0;0
2019-08-15 23:15:00;4;2;0;0;2;2;0;0
2019-08-15 23:30:00;2;6;2;0;0;0;0;0
2019-08-15 23:45:00;1;2;0;0;3;4;0;0
