DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-10-22 00:00:00;0;0;0;6;1;1;0;2;1;1;1
2020-10-22 00:15:00;1;2;0;5;8;3;2;4;4;1;1
2020-10-22 00:30:00;0;2;0;2;4;3;2;3;4;1;1
2020-10-22 00:45:00;0;2;0;2;4;4;2;5;2;0;0
2020-10-22 01:00:00;0;1;0;3;5;2;0;4;4;2;2
2020-10-22 01:15:00;0;0;0;0;1;0;3;2;2;0;0
2020-10-22 01:30:00;0;0;0;2;4;2;0;2;1;0;0
2020-10-22 01:45:00;0;0;0;2;3;1;0;0;0;0;0
2020-10-22 02:00:00;0;0;0;1;1;0;0;3;0;0;0
2020-10-22 02:15:00;0;0;0;2;0;0;0;1;1;0;0
2020-10-22 02:30:00;0;1;0;5;1;1;1;0;1;0;0
2020-10-22 02:45:00;0;1;0;2;2;0;1;2;0;0;0
2020-10-22 03:00:00;0;0;0;6;2;0;1;2;1;0;0
2020-10-22 03:15:00;3;3;0;4;2;2;1;4;3;1;1
2020-10-22 03:30:00;0;0;0;0;0;0;2;1;3;1;1
2020-10-22 03:45:00;0;0;0;0;0;0;2;5;2;1;1
2020-10-22 04:00:00;0;2;0;3;5;1;1;1;1;1;1
2020-10-22 04:15:00;0;2;0;6;3;1;1;5;4;0;0
2020-10-22 04:30:00;0;2;0;4;4;0;2;6;5;3;3
2020-10-22 04:45:00;3;1;1;13;8;2;3;10;10;2;3
2020-10-22 05:00:00;0;6;0;8;8;3;2;22;18;7;4
2020-10-22 05:15:00;6;17;2;15;16;2;3;61;57;15;16
2020-10-22 05:30:00;6;20;1;21;13;6;7;50;44;16;14
2020-10-22 05:45:00;8;38;5;48;33;14;8;57;71;25;17
2020-10-22 06:00:00;3;14;4;54;29;8;9;37;56;18;12
2020-10-22 06:15:00;10;35;3;58;38;4;13;47;53;7;5
2020-10-22 06:30:00;6;23;1;42;32;8;17;82;98;21;18
2020-10-22 06:45:00;10;40;6;62;37;9;22;92;118;27;16
2020-10-22 07:00:00;6;43;22;61;45;16;21;82;111;9;6
2020-10-22 07:15:00;10;52;21;74;51;7;35;132;187;26;22
2020-10-22 07:30:00;16;65;3;96;68;16;47;149;188;22;19
2020-10-22 07:45:00;10;45;5;125;97;24;43;127;150;32;21
2020-10-22 08:00:00;17;41;6;102;55;12;24;90;97;17;16
2020-10-22 08:15:00;12;33;8;87;53;12;35;95;101;16;17
2020-10-22 08:30:00;15;27;3;90;47;15;25;82;100;18;16
2020-10-22 08:45:00;18;34;4;87;69;17;27;72;80;13;10
2020-10-22 09:00:00;40;19;2;79;64;22;22;73;74;10;7
2020-10-22 09:15:00;13;25;5;71;55;15;31;58;67;7;6
2020-10-22 09:30:00;6;26;1;77;51;17;31;67;66;10;8
2020-10-22 09:45:00;13;30;3;94;55;9;25;66;72;17;16
2020-10-22 10:00:00;12;32;3;93;46;9;32;67;54;9;10
2020-10-22 10:15:00;10;26;2;95;57;16;18;73;62;14;14
2020-10-22 10:30:00;12;26;4;84;51;15;26;65;53;8;7
2020-10-22 10:45:00;13;26;4;87;55;19;22;54;63;11;13
2020-10-22 11:00:00;15;20;4;91;61;8;25;78;61;4;4
2020-10-22 11:15:00;10;32;5;80;47;12;36;74;57;11;11
2020-10-22 11:30:00;14;29;1;73;67;14;36;57;53;12;11
2020-10-22 11:45:00;16;30;4;101;68;13;27;64;69;9;6
2020-10-22 12:00:00;21;33;5;97;83;20;31;67;68;13;12
2020-10-22 12:15:00;22;37;4;103;69;14;39;69;63;11;10
2020-10-22 12:30:00;8;25;1;94;73;18;33;63;61;6;4
2020-10-22 12:45:00;22;33;10;113;89;18;38;82;73;11;9
2020-10-22 13:00:00;19;36;2;120;90;23;45;71;62;7;8
2020-10-22 13:15:00;11;24;4;135;113;25;32;81;76;9;10
2020-10-22 13:30:00;14;29;8;103;86;20;40;69;74;13;13
2020-10-22 13:45:00;10;38;5;117;91;15;47;85;81;12;8
2020-10-22 14:00:00;10;31;8;125;96;16;27;77;82;10;8
2020-10-22 14:15:00;13;27;4;138;109;16;32;54;52;11;12
2020-10-22 14:30:00;12;27;6;168;132;22;32;86;88;25;21
2020-10-22 14:45:00;10;28;6;157;128;23;32;71;89;20;15
2020-10-22 15:00:00;13;35;4;153;135;24;46;61;61;14;11
2020-10-22 15:15:00;17;39;4;169;132;27;43;71;79;11;12
