DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2019-11-21 00:00:00;6;6;4;3;1;2;0;0;0;0
2019-11-21 00:15:00;6;5;2;1;2;0;0;0;0;0
2019-11-21 00:30:00;5;3;0;2;1;2;0;0;0;0
2019-11-21 00:45:00;8;8;1;1;2;2;0;0;0;0
2019-11-21 01:00:00;1;5;1;3;1;0;0;0;0;0
2019-11-21 01:15:00;0;1;0;1;0;0;0;0;0;0
2019-11-21 01:30:00;4;4;0;2;1;1;0;0;0;0
2019-11-21 01:45:00;2;2;0;0;0;2;0;0;0;0
2019-11-21 02:00:00;1;1;0;1;1;2;0;0;0;0
2019-11-21 02:15:00;1;0;1;0;0;0;0;0;0;0
2019-11-21 02:30:00;0;1;0;0;0;0;0;0;0;0
2019-11-21 02:45:00;1;1;0;0;1;0;0;0;0;0
2019-11-21 03:00:00;0;0;0;0;0;1;0;0;0;0
2019-11-21 03:15:00;0;2;1;0;1;0;0;0;0;0
2019-11-21 03:30:00;0;1;0;1;0;0;0;0;0;0
2019-11-21 03:45:00;0;1;0;0;0;1;0;0;0;0
2019-11-21 04:00:00;0;1;0;0;2;1;0;0;0;0
2019-11-21 04:15:00;1;0;1;0;1;1;0;0;0;0
2019-11-21 04:30:00;0;1;0;1;0;0;0;0;0;0
2019-11-21 04:45:00;0;1;0;2;1;1;0;0;0;0
2019-11-21 05:00:00;1;1;4;2;4;7;0;0;0;0
2019-11-21 05:15:00;1;3;4;7;4;1;0;0;0;0
2019-11-21 05:30:00;5;4;3;6;3;14;0;0;0;0
2019-11-21 05:45:00;11;13;19;11;9;24;0;0;0;0
2019-11-21 06:00:00;15;20;12;17;13;36;0;0;0;0
2019-11-21 06:15:00;12;20;14;10;19;36;0;0;0;0
2019-11-21 06:30:00;23;31;27;16;28;37;0;0;0;0
2019-11-21 06:45:00;16;29;44;12;41;64;0;0;0;0
2019-11-21 07:00:00;19;50;47;15;44;73;0;0;0;0
2019-11-21 07:15:00;17;56;127;22;52;121;0;0;0;0
2019-11-21 07:30:00;44;55;106;32;49;96;0;0;0;0
2019-11-21 07:45:00;49;74;125;34;68;104;0;0;0;0
2019-11-21 08:00:00;29;68;85;26;87;109;0;0;0;0
2019-11-21 08:15:00;31;46;107;34;60;181;0;0;0;0
2019-11-21 08:30:00;27;48;67;46;65;98;0;0;0;0
2019-11-21 08:45:00;26;39;49;40;50;57;0;0;0;0
2019-11-21 09:00:00;28;37;35;34;37;51;0;0;0;0
2019-11-21 09:15:00;23;35;37;39;39;64;0;0;0;0
2019-11-21 09:30:00;26;33;47;49;37;58;0;0;0;0
2019-11-21 09:45:00;39;43;42;54;32;45;0;0;0;0
2019-11-21 10:00:00;24;33;25;62;27;31;0;0;0;0
2019-11-21 10:15:00;39;39;30;45;26;29;0;0;0;0
2019-11-21 10:30:00;36;36;36;60;38;33;0;0;0;0
2019-11-21 10:45:00;37;35;37;52;29;35;0;0;0;0
2019-11-21 11:00:00;37;40;28;44;28;23;0;0;0;0
2019-11-21 11:15:00;39;40;50;41;23;32;0;0;0;0
2019-11-21 11:30:00;40;44;40;53;22;32;0;0;0;0
2019-11-21 11:45:00;40;41;36;68;29;47;0;0;0;0
2019-11-21 12:00:00;51;52;48;66;35;28;0;0;0;0
2019-11-21 12:15:00;55;54;33;48;29;32;0;0;0;0
2019-11-21 12:30:00;48;50;34;70;20;29;0;0;0;0
2019-11-21 12:45:00;58;46;33;48;19;37;0;0;0;0
2019-11-21 13:00:00;74;68;45;59;20;27;0;0;0;0
2019-11-21 13:15:00;60;63;26;55;21;30;0;0;0;0
2019-11-21 13:30:00;46;46;36;54;26;44;0;0;0;0
2019-11-21 13:45:00;47;66;38;51;24;45;0;0;0;0
2019-11-21 14:00:00;76;55;33;47;29;35;0;0;0;0
2019-11-21 14:15:00;53;70;40;42;30;29;0;0;0;0
2019-11-21 14:30:00;64;90;35;54;26;57;0;0;0;0
2019-11-21 14:45:00;54;69;41;47;17;39;0;0;0;0
2019-11-21 15:00:00;72;106;299;63;22;41;0;0;0;0
