DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-01-20 00:00:00;10;9;10;5;0;4;0
2020-01-20 00:15:00;8;10;12;9;0;2;0
2020-01-20 00:30:00;5;8;10;16;3;2;0
2020-01-20 00:45:00;5;4;11;7;1;1;0
2020-01-20 01:00:00;2;11;11;5;1;2;0
2020-01-20 01:15:00;2;4;5;2;3;1;0
2020-01-20 01:30:00;4;4;8;2;2;3;0
2020-01-20 01:45:00;7;3;4;1;0;1;0
2020-01-20 02:00:00;11;10;4;3;0;0;0
2020-01-20 02:15:00;4;7;3;2;1;0;0
2020-01-20 02:30:00;4;4;4;4;0;1;0
2020-01-20 02:45:00;4;3;8;2;0;0;0
2020-01-20 03:00:00;3;2;7;5;0;1;0
2020-01-20 03:15:00;3;6;5;1;0;1;0
2020-01-20 03:30:00;5;8;4;2;1;0;0
2020-01-20 03:45:00;5;8;6;5;0;0;0
2020-01-20 04:00:00;6;7;13;6;0;3;0
2020-01-20 04:15:00;12;11;21;8;1;0;0
2020-01-20 04:30:00;15;10;48;18;2;6;0
2020-01-20 04:45:00;19;22;50;17;4;1;0
2020-01-20 05:00:00;34;30;114;47;4;14;0
2020-01-20 05:15:00;36;55;218;108;9;19;2
2020-01-20 05:30:00;56;71;237;135;11;19;0
2020-01-20 05:45:00;49;59;187;114;16;17;1
2020-01-20 06:00:00;79;80;204;110;101;27;0
2020-01-20 06:15:00;54;94;243;143;10;36;3
2020-01-20 06:30:00;72;105;218;231;14;52;0
2020-01-20 06:45:00;77;119;213;226;23;59;0
2020-01-20 07:00:00;72;95;214;208;37;59;0
2020-01-20 07:15:00;74;95;251;217;37;59;0
2020-01-20 07:30:00;97;113;221;244;42;59;1
2020-01-20 07:45:00;96;145;240;233;46;54;0
2020-01-20 08:00:00;93;136;235;242;29;63;0
2020-01-20 08:15:00;65;120;228;261;19;64;1
2020-01-20 08:30:00;79;117;221;172;143;46;0
2020-01-20 08:45:00;80;136;207;148;22;40;0
2020-01-20 09:00:00;81;111;158;132;17;32;0
2020-01-20 09:15:00;71;133;147;152;26;27;0
2020-01-20 09:30:00;80;108;144;137;57;23;0
2020-01-20 09:45:00;78;118;136;120;26;23;0
2020-01-20 10:00:00;81;110;127;112;20;26;0
2020-01-20 10:15:00;99;151;125;119;42;21;0
2020-01-20 10:30:00;78;124;119;126;28;24;0
2020-01-20 10:45:00;87;128;147;115;24;24;0
2020-01-20 11:00:00;102;136;107;111;19;31;0
2020-01-20 11:15:00;101;148;128;98;25;20;0
2020-01-20 11:30:00;93;132;99;106;26;26;0
2020-01-20 11:45:00;97;133;129;118;26;28;0
2020-01-20 12:00:00;94;139;110;95;22;25;6
2020-01-20 12:15:00;106;163;114;118;21;29;0
2020-01-20 12:30:00;106;190;127;104;25;29;0
2020-01-20 12:45:00;107;161;137;116;134;25;0
2020-01-20 13:00:00;122;176;168;143;12;40;0
2020-01-20 13:15:00;112;165;207;184;19;32;0
2020-01-20 13:30:00;88;126;191;150;15;30;0
2020-01-20 13:45:00;117;165;189;161;23;26;0
2020-01-20 14:00:00;163;202;151;128;13;34;1
2020-01-20 14:15:00;209;254;134;145;11;27;0
2020-01-20 14:30:00;229;294;116;133;29;29;0
2020-01-20 14:45:00;187;266;112;143;25;35;1
2020-01-20 15:00:00;169;242;122;131;14;22;0
2020-01-20 15:15:00;189;268;110;131;14;39;2
2020-01-20 15:30:00;203;279;135;154;21;35;0
2020-01-20 15:45:00;228;289;118;127;20;31;0
2020-01-20 16:00:00;238;305;114;148;26;37;0
2020-01-20 16:15:00;232;287;114;150;19;25;0
2020-01-20 16:30:00;225;257;112;135;19;41;0
2020-01-20 16:45:00;198;269;133;152;101;28;4
2020-01-20 17:00:00;211;263;143;198;26;35;0
2020-01-20 17:15:00;204;287;117;128;22;33;0
2020-01-20 17:30:00;192;242;120;136;22;37;0
2020-01-20 17:45:00;186;261;111;145;78;29;0
2020-01-20 18:00:00;156;217;123;127;22;33;0
2020-01-20 18:15:00;155;221;102;114;83;24;0
2020-01-20 18:30:00;139;194;97;123;12;22;0
2020-01-20 18:45:00;97;147;85;96;14;17;0
2020-01-20 19:00:00;96;135;80;101;15;24;0
2020-01-20 19:15:00;78;108;79;84;11;18;0
2020-01-20 19:30:00;68;100;61;70;8;19;0
2020-01-20 19:45:00;61;93;54;44;9;4;0
2020-01-20 20:00:00;78;122;79;67;6;17;0
2020-01-20 20:15:00;56;71;68;51;3;12;0
2020-01-20 20:30:00;58;80;89;50;3;11;0
2020-01-20 20:45:00;36;55;76;40;5;8;0
2020-01-20 21:00:00;50;72;171;65;3;8;0
2020-01-20 21:15:00;47;58;176;70;2;12;0
2020-01-20 21:30:00;51;73;139;87;4;11;0
2020-01-20 21:45:00;106;137;49;39;4;7;0
2020-01-20 22:00:00;210;250;52;44;2;11;0
2020-01-20 22:15:00;102;126;40;35;3;2;0
2020-01-20 22:30:00;46;64;39;30;3;6;0
2020-01-20 22:45:00;22;29;16;12;4;3;0
2020-01-20 23:00:00;40;28;26;11;0;5;0
2020-01-20 23:15:00;11;22;17;9;3;3;0
2020-01-20 23:30:00;14;20;14;9;1;2;0
2020-01-20 23:45:00;5;15;11;7;3;3;0
