2020-04-01 00:00:00;1;0;1;0;0
2020-04-01 00:15:00;1;2;4;6;1
2020-04-01 00:30:00;1;1;0;1;1
2020-04-01 00:45:00;0;0;0;0;1
2020-04-01 01:00:00;1;0;0;0;0
2020-04-01 01:15:00;0;0;1;2;1
2020-04-01 01:30:00;0;0;0;1;0
2020-04-01 01:45:00;0;0;0;0;0
2020-04-01 02:00:00;1;0;0;0;1
2020-04-01 02:15:00;0;0;1;1;1
2020-04-01 02:30:00;0;0;0;0;0
2020-04-01 02:45:00;2;0;1;2;0
2020-04-01 03:00:00;1;0;0;0;2
2020-04-01 03:15:00;0;0;0;1;0
2020-04-01 03:30:00;0;0;0;0;2
2020-04-01 03:45:00;0;0;0;30;0
2020-04-01 04:00:00;3;0;0;278;0
2020-04-01 04:15:00;1;0;0;36;0
2020-04-01 04:30:00;0;1;0;261;1
2020-04-01 04:45:00;2;0;0;3;4
2020-04-01 05:00:00;2;0;1;2;1
2020-04-01 05:15:00;1;1;1;260;0
2020-04-01 05:30:00;4;2;1;5;9
2020-04-01 05:45:00;14;1;2;8;13
2020-04-01 06:00:00;16;1;3;282;7
2020-04-01 06:15:00;22;6;3;513;18
2020-04-01 06:30:00;18;3;3;520;22
2020-04-01 06:45:00;31;5;6;310;36
2020-04-01 07:00:00;25;8;2;5;32
2020-04-01 07:15:00;42;7;11;254;43
2020-04-01 07:30:00;31;12;6;21;40
2020-04-01 07:45:00;32;12;9;19;83
2020-04-01 08:00:00;31;15;7;14;27
2020-04-01 08:15:00;34;20;11;16;28
2020-04-01 08:30:00;26;10;23;18;23
2020-04-01 08:45:00;20;11;13;20;31
2020-04-01 09:00:00;14;18;9;20;21
2020-04-01 09:15:00;24;11;17;25;27
2020-04-01 09:30:00;21;14;10;29;26
2020-04-01 09:45:00;16;14;13;36;38
2020-04-01 10:00:00;17;9;9;257;32
2020-04-01 10:15:00;20;12;12;279;34
2020-04-01 10:30:00;38;16;9;268;41
2020-04-01 10:45:00;22;11;19;23;27
2020-04-01 11:00:00;23;12;9;278;24
2020-04-01 11:15:00;32;15;16;41;29
2020-04-01 11:30:00;22;11;15;767;34
2020-04-01 11:45:00;23;7;12;20;21
2020-04-01 12:00:00;28;8;14;254;37
2020-04-01 12:15:00;21;2;14;264;30
2020-04-01 12:30:00;28;5;9;520;30
2020-04-01 12:45:00;22;7;7;262;42
2020-04-01 13:00:00;26;10;10;257;43
2020-04-01 13:15:00;34;3;14;288;39
2020-04-01 13:30:00;31;12;8;275;27
2020-04-01 13:45:00;23;7;15;272;20
2020-04-01 14:00:00;26;10;6;261;38
2020-04-01 14:15:00;24;6;6;262;38
2020-04-01 14:30:00;24;5;8;268;26
2020-04-01 14:45:00;16;5;11;261;31
2020-04-01 15:00:00;23;9;11;10;28
2020-04-01 15:15:00;17;4;13;22;33
2020-04-01 15:30:00;35;4;12;16;42
2020-04-01 15:45:00;22;3;9;269;49
2020-04-01 16:00:00;26;6;13;302;48
2020-04-01 16:15:00;21;4;9;257;49
2020-04-01 16:30:00;31;10;8;518;48
2020-04-01 16:45:00;22;5;2;258;48
2020-04-01 17:00:00;37;6;12;1;38
2020-04-01 17:15:00;37;4;9;16;55
2020-04-01 17:30:00;24;6;10;17;33
2020-04-01 17:45:00;30;4;7;16;32
2020-04-01 18:00:00;22;7;10;12;33
2020-04-01 18:15:00;19;2;8;14;13
2020-04-01 18:30:00;11;5;6;9;27
2020-04-01 18:45:00;18;4;7;12;27
2020-04-01 19:00:00;17;5;4;10;15
2020-04-01 19:15:00;13;3;7;17;26
2020-04-01 19:30:00;14;3;4;17;23
2020-04-01 19:45:00;7;4;4;11;16
2020-04-01 20:00:00;9;5;2;7;20
2020-04-01 20:15:00;12;2;1;4;8
2020-04-01 20:30:00;9;2;5;8;5
2020-04-01 20:45:00;4;4;0;5;6
2020-04-01 21:00:00;6;3;4;10;10
2020-04-01 21:15:00;4;1;1;2;7
2020-04-01 21:30:00;3;0;2;4;1
2020-04-01 21:45:00;2;0;1;1;3
2020-04-01 22:00:00;8;2;5;3;3
2020-04-01 22:15:00;1;0;0;1;3
2020-04-01 22:30:00;2;0;0;1;1
2020-04-01 22:45:00;4;1;1;1;5
2020-04-01 23:00:00;4;2;7;5;1
2020-04-01 23:15:00;1;1;0;0;1
2020-04-01 23:30:00;4;0;0;0;2
2020-04-01 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
