DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2020-01-20 00:00:00;0;0;0;0;0;0;0;0
2020-01-20 00:15:00;0;0;0;0;0;0;0;0
2020-01-20 00:30:00;0;0;1;0;0;0;0;0
2020-01-20 00:45:00;0;1;1;0;0;0;0;0
2020-01-20 01:00:00;0;1;1;1;0;0;0;0
2020-01-20 01:15:00;0;1;1;0;0;0;0;0
2020-01-20 01:30:00;0;0;0;0;0;0;0;0
2020-01-20 01:45:00;0;0;0;0;0;0;0;0
2020-01-20 02:00:00;0;0;0;0;0;0;0;0
2020-01-20 02:15:00;0;0;0;0;0;0;0;0
2020-01-20 02:30:00;0;1;0;0;0;0;0;0
2020-01-20 02:45:00;0;0;0;0;0;0;0;0
2020-01-20 03:00:00;0;0;0;0;0;0;0;0
2020-01-20 03:15:00;0;0;0;0;0;0;0;0
2020-01-20 03:30:00;0;0;1;1;0;0;0;0
2020-01-20 03:45:00;0;0;0;0;0;0;0;0
2020-01-20 04:00:00;0;1;1;1;0;0;0;0
2020-01-20 04:15:00;0;0;0;1;0;0;0;0
2020-01-20 04:30:00;0;3;0;0;0;0;0;0
2020-01-20 04:45:00;1;4;3;1;0;0;0;0
2020-01-20 05:00:00;1;8;15;2;0;0;0;0
2020-01-20 05:15:00;2;26;29;8;2;0;0;0
2020-01-20 05:30:00;3;19;22;7;3;0;0;0
2020-01-20 05:45:00;1;6;37;4;7;0;0;0
2020-01-20 06:00:00;4;13;38;3;7;0;0;0
2020-01-20 06:15:00;2;12;54;4;7;0;0;0
2020-01-20 06:30:00;4;34;105;10;11;0;0;0
2020-01-20 06:45:00;5;38;121;10;11;0;0;0
2020-01-20 07:00:00;3;16;98;8;4;0;0;0
2020-01-20 07:15:00;2;27;86;11;11;1;0;0
2020-01-20 07:30:00;4;22;78;15;14;0;0;0
2020-01-20 07:45:00;6;35;118;13;18;0;1;0
2020-01-20 08:00:00;3;26;84;13;17;0;0;1
2020-01-20 08:15:00;9;29;102;16;10;0;2;0
2020-01-20 08:30:00;3;26;80;15;7;0;1;0
2020-01-20 08:45:00;2;19;41;9;13;0;1;0
2020-01-20 09:00:00;6;39;33;16;7;0;0;0
2020-01-20 09:15:00;6;29;21;6;26;0;0;0
2020-01-20 09:30:00;6;24;9;8;9;0;0;0
2020-01-20 09:45:00;5;15;14;6;11;0;1;0
2020-01-20 10:00:00;3;27;17;3;7;0;0;0
2020-01-20 10:15:00;3;11;13;3;10;0;0;0
2020-01-20 10:30:00;8;19;15;6;6;0;0;0
2020-01-20 10:45:00;2;17;20;4;8;0;0;0
2020-01-20 11:00:00;2;25;18;5;6;0;4;0
2020-01-20 11:15:00;4;25;22;5;12;0;1;0
2020-01-20 11:30:00;3;36;19;6;5;0;1;0
2020-01-20 11:45:00;3;17;16;6;12;0;0;0
2020-01-20 12:00:00;3;29;20;8;12;1;1;0
2020-01-20 12:15:00;2;20;17;5;9;0;3;0
2020-01-20 12:30:00;2;29;15;7;10;0;1;0
2020-01-20 12:45:00;3;40;32;7;9;0;1;0
2020-01-20 13:00:00;5;44;21;8;12;0;1;0
2020-01-20 13:15:00;10;38;36;8;10;2;1;0
2020-01-20 13:30:00;11;45;42;5;8;0;0;0
2020-01-20 13:45:00;5;40;29;12;15;0;1;0
2020-01-20 14:00:00;4;46;43;5;24;0;0;0
2020-01-20 14:15:00;2;60;32;4;22;0;2;0
2020-01-20 14:30:00;4;39;28;3;23;0;1;0
2020-01-20 14:45:00;2;47;20;8;19;0;4;0
2020-01-20 15:00:00;7;88;42;10;20;0;3;0
2020-01-20 15:15:00;7;153;33;4;23;2;0;0
2020-01-20 15:30:00;6;66;18;9;13;0;1;0
2020-01-20 15:45:00;6;72;10;6;25;0;0;0
2020-01-20 16:00:00;8;89;18;5;29;0;0;0
2020-01-20 16:15:00;2;70;17;5;35;0;0;0
2020-01-20 16:30:00;1;81;21;4;15;0;0;0
2020-01-20 16:45:00;6;72;19;4;20;0;0;0
2020-01-20 17:00:00;2;72;22;7;13;0;0;0
2020-01-20 17:15:00;4;75;14;7;17;0;0;0
2020-01-20 17:30:00;3;72;11;2;18;0;0;0
2020-01-20 17:45:00;4;66;13;4;8;0;0;0
2020-01-20 18:00:00;2;34;12;7;13;0;0;0
2020-01-20 18:15:00;0;30;15;1;12;0;0;0
2020-01-20 18:30:00;0;34;14;2;10;0;0;0
2020-01-20 18:45:00;2;27;8;2;7;0;0;0
2020-01-20 19:00:00;1;28;13;2;3;0;0;0
2020-01-20 19:15:00;2;271;4;3;3;0;0;0
2020-01-20 19:30:00;1;11;5;1;3;0;0;0
2020-01-20 19:45:00;1;9;7;1;0;0;0;0
2020-01-20 20:00:00;4;17;4;0;1;0;0;0
2020-01-20 20:15:00;0;13;4;1;0;0;0;0
2020-01-20 20:30:00;0;14;4;0;1;0;0;0
2020-01-20 20:45:00;0;10;12;0;0;0;0;0
2020-01-20 21:00:00;1;14;8;6;0;0;0;0
2020-01-20 21:15:00;1;24;15;0;1;0;0;0
2020-01-20 21:30:00;1;12;8;1;3;0;0;0
2020-01-20 21:45:00;3;40;6;0;9;0;0;0
2020-01-20 22:00:00;2;49;11;1;12;0;0;0
2020-01-20 22:15:00;1;11;8;0;7;0;0;0
2020-01-20 22:30:00;0;1;2;0;0;0;0;0
2020-01-20 22:45:00;0;4;2;1;0;0;0;0
2020-01-20 23:00:00;0;0;0;0;2;0;0;0
2020-01-20 23:15:00;0;1;1;0;1;0;0;0
2020-01-20 23:30:00;0;0;0;0;1;0;0;0
2020-01-20 23:45:00;0;4;0;0;0;0;0;0
