DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2019-12-20 00:00:00;2;6;1;1;0;0;0;3;8;0;0;0;0;0
2019-12-20 00:15:00;5;5;0;0;2;0;0;7;12;0;0;0;0;0
2019-12-20 00:30:00;1;3;0;0;0;1;1;4;7;0;0;0;0;0
2019-12-20 00:45:00;5;7;1;1;1;1;0;1;4;0;0;0;0;0
2019-12-20 01:00:00;2;3;3;2;0;0;0;4;4;0;0;0;0;0
2019-12-20 01:15:00;3;7;4;1;2;0;0;6;5;0;0;0;0;0
2019-12-20 01:30:00;2;7;1;1;4;2;2;1;11;0;0;0;0;0
2019-12-20 01:45:00;2;4;0;0;1;0;0;3;4;0;0;0;0;0
2019-12-20 02:00:00;1;1;1;1;0;0;0;4;8;0;0;0;0;0
2019-12-20 02:15:00;2;2;0;0;0;0;0;1;3;0;0;0;0;0
2019-12-20 02:30:00;0;3;1;1;2;0;0;1;3;0;0;0;0;0
2019-12-20 02:45:00;2;5;1;1;0;1;1;0;4;0;0;0;0;0
2019-12-20 03:00:00;1;2;1;0;1;0;0;1;2;0;0;0;0;0
2019-12-20 03:15:00;3;8;1;1;0;1;0;0;4;0;0;0;0;0
2019-12-20 03:30:00;0;4;2;1;1;0;0;1;2;0;0;0;0;0
2019-12-20 03:45:00;0;5;0;0;0;0;0;2;5;0;0;0;0;0
2019-12-20 04:00:00;2;6;1;1;0;0;0;3;3;0;0;0;0;0
2019-12-20 04:15:00;1;1;0;0;0;0;0;3;6;0;0;0;0;0
2019-12-20 04:30:00;3;5;0;1;0;0;0;1;5;0;0;0;0;0
2019-12-20 04:45:00;8;6;1;1;0;0;0;6;7;0;0;0;0;0
2019-12-20 05:00:00;2;7;2;1;1;0;0;4;7;0;0;0;0;0
2019-12-20 05:15:00;7;8;4;4;2;0;0;29;27;0;0;0;1;6
2019-12-20 05:30:00;10;13;7;8;2;1;4;34;29;0;0;0;1;0
2019-12-20 05:45:00;14;19;11;10;3;3;1;42;50;0;0;0;1;0
2019-12-20 06:00:00;6;14;12;12;3;3;1;36;42;0;0;0;0;0
2019-12-20 06:15:00;18;23;10;12;4;0;2;46;46;0;0;0;1;0
2019-12-20 06:30:00;15;16;35;30;12;1;0;61;62;0;0;0;1;0
2019-12-20 06:45:00;20;29;26;31;10;3;2;67;67;0;0;0;1;4
2019-12-20 07:00:00;27;25;24;28;2;0;1;35;43;0;0;0;3;4
2019-12-20 07:15:00;38;51;18;20;15;4;1;40;58;0;0;0;2;0
2019-12-20 07:30:00;37;36;24;26;8;3;0;57;67;0;0;0;3;1
2019-12-20 07:45:00;31;31;26;27;11;1;1;57;77;0;0;0;2;2
2019-12-20 08:00:00;35;31;12;16;6;4;2;59;40;1;0;0;3;9
2019-12-20 08:15:00;33;45;23;24;11;5;2;51;70;3;0;0;2;0
2019-12-20 08:30:00;32;34;19;21;16;6;1;45;53;0;0;3;0;0
2019-12-20 08:45:00;48;59;11;15;14;4;2;45;46;0;0;0;0;0
2019-12-20 09:00:00;44;55;21;28;14;7;0;114;51;0;0;0;2;3
2019-12-20 09:15:00;39;47;20;26;10;6;3;49;36;0;0;0;3;0
2019-12-20 09:30:00;32;41;13;16;12;2;2;45;31;0;0;1;1;0
2019-12-20 09:45:00;50;54;14;17;13;4;0;37;39;0;0;0;2;0
2019-12-20 10:00:00;37;58;18;21;15;7;3;40;35;0;0;0;6;1
2019-12-20 10:15:00;53;65;21;21;10;5;0;41;36;0;0;45;5;0
2019-12-20 10:30:00;37;57;13;11;13;7;2;37;39;0;1;0;2;0
2019-12-20 10:45:00;51;80;14;20;11;8;2;45;39;2;0;0;1;0
2019-12-20 11:00:00;62;70;17;16;23;8;6;32;38;1;0;0;5;2
2019-12-20 11:15:00;47;59;22;20;13;12;2;46;50;2;0;2;1;0
2019-12-20 11:30:00;66;67;24;28;19;8;2;48;65;0;14;0;8;7
2019-12-20 11:45:00;62;88;30;35;25;17;4;42;53;18;0;0;7;10
2019-12-20 12:00:00;77;105;31;30;22;19;6;68;51;3;0;0;9;13
2019-12-20 12:15:00;67;99;29;29;35;13;5;42;44;0;0;0;7;4
2019-12-20 12:30:00;65;80;22;27;29;11;6;47;59;0;0;0;6;4
2019-12-20 12:45:00;77;85;15;23;24;20;8;59;48;2;0;0;3;1
2019-12-20 13:00:00;63;74;18;20;47;25;12;48;52;0;0;0;9;26
2019-12-20 13:15:00;63;86;23;22;46;27;8;49;50;2;0;2;9;16
2019-12-20 13:30:00;70;79;22;23;29;15;3;46;57;1;0;1;0;0
2019-12-20 13:45:00;67;105;22;28;30;20;6;51;56;0;0;0;5;0
2019-12-20 14:00:00;52;91;22;25;19;20;7;39;49;0;0;0;2;0
2019-12-20 14:15:00;86;90;24;18;32;16;4;36;43;0;0;0;8;14
2019-12-20 14:30:00;49;65;19;18;32;8;3;35;41;1;0;0;4;1
2019-12-20 14:45:00;68;93;20;19;23;10;3;34;39;10;0;1;3;1
2019-12-20 15:00:00;61;76;13;15;33;22;10;27;39;1;0;0;5;0
2019-12-20 15:15:00;80;103;22;18;36;16;6;35;41;38;0;0;4;4
2019-12-20 15:30:00;63;88;13;16;11;13;0;25;34;5;0;0;5;8
2019-12-20 15:45:00;41;70;11;11;9;9;4;27;24;1;0;0;3;0
2019-12-20 16:00:00;39;64;7;8;15;8;2;41;47;0;8;0;3;8
2019-12-20 16:15:00;57;69;19;17;11;7;5;39;40;2;0;0;9;2
2019-12-20 16:30:00;45;70;9;7;15;3;2;29;35;0;1;0;1;3
2019-12-20 16:45:00;52;81;11;13;11;10;3;26;47;0;0;0;3;1
2019-12-20 17:00:00;33;48;9;10;10;5;3;31;45;0;0;0;2;1
2019-12-20 17:15:00;46;54;11;11;8;8;2;25;40;0;0;0;3;2
2019-12-20 17:30:00;33;48;6;6;5;3;0;30;28;0;0;0;0;0
2019-12-20 17:45:00;39;78;8;10;8;4;0;27;35;0;0;0;0;0
2019-12-20 18:00:00;40;53;8;13;9;5;2;24;37;0;0;0;2;0
2019-12-20 18:15:00;43;58;11;12;8;6;5;21;37;0;0;0;1;0
2019-12-20 18:30:00;24;44;9;7;2;5;3;22;28;0;0;0;0;0
2019-12-20 18:45:00;23;54;5;10;5;4;1;23;19;4;0;0;2;0
2019-12-20 19:00:00;26;39;8;8;2;5;0;19;21;0;0;0;3;0
2019-12-20 19:15:00;32;38;6;6;2;3;0;24;20;0;0;0;0;0
2019-12-20 19:30:00;21;36;4;3;1;1;0;16;33;0;0;0;1;1
2019-12-20 19:45:00;12;32;7;8;5;3;0;19;19;0;0;0;0;0
2019-12-20 20:00:00;18;35;6;6;6;2;3;15;21;0;0;1;2;0
2019-12-20 20:15:00;19;30;1;1;3;3;2;11;20;0;0;0;2;2
2019-12-20 20:30:00;13;20;2;4;0;2;0;15;22;1;0;0;0;0
2019-12-20 20:45:00;17;16;3;3;5;2;1;15;13;0;0;0;1;0
2019-12-20 21:00:00;8;14;4;4;2;1;0;14;14;0;0;0;0;0
2019-12-20 21:15:00;12;19;2;2;3;7;1;15;27;0;0;0;0;0
2019-12-20 21:30:00;11;15;1;2;3;2;1;12;19;0;0;0;3;5
2019-12-20 21:45:00;19;27;4;4;3;2;0;18;14;0;0;0;0;0
2019-12-20 22:00:00;17;31;3;2;6;3;1;29;25;0;0;0;0;0
2019-12-20 22:15:00;8;16;3;3;2;3;0;17;17;0;0;0;0;0
2019-12-20 22:30:00;16;18;1;2;0;2;0;8;20;0;0;0;2;0
2019-12-20 22:45:00;9;13;4;3;3;2;1;15;11;0;0;0;1;0
2019-12-20 23:00:00;7;11;1;2;1;2;1;14;12;0;0;0;0;0
2019-12-20 23:15:00;8;19;1;1;0;4;0;6;18;0;0;0;0;0
2019-12-20 23:30:00;7;11;1;2;2;3;0;8;13;0;0;0;0;0
2019-12-20 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
