DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DD1);9(DD2);10(DD3);11(TAFBA);12(TAFBA2);13(TAFBB);14(TAFBC);15(TAFBC2);16(TAFBD);17(TAFBE)
2020-11-16 00:00:00;6;1;1;3;0;1;1;0;1;3;0;0;0;0;0;0;0
2020-11-16 00:15:00;2;2;6;7;2;2;1;1;1;0;0;0;0;0;0;0;0
2020-11-16 00:30:00;2;0;2;2;0;0;1;2;1;1;0;0;0;0;0;0;0
2020-11-16 00:45:00;3;2;2;2;2;0;0;5;5;1;0;0;0;0;0;0;0
2020-11-16 01:00:00;1;1;1;2;0;2;0;0;0;2;0;0;0;0;0;0;0
2020-11-16 01:15:00;2;0;1;2;1;1;1;0;0;1;0;0;0;0;0;0;0
2020-11-16 01:30:00;1;1;0;0;0;2;3;3;1;2;0;0;0;0;0;0;0
2020-11-16 01:45:00;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-16 02:00:00;4;1;2;1;0;1;1;0;2;6;0;0;0;0;0;0;0
2020-11-16 02:15:00;3;1;0;0;1;0;0;2;3;0;0;0;0;0;0;0;0
2020-11-16 02:30:00;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0
2020-11-16 02:45:00;6;0;1;2;0;2;2;1;2;2;0;0;0;0;0;0;0
2020-11-16 03:00:00;1;2;1;1;0;1;0;0;2;3;0;0;0;0;0;0;0
2020-11-16 03:15:00;2;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-11-16 03:30:00;1;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0
2020-11-16 03:45:00;3;2;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-16 04:00:00;6;3;3;1;1;0;1;2;1;2;0;0;0;0;0;0;0
2020-11-16 04:15:00;5;3;2;23;0;1;1;5;2;2;0;0;0;0;0;0;0
2020-11-16 04:30:00;9;3;4;2;2;0;0;4;3;2;0;0;0;0;0;0;0
