DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-10-02 00:00:00;2;4;0;0;5;10;4;1;6;2;0;0;0
2020-10-02 00:15:00;5;2;0;1;4;11;5;3;3;1;1;0;0
2020-10-02 00:30:00;2;1;0;0;0;2;5;3;3;0;0;0;0
2020-10-02 00:45:00;2;2;0;1;4;7;4;2;5;0;0;0;0
2020-10-02 01:00:00;2;3;0;0;2;5;4;2;1;1;0;0;0
2020-10-02 01:15:00;1;3;0;0;4;5;3;1;0;0;0;0;0
2020-10-02 01:30:00;0;0;0;0;2;6;2;1;0;0;0;0;0
2020-10-02 01:45:00;0;0;0;0;2;0;1;1;0;0;0;0;0
2020-10-02 02:00:00;4;2;0;0;0;3;2;1;0;0;0;0;0
2020-10-02 02:15:00;0;1;0;0;2;2;0;0;0;0;0;0;0
2020-10-02 02:30:00;1;1;1;0;1;2;1;0;1;0;0;0;0
2020-10-02 02:45:00;1;1;0;0;1;1;0;0;1;0;0;0;0
2020-10-02 03:00:00;2;1;0;0;2;3;3;3;1;2;0;0;0
2020-10-02 03:15:00;2;2;0;0;4;3;3;0;0;1;0;0;0
2020-10-02 03:30:00;3;1;0;0;2;2;1;2;2;0;0;0;0
2020-10-02 03:45:00;1;0;0;0;2;2;5;1;1;0;0;0;0
2020-10-02 04:00:00;0;0;0;0;1;1;2;1;1;0;0;0;0
2020-10-02 04:15:00;0;1;0;0;3;3;2;0;3;0;0;0;0
2020-10-02 04:30:00;2;2;0;0;5;5;6;2;5;2;0;0;1
2020-10-02 04:45:00;1;2;2;1;10;13;3;0;4;0;1;0;0
2020-10-02 05:00:00;7;4;2;0;10;10;9;9;5;2;1;0;0
2020-10-02 05:15:00;2;0;0;0;10;11;35;35;2;1;1;0;0
2020-10-02 05:30:00;5;4;0;0;16;21;39;25;9;4;4;0;0
2020-10-02 05:45:00;8;6;0;2;29;38;52;47;26;16;6;1;0
2020-10-02 06:00:00;16;10;1;1;49;40;29;39;20;8;2;1;3
2020-10-02 06:15:00;23;13;0;1;35;43;45;47;28;20;4;1;6
2020-10-02 06:30:00;17;10;2;2;40;57;71;62;32;17;3;3;2
2020-10-02 06:45:00;15;8;0;3;37;42;58;66;35;17;0;6;0
2020-10-02 07:00:00;22;14;0;2;41;38;68;44;54;24;7;2;3
2020-10-02 07:15:00;19;8;0;2;47;44;75;69;102;62;3;1;3
2020-10-02 07:30:00;33;28;0;9;82;81;89;72;84;58;7;2;2
2020-10-02 07:45:00;33;26;1;8;97;99;79;48;73;41;13;1;1
2020-10-02 08:00:00;20;20;3;4;72;71;69;29;58;27;8;1;0
2020-10-02 08:15:00;22;14;1;8;68;65;60;34;48;22;26;2;1
2020-10-02 08:30:00;28;18;0;2;57;58;59;32;56;30;6;1;3
2020-10-02 08:45:00;21;17;0;5;48;62;73;37;62;30;6;0;1
2020-10-02 09:00:00;30;24;0;1;45;56;65;25;52;26;6;1;0
2020-10-02 09:15:00;25;26;4;5;48;51;60;33;66;22;3;4;2
2020-10-02 09:30:00;35;22;0;3;55;61;53;27;55;30;8;5;2
2020-10-02 09:45:00;30;15;0;7;61;66;62;30;47;21;6;2;1
2020-10-02 10:00:00;30;24;0;3;59;61;61;24;52;31;6;2;0
2020-10-02 10:15:00;34;28;2;2;43;49;64;17;55;24;6;1;1
2020-10-02 10:30:00;39;25;1;7;69;58;66;27;48;17;6;0;2
2020-10-02 10:45:00;34;18;4;2;48;61;57;30;52;20;5;3;2
2020-10-02 11:00:00;28;22;1;4;72;71;64;29;45;19;3;0;1
2020-10-02 11:15:00;35;25;4;3;61;80;69;35;55;24;4;1;1
2020-10-02 11:30:00;42;37;2;2;75;79;53;27;48;25;22;3;4
2020-10-02 11:45:00;51;27;2;7;67;71;50;24;54;19;8;2;2
2020-10-02 12:00:00;47;54;2;2;78;85;76;39;41;20;5;1;2
2020-10-02 12:15:00;52;38;1;2;93;81;70;28;44;19;7;0;2
2020-10-02 12:30:00;49;37;4;3;101;96;77;42;56;28;7;1;3
2020-10-02 12:45:00;65;37;4;6;86;86;67;27;48;27;6;3;2
2020-10-02 13:00:00;52;49;1;5;111;126;80;44;47;25;11;8;2
2020-10-02 13:15:00;64;67;7;4;115;128;64;40;44;30;3;1;4
