DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2019-11-30 00:00:00;25;10;1;22;0;10;1;0;0
2019-11-30 00:15:00;43;12;1;28;0;14;1;0;0
2019-11-30 00:30:00;44;2;0;17;0;12;0;0;0
2019-11-30 00:45:00;24;4;2;19;0;14;1;0;0
2019-11-30 01:00:00;24;4;0;16;0;11;1;0;0
2019-11-30 01:15:00;26;5;1;16;0;14;1;0;0
2019-11-30 01:30:00;13;1;1;11;0;12;0;0;0
2019-11-30 01:45:00;20;0;0;8;0;14;1;0;0
2019-11-30 02:00:00;12;2;0;10;0;12;1;0;0
2019-11-30 02:15:00;18;1;0;7;0;14;1;0;0
2019-11-30 02:30:00;12;1;0;12;0;12;1;0;0
2019-11-30 02:45:00;8;0;0;7;0;13;1;0;0
2019-11-30 03:00:00;10;1;0;6;0;12;0;0;0
2019-11-30 03:15:00;14;6;0;7;0;14;1;0;0
2019-11-30 03:30:00;11;4;0;7;0;12;1;0;0
2019-11-30 03:45:00;6;2;0;8;0;14;1;0;0
2019-11-30 04:00:00;8;3;0;8;0;12;1;0;0
2019-11-30 04:15:00;6;0;0;5;0;13;0;0;0
2019-11-30 04:30:00;9;2;1;6;0;12;1;0;0
2019-11-30 04:45:00;8;2;0;14;0;14;1;0;0
2019-11-30 05:00:00;21;2;1;14;0;9;1;0;0
2019-11-30 05:15:00;27;5;0;34;0;11;0;0;0
2019-11-30 05:30:00;31;26;1;93;0;9;1;0;0
2019-11-30 05:45:00;42;51;0;166;0;14;1;0;0
2019-11-30 06:00:00;28;29;0;93;0;12;0;0;0
2019-11-30 06:15:00;33;16;1;42;0;13;1;0;0
2019-11-30 06:30:00;27;4;0;26;0;12;1;0;0
2019-11-30 06:45:00;39;12;2;27;0;14;1;0;0
2019-11-30 07:00:00;20;6;1;26;0;12;0;0;0
2019-11-30 07:15:00;22;9;1;38;0;13;1;0;0
2019-11-30 07:30:00;31;13;2;50;0;13;1;0;0
2019-11-30 07:45:00;32;12;2;52;0;13;1;0;0
2019-11-30 08:00:00;40;13;8;64;0;13;0;0;0
2019-11-30 08:15:00;36;10;6;68;0;13;1;0;0
2019-11-30 08:30:00;48;14;9;79;0;9;1;0;0
