DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2019-08-23 00:00:00;12;6;10;4;2;2;1;22;0;0;0;0;0
2019-08-23 00:15:00;18;2;2;0;3;3;1;16;0;0;0;0;0
2019-08-23 00:30:00;14;7;9;2;3;3;4;25;0;0;0;0;0
2019-08-23 00:45:00;12;4;5;3;0;0;0;17;0;0;0;0;0
2019-08-23 01:00:00;20;6;11;4;0;0;4;19;0;0;0;0;0
2019-08-23 01:15:00;8;2;1;1;1;0;1;12;0;0;0;0;0
2019-08-23 01:30:00;8;5;5;1;0;0;0;14;0;0;0;0;0
2019-08-23 01:45:00;14;1;2;1;0;0;0;8;0;0;0;0;0
2019-08-23 02:00:00;15;4;4;3;0;0;0;8;0;0;0;0;0
2019-08-23 02:15:00;8;4;6;4;1;1;0;11;0;0;0;0;0
2019-08-23 02:30:00;11;6;6;8;0;0;0;8;0;0;0;0;0
2019-08-23 02:45:00;8;2;2;1;0;0;0;7;0;0;0;0;0
2019-08-23 03:00:00;11;4;4;4;0;0;0;7;0;0;0;0;0
2019-08-23 03:15:00;1;2;3;2;0;0;0;7;0;0;0;0;0
2019-08-23 03:30:00;8;4;5;1;1;1;0;3;0;0;0;0;0
2019-08-23 03:45:00;9;2;3;1;0;0;0;10;0;0;0;0;0
2019-08-23 04:00:00;13;3;6;2;1;1;1;7;0;0;0;0;0
2019-08-23 04:15:00;6;3;6;2;0;0;1;7;0;0;0;0;0
2019-08-23 04:30:00;9;3;2;3;0;0;1;9;0;0;0;0;0
2019-08-23 04:45:00;15;3;6;3;0;0;0;17;0;0;0;0;0
2019-08-23 05:00:00;21;5;6;2;3;4;2;27;0;0;0;0;0
2019-08-23 05:15:00;24;8;10;9;9;9;8;33;0;0;0;0;0
2019-08-23 05:30:00;53;10;17;13;7;8;9;80;0;0;0;0;0
2019-08-23 05:45:00;43;13;23;9;4;5;3;78;0;0;0;0;0
2019-08-23 06:00:00;48;15;21;10;4;4;4;77;0;0;0;0;0
2019-08-23 06:15:00;73;13;16;8;5;6;6;86;0;0;0;0;0
