DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-06-23 00:00:00;14;6;0;1;0;12;6;0;0
2020-06-23 00:15:00;14;7;0;1;0;20;9;0;0
2020-06-23 00:30:00;20;5;1;0;0;20;6;0;0
2020-06-23 00:45:00;10;6;0;0;0;7;8;0;0
2020-06-23 01:00:00;13;9;0;0;0;7;5;0;0
2020-06-23 01:15:00;5;3;0;0;0;16;6;0;0
2020-06-23 01:30:00;9;2;0;0;0;10;2;0;0
2020-06-23 01:45:00;11;2;0;0;0;8;2;0;0
2020-06-23 02:00:00;12;5;1;0;0;3;3;0;0
2020-06-23 02:15:00;6;2;0;0;0;5;0;0;0
2020-06-23 02:30:00;6;3;0;0;0;8;4;0;0
2020-06-23 02:45:00;8;5;0;0;0;7;0;0;0
2020-06-23 03:00:00;7;3;0;0;0;14;5;0;0
2020-06-23 03:15:00;6;3;0;0;0;8;5;0;0
2020-06-23 03:30:00;6;3;0;1;0;3;1;0;0
2020-06-23 03:45:00;7;3;0;0;0;7;5;0;0
2020-06-23 04:00:00;12;6;0;0;0;11;5;0;0
2020-06-23 04:15:00;14;8;0;0;3;18;10;0;0
2020-06-23 04:30:00;18;8;0;1;0;22;6;0;0
2020-06-23 04:45:00;26;12;1;1;0;39;10;0;0
2020-06-23 05:00:00;31;21;2;0;2;86;52;0;0
2020-06-23 05:15:00;38;36;2;2;1;187;157;0;2
2020-06-23 05:30:00;57;64;3;1;0;180;156;0;4
2020-06-23 05:45:00;135;127;2;1;1;177;150;0;9
2020-06-23 06:00:00;158;148;4;3;1;141;123;0;0
2020-06-23 06:15:00;152;138;9;2;5;187;168;0;8
2020-06-23 06:30:00;96;117;5;5;8;208;201;16;3
2020-06-23 06:45:00;76;92;9;5;10;221;238;8;6
2020-06-23 07:00:00;82;91;7;9;13;212;241;6;6
2020-06-23 07:15:00;98;107;8;12;15;203;233;4;6
2020-06-23 07:30:00;110;103;6;9;15;232;260;18;12
2020-06-23 07:45:00;102;120;12;5;13;247;270;1;7
2020-06-23 08:00:00;118;125;5;12;10;216;215;2;13
2020-06-23 08:15:00;86;94;10;8;11;171;182;14;8
2020-06-23 08:30:00;103;107;8;15;9;160;195;17;8
2020-06-23 08:45:00;90;99;10;16;15;133;175;8;2
2020-06-23 09:00:00;103;90;17;15;19;114;160;2;1
2020-06-23 09:15:00;108;111;8;21;15;124;162;4;1
2020-06-23 09:30:00;96;113;13;19;18;120;151;2;3
2020-06-23 09:45:00;108;106;16;24;25;114;166;12;2
2020-06-23 10:00:00;124;122;18;27;17;116;147;4;4
2020-06-23 10:15:00;116;129;18;25;15;114;140;3;1
2020-06-23 10:30:00;113;117;13;16;9;117;129;12;0
2020-06-23 10:45:00;112;155;14;30;13;115;134;9;1
2020-06-23 11:00:00;112;96;14;20;14;115;139;4;1
2020-06-23 11:15:00;130;132;9;27;14;120;149;6;2
2020-06-23 11:30:00;125;123;12;31;12;121;151;15;3
2020-06-23 11:45:00;136;143;19;31;18;115;130;6;0
2020-06-23 12:00:00;136;137;10;37;18;111;130;7;0
2020-06-23 12:15:00;107;123;9;21;15;112;135;18;1
2020-06-23 12:30:00;123;151;14;20;9;124;152;57;0
2020-06-23 12:45:00;124;129;13;25;12;105;143;16;1
2020-06-23 13:00:00;128;172;17;19;26;154;196;12;0
2020-06-23 13:15:00;137;146;12;28;19;155;184;9;1
2020-06-23 13:30:00;151;152;17;22;22;193;219;7;0
2020-06-23 13:45:00;130;167;14;29;20;188;215;19;2
2020-06-23 14:00:00;200;209;10;30;15;176;187;18;1
2020-06-23 14:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-23 14:30:00;252;258;19;25;11;125;159;9;3
2020-06-23 14:45:00;172;211;10;19;14;125;147;13;1
2020-06-23 15:00:00;205;217;19;20;12;126;150;7;0
2020-06-23 15:15:00;193;219;17;20;14;136;163;6;16
2020-06-23 15:30:00;199;216;13;22;13;138;153;12;3
2020-06-23 15:45:00;191;224;10;21;27;131;167;3;2
2020-06-23 16:00:00;205;224;27;30;22;119;169;16;2
2020-06-23 16:15:00;236;219;24;25;17;146;179;20;2
2020-06-23 16:30:00;215;221;14;36;19;134;163;23;3
2020-06-23 16:45:00;171;194;18;31;20;137;161;8;4
2020-06-23 17:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-23 17:15:00;194;213;10;25;21;140;174;5;1
2020-06-23 17:30:00;168;193;9;27;19;115;151;11;7
2020-06-23 17:45:00;156;154;10;24;5;137;166;11;11
