DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-01-27 00:00:00;0;6;4;0;3;2;1;2;1;0;2;3;1
2020-01-27 00:15:00;0;10;3;2;0;6;3;7;4;0;5;3;2
2020-01-27 00:30:00;0;5;3;1;1;6;2;7;3;1;5;6;3
2020-01-27 00:45:00;0;3;0;0;1;3;1;5;0;0;2;2;1
2020-01-27 01:00:00;0;6;2;1;2;3;0;3;1;0;5;2;2
2020-01-27 01:15:00;0;5;2;1;0;2;0;6;2;0;1;1;0
2020-01-27 01:30:00;0;4;4;0;1;0;0;6;0;0;3;1;3
2020-01-27 01:45:00;0;2;0;0;0;0;0;1;0;1;5;1;0
2020-01-27 02:00:00;0;2;2;0;0;2;1;3;0;0;3;1;1
2020-01-27 02:15:00;0;1;2;0;0;3;0;2;0;1;1;2;0
2020-01-27 02:30:00;0;3;3;0;3;1;0;2;0;0;2;3;0
2020-01-27 02:45:00;0;8;3;0;0;1;0;3;1;0;3;0;1
2020-01-27 03:00:00;0;1;1;0;2;3;0;2;0;1;2;3;2
2020-01-27 03:15:00;0;0;0;1;0;2;0;1;1;0;2;2;5
2020-01-27 03:30:00;0;0;1;0;0;1;1;2;0;0;2;0;0
2020-01-27 03:45:00;0;3;1;0;2;1;0;3;2;1;3;1;1
2020-01-27 04:00:00;0;4;4;1;1;6;0;3;1;1;1;2;2
2020-01-27 04:15:00;0;8;4;0;1;7;2;5;1;1;2;4;1
2020-01-27 04:30:00;0;7;3;0;6;11;4;10;1;2;15;8;3
2020-01-27 04:45:00;0;8;3;1;1;7;2;10;5;1;23;28;5
2020-01-27 05:00:00;0;7;9;2;7;19;10;32;13;5;51;58;10
2020-01-27 05:15:00;0;15;10;1;8;23;7;46;27;3;80;95;11
2020-01-27 05:30:00;0;22;22;0;16;38;9;66;57;4;74;86;23
2020-01-27 05:45:00;0;16;16;2;15;32;11;66;62;3;61;63;27
2020-01-27 06:00:00;0;25;17;2;23;46;9;48;48;4;64;65;28
2020-01-27 06:15:00;0;41;21;1;21;35;14;80;77;2;62;78;21
2020-01-27 06:30:00;0;39;24;4;30;57;10;133;137;5;76;82;52
2020-01-27 06:45:00;0;138;34;3;41;59;19;118;136;9;80;88;45
2020-01-27 07:00:00;0;40;35;4;27;59;16;133;168;7;79;86;42
2020-01-27 07:15:00;0;44;48;4;38;58;22;126;168;7;84;91;60
2020-01-27 07:30:00;0;61;73;3;58;79;30;155;181;9;86;102;85
2020-01-27 07:45:00;0;69;58;6;45;77;18;129;147;16;65;82;82
2020-01-27 08:00:00;0;71;59;12;53;67;18;117;123;12;96;109;76
2020-01-27 08:15:00;0;48;47;8;47;63;18;96;104;8;86;88;49
2020-01-27 08:30:00;0;56;41;13;53;77;22;110;116;12;79;78;62
2020-01-27 08:45:00;0;52;36;7;47;62;23;76;93;16;74;73;55
2020-01-27 09:00:00;0;59;36;7;42;54;14;70;57;4;59;54;43
2020-01-27 09:15:00;0;47;51;4;32;44;22;74;68;7;53;49;50
2020-01-27 09:30:00;0;52;32;4;53;58;18;85;64;21;62;62;51
2020-01-27 09:45:00;0;62;46;6;50;69;18;86;60;19;46;53;44
2020-01-27 10:00:00;0;52;39;7;46;61;23;56;26;11;59;50;49
2020-01-27 10:15:00;0;68;47;4;39;57;23;58;40;13;59;53;41
2020-01-27 10:30:00;0;58;50;12;48;46;19;71;49;6;51;45;32
2020-01-27 10:45:00;0;60;49;6;45;57;21;78;40;15;57;63;47
2020-01-27 11:00:00;0;60;48;7;42;55;28;62;36;9;67;58;47
2020-01-27 11:15:00;0;144;56;6;46;45;24;68;46;20;51;43;38
2020-01-27 11:30:00;0;60;54;14;50;62;24;72;43;15;70;55;47
2020-01-27 11:45:00;0;75;58;7;55;68;22;65;45;16;65;45;45
2020-01-27 12:00:00;0;51;62;10;52;76;34;70;45;13;53;62;49
2020-01-27 12:15:00;0;70;89;16;43;63;20;65;37;12;67;50;34
2020-01-27 12:30:00;0;67;52;10;48;58;18;69;54;12;42;51;40
2020-01-27 12:45:00;0;69;59;17;50;69;25;77;65;6;62;72;38
2020-01-27 13:00:00;0;83;83;14;45;57;21;77;47;19;68;65;29
2020-01-27 13:15:00;0;91;96;17;40;66;39;87;65;12;69;109;42
2020-01-27 13:30:00;0;62;62;15;53;64;29;71;71;12;105;99;44
2020-01-27 13:45:00;0;66;59;6;38;59;18;73;57;7;59;96;36
2020-01-27 14:00:00;0;90;85;7;60;84;18;68;45;14;61;65;45
2020-01-27 14:15:00;0;74;84;8;84;102;39;67;42;12;47;57;47
2020-01-27 14:30:00;0;95;114;8;69;98;20;76;57;25;74;54;45
2020-01-27 14:45:00;0;83;104;11;78;107;32;84;72;24;68;48;53
2020-01-27 15:00:00;0;94;96;17;86;103;24;88;58;11;76;57;40
2020-01-27 15:15:00;0;98;126;12;68;88;41;82;42;16;71;72;44
2020-01-27 15:30:00;0;119;128;16;87;116;26;73;56;14;64;65;59
2020-01-27 15:45:00;0;96;119;15;68;86;30;79;61;15;66;63;55
2020-01-27 16:00:00;0;123;159;20;85;104;59;74;62;12;77;85;66
2020-01-27 16:15:00;0;122;148;11;66;81;38;83;62;15;63;64;62
2020-01-27 16:30:00;0;112;155;23;86;114;38;94;71;17;62;70;46
2020-01-27 16:45:00;0;114;116;26;76;79;44;69;48;20;70;76;61
2020-01-27 17:00:00;0;110;138;15;102;115;52;100;72;20;77;65;48
2020-01-27 17:15:00;0;111;141;15;78;97;31;92;66;16;76;65;62
2020-01-27 17:30:00;0;106;127;11;74;97;33;89;73;22;76;82;49
2020-01-27 17:45:00;0;88;84;10;80;105;26;71;53;13;70;61;50
2020-01-27 18:00:00;0;61;73;13;69;78;28;57;37;9;70;59;42
2020-01-27 18:15:00;0;70;79;12;55;83;33;62;44;7;50;47;36
2020-01-27 18:30:00;0;52;60;9;62;72;21;59;42;10;54;46;31
2020-01-27 18:45:00;0;56;51;8;47;73;29;58;39;9;44;45;35
2020-01-27 19:00:00;0;48;40;5;47;57;16;60;34;10;49;47;30
2020-01-27 19:15:00;0;48;48;3;26;53;11;45;21;1;38;32;23
2020-01-27 19:30:00;0;33;30;3;28;44;10;48;31;6;35;35;25
2020-01-27 19:45:00;0;41;45;8;30;33;14;48;26;6;36;30;20
2020-01-27 20:00:00;0;34;25;4;25;38;13;41;40;7;41;35;23
2020-01-27 20:15:00;0;49;29;15;20;38;11;37;24;4;30;26;22
2020-01-27 20:30:00;0;38;23;4;11;18;6;44;21;3;36;32;21
2020-01-27 20:45:00;0;24;14;5;8;25;9;37;17;5;40;47;11
2020-01-27 21:00:00;0;28;12;2;11;15;6;38;21;3;56;59;13
2020-01-27 21:15:00;0;40;27;9;14;32;9;43;22;4;59;68;22
2020-01-27 21:30:00;0;22;11;3;17;45;7;36;12;1;42;43;14
2020-01-27 21:45:00;0;27;29;1;39;91;10;29;10;3;18;21;19
2020-01-27 22:00:00;0;23;28;1;43;73;18;28;7;3;13;17;8
2020-01-27 22:15:00;0;25;23;5;23;44;17;18;10;4;17;10;9
2020-01-27 22:30:00;0;17;14;5;12;26;4;21;10;4;19;15;6
2020-01-27 22:45:00;0;18;8;3;9;17;6;11;9;3;15;15;10
2020-01-27 23:00:00;0;20;8;3;6;10;4;16;8;1;8;10;7
2020-01-27 23:15:00;0;11;5;6;5;12;3;9;3;1;7;9;6
2020-01-27 23:30:00;0;9;4;3;7;15;4;9;3;0;7;11;3
2020-01-27 23:45:00;0;4;4;1;6;12;2;7;1;1;11;8;1
