2020-08-12 00:00:00;20;5;12;1;1;1;1
2020-08-12 00:15:00;26;7;11;5;4;9;6
2020-08-12 00:30:00;11;8;15;6;0;2;1
2020-08-12 00:45:00;13;6;10;6;2;0;3
2020-08-12 01:00:00;7;5;9;4;3;2;3
2020-08-12 01:15:00;10;5;11;5;4;3;4
2020-08-12 01:30:00;9;4;9;5;4;1;3
2020-08-12 01:45:00;11;3;6;3;5;3;5
2020-08-12 02:00:00;4;0;15;5;3;5;2
2020-08-12 02:15:00;13;3;11;1;3;3;0
2020-08-12 02:30:00;9;5;7;0;2;4;7
2020-08-12 02:45:00;10;0;5;3;4;4;5
2020-08-12 03:00:00;5;3;5;2;2;6;3
2020-08-12 03:15:00;2;2;7;1;4;4;1
2020-08-12 03:30:00;7;2;7;1;3;2;1
2020-08-12 03:45:00;7;2;4;0;2;5;5
2020-08-12 04:00:00;2;1;7;1;1;5;1
2020-08-12 04:15:00;7;4;16;6;1;0;2
2020-08-12 04:30:00;10;6;14;3;2;0;1
2020-08-12 04:45:00;11;11;30;2;3;1;1
2020-08-12 05:00:00;20;9;27;6;2;2;1
2020-08-12 05:15:00;28;10;68;20;2;0;0
2020-08-12 05:30:00;39;14;67;30;3;0;0
2020-08-12 05:45:00;38;32;84;28;0;0;0
2020-08-12 06:00:00;61;25;70;39;4;2;4
2020-08-12 06:15:00;57;20;92;40;5;1;1
2020-08-12 06:30:00;65;40;129;53;3;1;1
2020-08-12 06:45:00;107;54;109;74;12;0;0
2020-08-12 07:00:00;99;51;113;58;8;1;1
2020-08-12 07:15:00;97;51;140;80;7;1;1
2020-08-12 07:30:00;138;63;123;67;10;1;0
2020-08-12 07:45:00;145;76;135;76;9;2;0
2020-08-12 08:00:00;106;70;128;73;13;0;0
2020-08-12 08:15:00;114;74;123;61;8;1;0
2020-08-12 08:30:00;114;84;133;71;8;1;1
2020-08-12 08:45:00;130;80;150;68;11;2;2
2020-08-12 09:00:00;106;73;128;59;10;2;2
2020-08-12 09:15:00;133;103;143;68;9;4;1
2020-08-12 09:30:00;112;98;144;70;8;1;4
2020-08-12 09:45:00;136;86;142;65;17;2;0
2020-08-12 10:00:00;144;105;146;97;7;4;4
2020-08-12 10:15:00;146;88;137;73;14;2;1
2020-08-12 10:30:00;163;127;140;74;12;3;2
2020-08-12 10:45:00;138;119;149;60;11;5;4
2020-08-12 11:00:00;129;116;145;75;6;0;2
2020-08-12 11:15:00;139;114;135;63;11;2;3
2020-08-12 11:30:00;140;97;154;80;11;6;1
2020-08-12 11:45:00;130;104;141;80;5;3;2
2020-08-12 12:00:00;117;89;148;70;13;1;5
2020-08-12 12:15:00;130;102;157;78;8;7;1
2020-08-12 12:30:00;128;102;168;80;7;3;7
2020-08-12 12:45:00;141;126;139;78;9;1;5
2020-08-12 13:00:00;119;101;155;77;5;2;4
2020-08-12 13:15:00;102;95;144;79;4;2;4
2020-08-12 13:30:00;152;99;141;65;8;2;2
2020-08-12 13:45:00;120;95;152;88;9;3;4
2020-08-12 14:00:00;134;96;152;94;8;6;0
2020-08-12 14:15:00;111;77;138;75;7;0;0
2020-08-12 14:30:00;143;106;143;76;10;4;0
2020-08-12 14:45:00;133;102;165;97;7;1;2
2020-08-12 15:00:00;144;109;138;65;9;4;3
2020-08-12 15:15:00;145;100;143;81;5;1;1
2020-08-12 15:30:00;167;97;140;77;11;1;5
2020-08-12 15:45:00;157;120;152;93;12;3;3
2020-08-12 16:00:00;152;109;164;84;9;5;7
2020-08-12 16:15:00;190;121;179;95;9;3;3
2020-08-12 16:30:00;181;130;162;67;10;8;2
2020-08-12 16:45:00;173;154;146;70;11;1;3
2020-08-12 17:00:00;175;108;161;89;5;3;5
2020-08-12 17:15:00;189;112;171;84;9;4;2
2020-08-12 17:30:00;155;105;166;71;6;0;5
2020-08-12 17:45:00;177;123;176;87;6;5;1
2020-08-12 18:00:00;149;122;146;61;12;3;2
2020-08-12 18:15:00;152;103;152;63;10;4;1
2020-08-12 18:30:00;150;95;155;84;5;3;0
2020-08-12 18:45:00;137;91;122;84;10;1;1
2020-08-12 19:00:00;118;99;131;57;7;0;1
2020-08-12 19:15:00;114;77;126;48;6;0;1
2020-08-12 19:30:00;96;77;117;48;9;0;1
2020-08-12 19:45:00;110;81;110;48;4;0;1
2020-08-12 20:00:00;109;73;94;38;2;0;2
2020-08-12 20:15:00;88;73;101;58;6;0;0
2020-08-12 20:30:00;86;50;100;50;7;0;1
2020-08-12 20:45:00;89;59;98;52;9;0;1
2020-08-12 21:00:00;72;45;99;45;2;0;0
2020-08-12 21:15:00;59;46;99;53;5;0;2
2020-08-12 21:30:00;72;43;79;35;3;0;1
2020-08-12 21:45:00;73;47;58;29;4;0;0
2020-08-12 22:00:00;47;44;63;26;3;1;5
2020-08-12 22:15:00;41;28;70;33;1;0;0
2020-08-12 22:30:00;36;26;48;22;0;0;0
2020-08-12 22:45:00;61;23;48;14;2;1;2
2020-08-12 23:00:00;48;26;36;15;0;1;3
2020-08-12 23:15:00;38;31;50;14;2;1;2
2020-08-12 23:30:00;25;15;32;10;6;2;4
2020-08-12 23:45:00;27;17;32;12;2;1;1
