DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-07-07 00:00:00;2;4;5;8;10;1;0;0;0;0;0;0;0
2020-07-07 00:15:00;1;8;3;8;8;0;0;0;0;0;0;0;0
2020-07-07 00:30:00;4;6;3;11;5;0;0;0;0;0;0;0;0
2020-07-07 00:45:00;2;2;5;16;8;1;0;0;0;0;0;0;0
2020-07-07 01:00:00;4;3;1;4;5;0;0;0;0;0;0;0;0
2020-07-07 01:15:00;2;5;3;7;6;0;0;0;0;0;0;0;0
2020-07-07 01:30:00;0;2;3;4;2;1;0;2;0;0;0;0;0
2020-07-07 01:45:00;0;4;2;6;2;1;0;0;0;0;0;0;0
2020-07-07 02:00:00;3;5;3;2;2;0;0;0;0;0;0;0;0
2020-07-07 02:15:00;0;1;1;3;2;1;0;0;0;0;0;0;0
2020-07-07 02:30:00;3;2;0;5;1;0;0;0;0;0;0;0;0
2020-07-07 02:45:00;1;4;2;9;7;1;0;0;0;0;0;0;0
2020-07-07 03:00:00;1;1;2;6;2;0;0;0;0;0;0;0;0
2020-07-07 03:15:00;1;1;0;4;4;0;0;0;0;0;0;0;0
2020-07-07 03:30:00;1;4;1;1;1;0;0;0;0;0;0;0;0
2020-07-07 03:45:00;2;3;0;6;5;0;0;0;0;0;0;0;0
2020-07-07 04:00:00;1;6;1;4;4;0;0;0;0;0;0;0;0
2020-07-07 04:15:00;4;9;2;8;2;0;0;0;0;0;0;0;0
2020-07-07 04:30:00;1;5;3;14;5;0;0;1;0;0;0;0;0
2020-07-07 04:45:00;3;12;5;31;20;0;0;0;0;0;0;0;0
2020-07-07 05:00:00;5;11;5;67;53;3;0;1;0;0;0;0;0
2020-07-07 05:15:00;2;23;8;75;68;0;0;0;0;0;0;0;0
2020-07-07 05:30:00;16;34;16;82;94;1;0;0;0;0;0;0;0
2020-07-07 05:45:00;32;77;16;62;76;2;0;0;0;0;0;0;0
2020-07-07 06:00:00;31;71;19;69;72;3;0;0;0;0;0;0;0
2020-07-07 06:15:00;27;71;19;70;76;5;0;0;0;0;0;0;0
2020-07-07 06:30:00;24;57;25;102;108;6;0;0;0;0;0;0;0
2020-07-07 06:45:00;25;54;40;113;101;9;0;0;0;0;0;0;0
2020-07-07 07:00:00;24;56;32;94;104;9;0;2;8;0;0;0;0
2020-07-07 07:15:00;33;68;46;124;121;18;0;0;6;0;0;0;0
2020-07-07 07:30:00;41;91;52;139;137;20;0;2;5;0;0;4;0
2020-07-07 07:45:00;50;86;44;130;155;19;0;2;6;1;0;0;0
2020-07-07 08:00:00;47;82;47;116;124;12;0;0;4;0;0;1;0
2020-07-07 08:15:00;44;64;38;131;114;23;0;1;2;0;0;0;0
2020-07-07 08:30:00;39;85;38;101;107;20;0;1;2;0;0;0;0
2020-07-07 08:45:00;47;62;43;87;78;19;0;1;0;0;0;0;0
2020-07-07 09:00:00;41;56;45;77;73;30;0;1;15;1;4;0;0
2020-07-07 09:15:00;42;75;41;93;87;22;0;0;5;0;0;0;0
2020-07-07 09:30:00;42;55;47;107;73;21;0;1;0;0;0;0;0
2020-07-07 09:45:00;56;82;49;110;85;25;0;0;24;0;0;0;0
2020-07-07 10:00:00;42;57;42;98;84;15;0;0;1;0;0;0;0
2020-07-07 10:15:00;41;61;37;85;68;19;0;0;2;0;0;0;0
2020-07-07 10:30:00;35;77;49;94;89;21;0;1;2;5;0;0;0
2020-07-07 10:45:00;57;82;47;116;95;30;0;1;19;5;8;0;1
2020-07-07 11:00:00;42;72;42;90;78;28;0;0;13;0;0;0;0
2020-07-07 11:15:00;48;74;44;107;102;31;0;0;5;0;0;0;3
2020-07-07 11:30:00;42;84;43;100;80;24;0;0;7;0;1;0;0
2020-07-07 11:45:00;54;75;51;88;87;32;0;1;2;0;4;0;0
2020-07-07 12:00:00;58;97;44;110;74;27;0;2;26;0;0;0;0
2020-07-07 12:15:00;41;78;45;95;78;36;0;0;2;0;0;0;0
2020-07-07 12:30:00;37;69;46;100;98;30;0;5;11;0;0;30;4
2020-07-07 12:45:00;53;87;40;103;87;24;0;2;10;0;4;0;0
2020-07-07 13:00:00;47;84;44;117;114;24;0;1;2;0;0;0;0
2020-07-07 13:15:00;27;61;44;109;99;28;0;1;3;0;0;1;0
2020-07-07 13:30:00;51;69;43;110;131;41;0;2;0;4;0;0;0
2020-07-07 13:45:00;56;96;42;113;109;16;0;2;9;0;0;0;0
2020-07-07 14:00:00;73;115;47;113;103;28;0;1;1;0;0;0;0
2020-07-07 14:15:00;84;133;67;100;91;20;0;0;14;0;3;33;0
2020-07-07 14:30:00;90;139;50;112;98;31;0;5;16;0;0;6;0
2020-07-07 14:45:00;65;115;57;126;117;30;0;2;14;0;0;0;0
2020-07-07 15:00:00;81;123;41;115;97;26;0;4;5;0;0;0;2
2020-07-07 15:15:00;69;114;54;124;105;19;0;0;2;3;0;0;4
2020-07-07 15:30:00;80;120;54;111;119;20;0;1;0;1;0;1;4
2020-07-07 15:45:00;53;88;41;100;97;21;0;0;9;0;0;2;3
2020-07-07 16:00:00;81;119;39;133;111;33;0;0;0;0;0;0;0
2020-07-07 16:15:00;81;125;49;115;102;34;0;1;20;0;1;1;0
2020-07-07 16:30:00;71;116;63;127;119;50;0;1;12;0;0;15;0
2020-07-07 16:45:00;53;117;58;118;88;30;0;0;13;0;0;0;0
2020-07-07 17:00:00;86;134;63;123;100;32;0;1;2;0;0;0;0
2020-07-07 17:15:00;81;124;71;109;99;32;0;1;20;0;2;0;0
2020-07-07 17:30:00;77;105;58;117;104;24;0;2;15;0;0;0;2
2020-07-07 17:45:00;64;102;55;124;111;36;0;1;19;0;0;19;0
2020-07-07 18:00:00;57;92;46;107;99;37;0;3;8;3;2;0;0
2020-07-07 18:15:00;52;93;50;115;90;21;0;0;10;0;10;0;0
2020-07-07 18:30:00;47;69;36;89;75;24;0;0;10;0;0;1;0
2020-07-07 18:45:00;44;63;34;88;71;22;0;1;37;0;0;1;0
2020-07-07 19:00:00;51;72;36;86;69;21;0;0;9;1;3;7;0
2020-07-07 19:15:00;38;72;31;68;64;18;0;1;3;0;0;2;0
2020-07-07 19:30:00;29;52;35;80;70;16;0;0;1;0;0;0;0
2020-07-07 19:45:00;32;45;22;65;51;15;0;1;7;2;2;0;6
2020-07-07 20:00:00;24;44;20;62;60;13;0;0;3;0;0;0;0
2020-07-07 20:15:00;22;41;27;68;45;12;0;1;5;0;0;0;1
2020-07-07 20:30:00;25;41;28;69;47;13;0;1;1;0;0;0;0
2020-07-07 20:45:00;18;34;19;59;59;7;0;0;15;0;0;0;0
2020-07-07 21:00:00;19;30;23;84;77;8;0;0;0;0;0;9;0
2020-07-07 21:15:00;26;27;30;80;70;4;0;0;3;0;0;0;0
2020-07-07 21:30:00;26;52;14;62;49;3;0;0;8;0;0;0;0
2020-07-07 21:45:00;32;71;10;44;37;4;0;0;3;2;0;0;0
2020-07-07 22:00:00;40;78;21;38;27;5;0;0;8;0;0;12;0
2020-07-07 22:15:00;34;74;20;36;32;9;0;1;3;0;0;0;0
2020-07-07 22:30:00;13;24;13;36;34;5;0;0;0;0;0;3;0
2020-07-07 22:45:00;12;22;16;26;22;7;0;0;0;0;0;0;0
2020-07-07 23:00:00;7;13;12;23;14;3;0;0;0;0;0;0;0
2020-07-07 23:15:00;7;18;10;29;11;0;0;0;0;0;0;0;0
2020-07-07 23:30:00;5;12;9;20;9;0;0;1;0;0;0;0;0
