DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-02-24 00:00:00;1;4;2;9;7;1;6;6;6;1;1
2020-02-24 00:15:00;0;1;0;8;7;3;3;5;8;2;2
2020-02-24 00:30:00;0;1;0;5;3;7;2;4;4;1;1
2020-02-24 00:45:00;1;1;0;6;4;4;1;11;12;2;2
2020-02-24 01:00:00;0;1;0;6;6;6;1;5;4;3;3
2020-02-24 01:15:00;0;1;0;6;4;3;2;7;6;1;1
2020-02-24 01:30:00;0;0;0;2;1;6;1;4;2;1;1
2020-02-24 01:45:00;0;0;0;3;3;12;0;2;4;1;1
2020-02-24 02:00:00;0;1;0;2;1;39;1;2;3;1;1
2020-02-24 02:15:00;1;1;0;4;3;155;3;2;1;0;0
2020-02-24 02:30:00;0;0;0;2;3;25;1;2;3;1;1
2020-02-24 02:45:00;0;1;0;2;0;43;0;3;4;1;1
2020-02-24 03:00:00;0;3;0;5;5;9;0;0;1;1;1
2020-02-24 03:15:00;0;0;0;2;1;51;2;4;4;0;1
2020-02-24 03:30:00;1;0;0;4;2;30;1;3;2;1;1
2020-02-24 03:45:00;0;2;0;2;0;2;2;2;1;0;0
2020-02-24 04:00:00;1;3;0;10;7;1;0;6;8;3;3
2020-02-24 04:15:00;0;2;0;8;5;1;1;5;1;0;0
2020-02-24 04:30:00;0;3;0;7;3;0;1;9;4;0;0
2020-02-24 04:45:00;0;1;0;7;3;1;1;14;10;5;5
2020-02-24 05:00:00;1;4;0;16;9;3;3;18;11;4;4
2020-02-24 05:15:00;3;9;0;17;13;6;4;31;30;13;10
2020-02-24 05:30:00;5;14;2;21;17;7;6;58;47;20;20
2020-02-24 05:45:00;5;19;2;23;20;8;8;59;83;32;27
2020-02-24 06:00:00;3;15;7;33;20;6;8;49;57;13;9
2020-02-24 06:15:00;6;34;3;44;15;4;15;73;73;20;14
2020-02-24 06:30:00;6;47;3;39;31;10;13;92;83;18;16
2020-02-24 06:45:00;10;44;4;50;33;12;15;93;115;37;28
2020-02-24 07:00:00;8;26;6;56;42;11;22;99;122;20;17
2020-02-24 07:15:00;14;32;9;65;45;15;29;100;101;18;14
2020-02-24 07:30:00;15;43;5;76;46;23;31;96;97;19;15
2020-02-24 07:45:00;12;35;7;63;39;23;28;100;142;22;17
2020-02-24 08:00:00;8;44;3;79;49;11;27;87;93;10;8
