DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(DRES1);12(DRES2);13(DRES3);14(DRES4);15(TARDB);16(TAFGA);17(TAFBA);18(TAFBB);19(TAFBD)
2020-04-27 00:00:00;5;7;3;0;3;3;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-27 00:15:00;0;3;5;0;4;8;3;5;0;0;0;0;0;0;0;0;0;0;0
2020-04-27 00:30:00;8;9;2;0;4;3;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-27 00:45:00;2;4;3;0;4;6;4;5;0;0;0;0;0;0;0;0;0;0;0
2020-04-27 01:00:00;6;7;1;0;2;3;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-27 01:15:00;0;2;2;0;4;5;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-04-27 01:30:00;4;4;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-27 01:45:00;2;3;2;0;6;6;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-27 02:00:00;0;0;2;0;8;8;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-27 02:15:00;2;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-27 02:30:00;1;2;2;0;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-27 02:45:00;4;4;3;1;1;1;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-04-27 03:00:00;3;3;2;0;4;4;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-04-27 03:15:00;5;6;2;1;3;3;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-27 03:30:00;6;3;1;0;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-27 03:45:00;5;5;3;0;6;7;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-04-27 04:00:00;6;5;3;0;5;8;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-04-27 04:15:00;6;5;0;0;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-27 04:30:00;10;16;6;1;9;9;3;8;0;0;0;0;0;0;0;0;0;0;0
2020-04-27 04:45:00;13;12;6;2;13;14;6;7;0;0;0;0;0;0;0;0;0;0;0
2020-04-27 05:00:00;28;24;11;2;27;33;3;7;0;0;0;0;0;0;0;0;0;0;0
