DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-04-13 00:00:00;0;1;0;0;0;0;0;0
2020-04-13 00:15:00;0;0;0;0;0;1;0;0
2020-04-13 00:30:00;2;2;0;0;1;0;0;0
2020-04-13 00:45:00;1;2;0;0;0;0;0;0
2020-04-13 01:00:00;2;0;0;0;0;1;0;0
2020-04-13 01:15:00;0;0;0;0;0;0;0;0
2020-04-13 01:30:00;1;0;0;0;0;1;0;0
2020-04-13 01:45:00;0;0;0;0;1;0;0;0
2020-04-13 02:00:00;0;0;0;0;0;0;0;0
2020-04-13 02:15:00;0;1;0;0;0;0;0;0
2020-04-13 02:30:00;0;1;0;0;1;0;0;0
2020-04-13 02:45:00;0;2;0;0;0;0;0;0
2020-04-13 03:00:00;0;0;0;0;0;0;0;0
2020-04-13 03:15:00;0;1;0;0;0;0;0;0
2020-04-13 03:30:00;0;1;0;0;0;0;0;0
2020-04-13 03:45:00;0;0;0;0;0;1;0;0
2020-04-13 04:00:00;0;2;0;0;1;1;0;0
2020-04-13 04:15:00;0;0;0;0;0;0;0;0
2020-04-13 04:30:00;0;0;0;0;0;0;0;0
2020-04-13 04:45:00;0;0;0;0;1;0;0;0
2020-04-13 05:00:00;0;2;0;0;1;1;0;0
2020-04-13 05:15:00;1;3;0;0;1;0;0;0
2020-04-13 05:30:00;0;1;0;0;1;1;0;0
2020-04-13 05:45:00;0;0;0;0;2;1;0;0
2020-04-13 06:00:00;2;2;0;0;1;2;0;0
2020-04-13 06:15:00;0;2;0;0;2;1;0;0
2020-04-13 06:30:00;4;2;0;0;2;0;0;0
2020-04-13 06:45:00;2;1;0;0;2;2;0;0
2020-04-13 07:00:00;2;1;0;0;2;1;0;0
2020-04-13 07:15:00;2;3;0;0;2;1;0;0
2020-04-13 07:30:00;1;2;0;0;3;1;0;0
2020-04-13 07:45:00;0;3;0;0;0;0;0;0
2020-04-13 08:00:00;0;2;0;0;2;4;0;0
2020-04-13 08:15:00;0;5;0;0;3;2;0;0
2020-04-13 08:30:00;1;0;0;0;0;1;0;0
2020-04-13 08:45:00;1;2;0;0;2;0;0;0
2020-04-13 09:00:00;2;2;0;0;2;1;0;0
2020-04-13 09:15:00;5;5;0;0;0;2;0;0
2020-04-13 09:30:00;3;4;0;0;4;1;0;0
2020-04-13 09:45:00;5;6;0;0;7;1;0;0
2020-04-13 10:00:00;2;4;0;0;7;6;0;0
2020-04-13 10:15:00;5;5;0;0;7;8;0;0
2020-04-13 10:30:00;8;7;0;0;12;5;0;0
2020-04-13 10:45:00;2;2;0;0;6;2;0;0
2020-04-13 11:00:00;8;2;0;0;1;4;0;0
2020-04-13 11:15:00;10;6;0;0;6;7;0;0
2020-04-13 11:30:00;4;6;0;0;4;4;0;0
2020-04-13 11:45:00;8;7;0;0;11;7;0;0
2020-04-13 12:00:00;7;8;1;0;8;7;0;0
2020-04-13 12:15:00;11;16;0;0;5;8;0;0
2020-04-13 12:30:00;5;13;0;0;7;6;0;0
2020-04-13 12:45:00;6;10;1;0;10;5;0;0
2020-04-13 13:00:00;10;15;1;0;11;3;0;0
2020-04-13 13:15:00;12;11;0;0;10;6;0;0
2020-04-13 13:30:00;5;17;1;0;12;13;0;0
2020-04-13 13:45:00;6;12;0;0;6;7;0;0
2020-04-13 14:00:00;9;8;1;0;9;7;0;0
2020-04-13 14:15:00;4;12;0;0;6;10;0;0
2020-04-13 14:30:00;5;14;1;0;5;7;0;0
2020-04-13 14:45:00;6;10;2;0;9;11;0;0
2020-04-13 15:00:00;6;15;0;0;7;10;0;0
2020-04-13 15:15:00;10;12;0;0;7;5;0;0
2020-04-13 15:30:00;7;6;0;0;6;8;0;0
2020-04-13 15:45:00;8;13;0;0;7;5;0;0
2020-04-13 16:00:00;10;21;1;0;10;4;0;0
2020-04-13 16:15:00;10;21;0;0;12;6;0;0
2020-04-13 16:30:00;7;10;0;0;11;10;0;0
2020-04-13 16:45:00;10;12;0;0;9;9;0;0
2020-04-13 17:00:00;15;15;0;0;12;9;0;0
2020-04-13 17:15:00;6;9;0;0;10;9;0;0
2020-04-13 17:30:00;15;8;1;0;11;7;0;0
2020-04-13 17:45:00;12;13;1;0;9;10;0;0
2020-04-13 18:00:00;8;10;2;0;13;9;0;0
2020-04-13 18:15:00;9;13;0;0;10;3;0;0
2020-04-13 18:30:00;9;14;0;0;7;13;0;0
2020-04-13 18:45:00;9;5;0;0;5;1;0;0
2020-04-13 19:00:00;8;8;0;0;6;10;0;0
2020-04-13 19:15:00;6;14;0;0;4;8;0;0
2020-04-13 19:30:00;3;6;0;0;6;6;0;0
2020-04-13 19:45:00;10;7;0;0;1;3;0;0
2020-04-13 20:00:00;5;9;0;0;4;5;0;0
2020-04-13 20:15:00;2;4;0;0;3;5;0;0
2020-04-13 20:30:00;5;4;0;0;10;4;0;0
2020-04-13 20:45:00;5;8;0;0;4;6;0;0
2020-04-13 21:00:00;6;8;0;0;3;5;0;0
2020-04-13 21:15:00;4;11;0;0;3;4;0;0
2020-04-13 21:30:00;3;6;0;0;4;3;0;0
2020-04-13 21:45:00;5;6;0;0;2;0;0;0
2020-04-13 22:00:00;1;5;0;0;6;2;0;0
2020-04-13 22:15:00;5;4;0;0;0;4;0;0
2020-04-13 22:30:00;3;3;0;0;3;5;0;0
2020-04-13 22:45:00;1;2;0;0;0;3;0;0
2020-04-13 23:00:00;0;2;0;0;0;1;0;0
2020-04-13 23:15:00;0;2;0;0;0;2;0;0
2020-04-13 23:30:00;2;1;0;0;1;2;0;0
2020-04-13 23:45:00;1;1;0;0;0;1;0;0
