DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-01-17 00:00:00;9;10;1;0;14;9;0;11;8;0;0
2020-01-17 00:15:00;3;5;0;0;14;12;0;12;12;0;0
2020-01-17 00:30:00;12;9;1;0;8;7;1;7;8;0;0
2020-01-17 00:45:00;7;12;0;0;13;10;0;12;14;0;0
2020-01-17 01:00:00;9;8;1;1;9;6;0;11;9;0;0
2020-01-17 01:15:00;3;7;0;0;5;4;0;4;3;0;0
2020-01-17 01:30:00;9;7;1;0;8;6;0;8;5;0;0
2020-01-17 01:45:00;6;9;2;0;5;4;0;6;5;0;0
2020-01-17 02:00:00;10;13;0;0;4;4;0;3;5;0;0
2020-01-17 02:15:00;6;6;1;0;4;2;0;4;3;0;0
2020-01-17 02:30:00;8;7;1;0;10;5;0;8;7;0;0
2020-01-17 02:45:00;2;2;0;2;6;5;0;7;5;0;0
2020-01-17 03:00:00;8;10;0;0;4;3;0;4;4;1;0
2020-01-17 03:15:00;9;4;0;0;4;1;0;4;1;0;0
2020-01-17 03:30:00;3;3;0;0;5;2;0;5;3;0;0
2020-01-17 03:45:00;6;6;0;1;11;2;0;11;5;0;0
2020-01-17 04:00:00;10;13;0;0;5;1;0;6;3;0;0
2020-01-17 04:15:00;16;13;0;0;12;7;0;10;9;0;0
2020-01-17 04:30:00;25;14;1;1;8;5;0;10;8;0;0
2020-01-17 04:45:00;23;22;2;0;12;10;0;12;8;0;0
2020-01-17 05:00:00;29;21;0;2;38;20;0;37;24;0;1
2020-01-17 05:15:00;30;42;5;0;32;10;0;30;11;0;0
2020-01-17 05:30:00;58;61;4;1;55;28;1;52;32;0;0
2020-01-17 05:45:00;63;82;16;12;80;33;0;81;41;0;2
2020-01-17 06:00:00;65;82;16;4;87;51;5;88;50;0;0
2020-01-17 06:15:00;79;95;21;4;89;60;2;90;65;0;0
2020-01-17 06:30:00;112;142;33;5;134;107;1;134;115;0;35
2020-01-17 06:45:00;99;150;18;5;125;106;4;121;115;1;16
2020-01-17 07:00:00;78;118;12;4;131;127;6;127;134;2;6
2020-01-17 07:15:00;101;128;16;6;125;150;5;129;155;3;43
2020-01-17 07:30:00;79;115;8;4;138;139;4;133;145;3;4
2020-01-17 07:45:00;102;126;7;7;114;115;7;118;118;5;27
2020-01-17 08:00:00;73;125;11;10;109;104;14;106;115;3;25
2020-01-17 08:15:00;75;121;12;4;102;93;9;94;98;5;0
2020-01-17 08:30:00;71;115;6;5;92;84;5;96;88;4;2
2020-01-17 08:45:00;88;107;13;11;107;101;13;113;93;4;6
2020-01-17 09:00:00;78;100;11;20;87;67;3;78;84;6;8
2020-01-17 09:15:00;80;88;8;9;90;81;6;92;81;8;6
2020-01-17 09:30:00;92;96;11;10;90;69;6;86;85;6;8
2020-01-17 09:45:00;93;92;13;20;103;90;13;97;95;7;0
2020-01-17 10:00:00;85;85;8;28;79;73;5;76;77;9;9
2020-01-17 10:15:00;65;92;13;23;78;76;8;83;75;2;41
2020-01-17 10:30:00;78;104;13;20;93;87;11;88;92;9;16
2020-01-17 10:45:00;90;120;14;27;93;95;5;86;95;9;84
2020-01-17 11:00:00;93;102;8;40;95;100;10;94;97;2;9
2020-01-17 11:15:00;82;118;12;43;109;111;11;110;118;6;33
2020-01-17 11:30:00;89;120;17;35;95;93;5;90;98;9;7
2020-01-17 11:45:00;85;112;18;50;88;81;5;90;89;3;22
2020-01-17 12:00:00;91;128;19;72;107;112;11;103;122;8;25
2020-01-17 12:15:00;100;139;21;44;96;106;7;95;110;7;84
2020-01-17 12:30:00;99;128;17;37;119;121;8;123;123;9;28
2020-01-17 12:45:00;92;143;19;17;114;138;9;112;134;10;10
2020-01-17 13:00:00;88;144;16;13;91;104;8;88;107;6;20
2020-01-17 13:15:00;117;170;17;12;98;111;9;90;120;7;37
2020-01-17 13:30:00;94;170;15;29;115;132;11;104;141;5;33
2020-01-17 13:45:00;114;146;22;10;100;122;10;97;126;9;51
2020-01-17 14:00:00;95;136;13;12;113;121;8;109;128;9;57
2020-01-17 14:15:00;132;173;17;7;127;143;6;129;152;7;15
2020-01-17 14:30:00;115;150;12;5;121;145;9;121;151;16;37
2020-01-17 14:45:00;103;139;13;2;105;102;9;101;106;6;0
2020-01-17 15:00:00;119;166;12;8;107;103;3;108;108;4;19
2020-01-17 15:15:00;114;214;24;1;123;120;10;116;130;12;13
2020-01-17 15:30:00;71;213;29;6;116;123;4;113;129;7;18
2020-01-17 15:45:00;85;221;29;7;113;123;6;111;118;4;52
2020-01-17 16:00:00;128;187;24;9;120;110;9;113;111;2;3
2020-01-17 16:15:00;141;205;21;12;144;153;7;135;154;18;10
2020-01-17 16:30:00;129;197;19;11;118;141;5;115;143;14;41
2020-01-17 16:45:00;95;167;11;7;115;138;14;112;132;10;56
2020-01-17 17:00:00;98;144;11;4;117;124;5;109;127;14;16
2020-01-17 17:15:00;104;155;16;5;115;143;5;115;151;8;100
2020-01-17 17:30:00;82;128;16;0;106;115;3;102;118;5;1
2020-01-17 17:45:00;95;149;13;5;117;143;7;111;151;7;0
2020-01-17 18:00:00;72;117;5;4;109;111;7;109;111;2;21
2020-01-17 18:15:00;88;103;11;2;107;120;4;111;111;3;11
2020-01-17 18:30:00;87;113;17;8;114;127;8;111;125;2;4
2020-01-17 18:45:00;76;87;9;8;109;112;5;104;107;4;65
2020-01-17 19:00:00;78;91;10;14;99;96;1;103;100;3;8
2020-01-17 19:15:00;61;50;2;2;89;102;4;79;106;0;0
2020-01-17 19:30:00;42;59;4;1;77;77;1;73;72;0;0
2020-01-17 19:45:00;49;54;4;1;58;62;1;61;68;2;0
2020-01-17 20:00:00;45;55;4;0;54;60;1;52;64;3;22
2020-01-17 20:15:00;38;52;3;1;70;54;1;69;61;0;0
2020-01-17 20:30:00;30;49;3;0;56;34;1;46;39;0;0
2020-01-17 20:45:00;31;30;0;0;40;34;3;39;32;0;0
2020-01-17 21:00:00;50;48;5;1;45;38;0;41;43;0;0
