DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-05-21 00:00:00;16;6;5;7;1;3
2020-05-21 00:15:00;24;4;13;13;1;4
2020-05-21 00:30:00;20;4;7;12;0;1
2020-05-21 00:45:00;25;9;15;14;1;2
2020-05-21 01:00:00;17;8;6;6;1;3
2020-05-21 01:15:00;15;4;11;7;1;1
2020-05-21 01:30:00;14;6;5;10;2;3
2020-05-21 01:45:00;16;3;4;6;0;0
2020-05-21 02:00:00;15;4;10;11;0;1
2020-05-21 02:15:00;13;5;5;2;0;0
2020-05-21 02:30:00;8;3;2;5;2;3
2020-05-21 02:45:00;9;2;2;4;1;1
2020-05-21 03:00:00;6;3;5;4;0;2
2020-05-21 03:15:00;7;1;4;9;0;2
2020-05-21 03:30:00;7;3;2;6;0;0
2020-05-21 03:45:00;3;1;3;7;0;0
2020-05-21 04:00:00;5;2;3;5;2;0
2020-05-21 04:15:00;6;2;1;8;0;0
2020-05-21 04:30:00;4;2;2;3;0;2
2020-05-21 04:45:00;7;1;2;5;0;1
2020-05-21 05:00:00;11;3;4;8;1;1
2020-05-21 05:15:00;5;2;2;5;1;0
2020-05-21 05:30:00;11;5;9;18;1;4
2020-05-21 05:45:00;13;4;20;31;0;0
2020-05-21 06:00:00;13;2;15;35;2;3
2020-05-21 06:15:00;13;1;8;12;1;2
2020-05-21 06:30:00;18;2;6;8;1;3
2020-05-21 06:45:00;14;5;3;19;1;0
2020-05-21 07:00:00;15;5;10;9;0;2
2020-05-21 07:15:00;17;3;9;7;0;7
2020-05-21 07:30:00;13;5;9;5;0;8
2020-05-21 07:45:00;22;4;9;7;0;5
2020-05-21 08:00:00;20;5;8;12;0;3
2020-05-21 08:15:00;24;13;11;13;2;8
2020-05-21 08:30:00;24;6;18;20;0;6
2020-05-21 08:45:00;34;15;16;22;2;6
2020-05-21 09:00:00;25;17;21;24;1;13
2020-05-21 09:15:00;36;14;23;24;0;4
2020-05-21 09:30:00;43;13;28;33;1;7
2020-05-21 09:45:00;65;37;39;44;5;10
2020-05-21 10:00:00;60;29;41;36;3;13
2020-05-21 10:15:00;61;33;34;40;2;11
2020-05-21 10:30:00;75;36;45;46;0;11
2020-05-21 10:45:00;54;34;37;52;1;18
2020-05-21 11:00:00;74;44;38;32;5;12
2020-05-21 11:15:00;66;42;44;56;3;14
2020-05-21 11:30:00;76;47;52;59;5;15
2020-05-21 11:45:00;78;41;47;60;2;11
2020-05-21 12:00:00;70;40;54;75;1;12
2020-05-21 12:15:00;70;45;54;55;5;10
2020-05-21 12:30:00;76;45;45;47;2;14
2020-05-21 12:45:00;100;42;49;58;3;21
2020-05-21 13:00:00;72;47;34;45;1;16
2020-05-21 13:15:00;78;39;49;53;3;17
2020-05-21 13:30:00;78;39;39;40;5;18
2020-05-21 13:45:00;87;56;41;59;2;17
2020-05-21 14:00:00;94;42;58;70;7;24
2020-05-21 14:15:00;91;46;66;60;2;18
2020-05-21 14:30:00;84;47;51;66;3;19
2020-05-21 14:45:00;82;34;54;68;4;19
2020-05-21 15:00:00;88;53;37;62;1;17
2020-05-21 15:15:00;84;41;51;54;4;19
2020-05-21 15:30:00;74;50;48;56;3;14
2020-05-21 15:45:00;76;33;42;56;7;12
2020-05-21 16:00:00;83;51;52;58;8;20
2020-05-21 16:15:00;85;44;44;63;7;12
2020-05-21 16:30:00;89;38;57;57;6;23
2020-05-21 16:45:00;75;51;51;71;6;16
2020-05-21 17:00:00;90;45;57;73;4;16
2020-05-21 17:15:00;83;58;58;69;5;19
2020-05-21 17:30:00;99;40;60;77;7;17
2020-05-21 17:45:00;83;47;64;65;3;16
2020-05-21 18:00:00;93;53;53;67;4;16
2020-05-21 18:15:00;78;35;57;70;4;17
2020-05-21 18:30:00;88;62;62;69;5;17
2020-05-21 18:45:00;97;48;47;60;5;17
2020-05-21 19:00:00;92;57;57;59;7;12
2020-05-21 19:15:00;78;46;58;61;8;15
2020-05-21 19:30:00;81;57;47;55;6;12
2020-05-21 19:45:00;80;47;62;60;5;21
2020-05-21 20:00:00;84;54;49;65;2;11
2020-05-21 20:15:00;66;44;48;71;5;8
2020-05-21 20:30:00;86;47;43;58;7;17
2020-05-21 20:45:00;80;50;39;47;4;14
2020-05-21 21:00:00;60;36;20;43;4;11
2020-05-21 21:15:00;51;23;38;42;2;13
2020-05-21 21:30:00;49;25;33;39;3;9
2020-05-21 21:45:00;46;24;34;36;5;20
2020-05-21 22:00:00;51;19;30;45;6;10
2020-05-21 22:15:00;44;26;14;22;3;8
2020-05-21 22:30:00;31;12;16;32;4;9
2020-05-21 22:45:00;40;10;17;28;5;7
2020-05-21 23:00:00;26;15;13;21;2;7
2020-05-21 23:15:00;25;18;12;19;2;8
2020-05-21 23:30:00;27;15;13;15;0;3
2020-05-21 23:45:00;24;11;16;16;2;3
