DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2019-09-10 00:00:00;1;2;0;0;3;4;4;4;2;1;0;0;0
2019-09-10 00:15:00;1;3;1;0;6;6;5;5;3;1;0;0;0
2019-09-10 00:30:00;1;2;0;0;3;5;2;2;1;0;0;0;0
2019-09-10 00:45:00;3;1;0;0;2;3;4;5;0;0;0;0;0
2019-09-10 01:00:00;1;2;1;0;4;3;5;0;0;0;0;0;0
2019-09-10 01:15:00;0;1;0;0;3;2;2;1;2;1;0;0;0
2019-09-10 01:30:00;0;1;0;0;2;3;2;3;0;0;0;0;0
2019-09-10 01:45:00;0;1;0;0;3;2;3;0;0;0;0;0;0
2019-09-10 02:00:00;0;0;0;0;1;1;0;0;2;1;0;0;0
2019-09-10 02:15:00;0;2;0;0;2;5;3;3;3;1;0;0;0
2019-09-10 02:30:00;1;1;0;0;1;1;1;0;0;1;518;0;0
2019-09-10 02:45:00;0;2;1;0;4;2;1;2;2;2;2508;0;0
2019-09-10 03:00:00;1;2;0;0;1;1;0;0;0;0;1686;0;1
2019-09-10 03:15:00;1;0;0;0;2;2;1;0;0;0;2750;0;0
2019-09-10 03:30:00;0;0;0;0;2;2;3;2;0;0;1763;0;0
2019-09-10 03:45:00;0;0;0;0;1;2;1;1;0;1;0;0;0
2019-09-10 04:00:00;1;1;0;0;3;4;1;1;0;1;2;0;0
2019-09-10 04:15:00;3;1;0;0;4;2;3;1;0;0;0;0;0
2019-09-10 04:30:00;1;2;0;0;3;3;7;7;3;2;0;0;0
2019-09-10 04:45:00;1;3;0;0;7;8;7;3;6;2;6;0;0
2019-09-10 05:00:00;0;4;1;1;13;17;21;16;4;2;1;0;0
2019-09-10 05:15:00;5;4;0;0;12;12;42;35;5;3;2;0;0
2019-09-10 05:30:00;4;1;0;0;17;20;57;39;13;3;13;0;0
2019-09-10 05:45:00;4;4;1;1;39;48;51;38;32;10;7;1;0
2019-09-10 06:00:00;13;6;0;0;47;44;44;41;28;5;3;0;2
2019-09-10 06:15:00;18;5;0;0;41;45;55;53;35;10;302;1;2
2019-09-10 06:30:00;14;9;4;2;46;55;75;83;31;17;0;1;0
2019-09-10 06:45:00;11;10;0;0;46;54;66;60;41;14;4;5;1
2019-09-10 07:00:00;21;13;0;3;56;57;74;59;53;20;3;1;2
2019-09-10 07:15:00;27;19;1;3;49;49;80;57;72;41;6;3;4
2019-09-10 07:30:00;35;24;0;6;73;72;91;82;99;57;12;0;1
2019-09-10 07:45:00;37;31;1;5;79;78;92;70;72;38;2;1;4
2019-09-10 08:00:00;34;24;2;7;79;74;88;60;77;43;7;2;0
2019-09-10 08:15:00;25;24;1;3;84;85;86;68;94;44;11;1;0
2019-09-10 08:30:00;40;25;3;11;70;80;103;89;105;55;6;2;5
2019-09-10 08:45:00;23;19;1;10;54;57;76;52;76;29;5;3;1
2019-09-10 09:00:00;31;19;2;5;44;59;64;30;72;28;3;0;2
2019-09-10 09:15:00;37;21;4;1;48;44;61;24;64;26;4;0;3
2019-09-10 09:30:00;38;31;0;7;45;46;59;30;50;22;5;2;0
2019-09-10 09:45:00;42;23;2;6;58;43;60;25;63;26;4;2;1
2019-09-10 10:00:00;36;20;1;5;54;60;65;25;49;21;5;2;1
2019-09-10 10:15:00;27;15;0;2;53;37;53;16;42;11;2;2;1
2019-09-10 10:30:00;36;25;1;3;45;48;73;31;57;17;7;2;1
2019-09-10 10:45:00;39;23;1;7;59;54;71;26;67;26;6;2;1
2019-09-10 11:00:00;31;26;3;2;54;60;64;32;50;22;5;1;1
2019-09-10 11:15:00;36;29;4;2;50;51;62;29;62;27;7;3;3
2019-09-10 11:30:00;54;40;0;3;88;85;71;36;54;20;5;1;2
2019-09-10 11:45:00;48;33;1;4;79;73;73;32;66;32;11;0;2
2019-09-10 12:00:00;50;38;1;2;70;89;73;38;61;24;9;2;2
2019-09-10 12:15:00;44;40;1;1;68;66;51;26;39;25;6;4;1
2019-09-10 12:30:00;53;43;4;5;70;74;52;25;53;19;10;0;2
2019-09-10 12:45:00;44;27;0;3;47;63;61;22;43;9;5;1;3
2019-09-10 13:00:00;59;49;3;5;76;68;68;35;44;18;8;1;1
2019-09-10 13:15:00;62;41;4;1;72;78;73;32;51;21;7;0;4
2019-09-10 13:30:00;32;29;1;8;77;86;64;29;53;25;4;0;1
2019-09-10 13:45:00;42;29;3;4;59;63;71;37;41;20;6;0;1
