DATUM;1(DB1);2(DRDA);3(DRDB);4(TAFGA);5(TAFGB);6(TARDA1);7(TARDB1);8(TAFBA);9(TAFBB)
2020-07-09 00:00:00;1;2;2;0;0;0;0;0;0
2020-07-09 00:15:00;2;0;0;0;0;0;0;0;0
2020-07-09 00:30:00;1;0;1;0;0;0;0;0;0
2020-07-09 00:45:00;1;0;0;0;0;0;0;0;0
2020-07-09 01:00:00;0;0;0;0;0;0;0;0;0
2020-07-09 01:15:00;0;0;0;0;0;0;0;0;0
2020-07-09 01:30:00;1;0;0;0;0;0;0;0;0
2020-07-09 01:45:00;0;0;0;0;0;0;0;0;0
2020-07-09 02:00:00;0;1;0;0;0;0;0;0;0
2020-07-09 02:15:00;0;0;1;0;0;0;0;0;0
2020-07-09 02:30:00;1;0;0;0;0;0;0;0;0
2020-07-09 02:45:00;0;0;0;0;0;0;0;0;0
2020-07-09 03:00:00;0;0;0;0;0;0;0;0;0
2020-07-09 03:15:00;1;0;0;0;0;0;0;0;0
2020-07-09 03:30:00;0;0;0;0;0;0;0;0;0
2020-07-09 03:45:00;1;0;1;0;0;0;0;0;0
2020-07-09 04:00:00;0;0;0;0;0;0;0;0;0
2020-07-09 04:15:00;0;0;0;0;0;0;0;0;0
2020-07-09 04:30:00;0;0;0;0;0;0;0;0;0
2020-07-09 04:45:00;1;1;1;0;0;0;0;0;0
2020-07-09 05:00:00;0;0;0;0;0;0;0;0;0
2020-07-09 05:15:00;1;0;3;0;0;0;0;0;0
2020-07-09 05:30:00;2;3;8;0;0;0;0;0;0
2020-07-09 05:45:00;6;1;3;0;0;0;0;0;0
2020-07-09 06:00:00;5;0;5;2;0;0;2;0;0
2020-07-09 06:15:00;2;3;9;0;0;0;0;0;0
2020-07-09 06:30:00;2;2;9;1;0;4;1;0;0
2020-07-09 06:45:00;7;8;13;4;0;2;2;2;0
2020-07-09 07:00:00;7;4;4;1;0;1;0;2;0
2020-07-09 07:15:00;12;6;16;2;1;0;3;3;0
2020-07-09 07:30:00;15;13;22;4;1;2;1;5;0
2020-07-09 07:45:00;17;13;15;4;2;3;2;0;0
2020-07-09 08:00:00;18;6;16;10;3;3;1;0;5
2020-07-09 08:15:00;18;3;9;3;2;0;2;1;0
2020-07-09 08:30:00;20;1;7;9;4;2;0;4;0
2020-07-09 08:45:00;27;14;15;5;6;3;0;38;0
2020-07-09 09:00:00;39;20;11;4;9;2;1;0;0
2020-07-09 09:15:00;48;9;14;6;6;0;0;2;0
2020-07-09 09:30:00;41;10;14;12;9;1;1;0;2
2020-07-09 09:45:00;48;11;18;6;11;0;4;0;1
2020-07-09 10:00:00;38;15;16;4;8;2;0;0;1
2020-07-09 10:15:00;48;15;20;1;4;3;1;1;2
2020-07-09 10:30:00;54;13;18;5;5;1;2;2;0
2020-07-09 10:45:00;51;20;19;4;2;1;2;0;0
2020-07-09 11:00:00;68;18;26;6;4;2;4;0;0
2020-07-09 11:15:00;61;9;22;2;5;1;2;0;0
2020-07-09 11:30:00;54;9;14;4;9;1;1;20;57
2020-07-09 11:45:00;46;13;23;4;6;2;2;0;0
2020-07-09 12:00:00;53;19;24;3;9;4;2;3;1
2020-07-09 12:15:00;53;11;19;6;3;0;1;0;5
2020-07-09 12:30:00;49;16;16;6;2;2;1;5;0
2020-07-09 12:45:00;33;5;14;6;8;2;0;0;1
2020-07-09 13:00:00;45;8;10;3;9;0;1;0;1
2020-07-09 13:15:00;31;15;24;3;0;1;5;0;0
2020-07-09 13:30:00;34;14;26;6;3;1;3;0;1
2020-07-09 13:45:00;44;17;22;6;3;3;1;0;18
2020-07-09 14:00:00;40;9;27;3;2;0;2;0;0
2020-07-09 14:15:00;55;7;24;6;2;2;2;0;0
2020-07-09 14:30:00;59;15;23;5;4;4;3;0;3
2020-07-09 14:45:00;59;13;34;4;3;0;1;1;0
2020-07-09 15:00:00;56;10;19;8;2;0;1;3;0
2020-07-09 15:15:00;63;12;24;4;4;4;4;0;5
2020-07-09 15:30:00;54;16;26;2;3;1;5;0;0
2020-07-09 15:45:00;54;17;25;6;1;1;2;0;0
2020-07-09 16:00:00;70;17;20;2;5;0;1;5;3
2020-07-09 16:15:00;66;17;34;1;3;0;1;0;3
2020-07-09 16:30:00;63;13;18;5;4;0;0;1;0
2020-07-09 16:45:00;62;13;26;6;5;2;2;3;0
2020-07-09 17:00:00;74;20;32;5;2;3;0;3;0
2020-07-09 17:15:00;69;23;19;4;4;2;2;0;0
2020-07-09 17:30:00;61;22;24;12;3;1;1;33;3
2020-07-09 17:45:00;63;19;24;3;5;4;2;2;0
2020-07-09 18:00:00;61;22;23;2;7;1;0;7;4
2020-07-09 18:15:00;61;15;27;2;1;0;4;6;2
2020-07-09 18:30:00;60;9;15;5;2;1;5;1;11
2020-07-09 18:45:00;51;10;17;2;5;0;2;4;3
2020-07-09 19:00:00;59;10;18;9;3;0;1;5;8
2020-07-09 19:15:00;44;14;19;3;2;0;1;4;0
2020-07-09 19:30:00;50;8;16;2;0;0;3;1;0
2020-07-09 19:45:00;51;5;13;5;3;3;1;1;0
2020-07-09 20:00:00;47;13;20;4;3;3;4;1;1
2020-07-09 20:15:00;29;3;12;3;8;0;1;0;0
2020-07-09 20:30:00;21;4;8;2;1;1;1;0;8
2020-07-09 20:45:00;8;12;14;4;0;3;3;0;0
2020-07-09 21:00:00;6;1;18;1;2;0;1;0;0
2020-07-09 21:15:00;11;3;10;4;2;1;0;0;5
2020-07-09 21:30:00;8;3;11;2;1;0;0;1;0
2020-07-09 21:45:00;12;2;6;4;0;0;1;0;0
2020-07-09 22:00:00;10;9;14;1;1;2;0;0;0
2020-07-09 22:15:00;17;2;12;0;1;0;3;0;0
2020-07-09 22:30:00;5;2;2;0;1;0;1;0;3
2020-07-09 22:45:00;3;1;8;0;0;0;1;0;0
2020-07-09 23:00:00;4;1;4;0;0;0;0;0;0
2020-07-09 23:15:00;6;1;7;0;1;0;0;0;0
2020-07-09 23:30:00;6;0;1;0;0;0;0;0;0
2020-07-09 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
