DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-06-25 00:00:00;11;11;1;2;15;12;0;0;15;0;0
2020-06-25 00:15:00;11;8;1;1;17;6;0;0;8;0;0
2020-06-25 00:30:00;6;8;0;0;10;5;1;0;7;1;0
2020-06-25 00:45:00;6;4;0;0;8;8;0;0;10;0;0
2020-06-25 01:00:00;6;7;0;0;9;8;0;0;7;0;0
2020-06-25 01:15:00;3;3;1;0;8;2;0;0;6;0;0
2020-06-25 01:30:00;6;6;0;0;3;1;0;0;1;0;0
2020-06-25 01:45:00;8;6;0;4;5;3;0;0;3;0;0
2020-06-25 02:00:00;9;12;1;0;6;3;0;0;2;0;0
2020-06-25 02:15:00;5;2;1;1;7;5;0;0;7;0;0
2020-06-25 02:30:00;6;5;2;0;3;2;1;0;2;0;0
2020-06-25 02:45:00;9;6;0;0;7;3;0;0;6;0;0
2020-06-25 03:00:00;4;7;1;1;8;7;0;0;6;0;0
2020-06-25 03:15:00;5;2;0;0;9;7;1;0;7;0;0
2020-06-25 03:30:00;7;7;0;0;7;4;0;0;7;0;0
2020-06-25 03:45:00;10;9;0;0;9;3;0;0;5;0;0
2020-06-25 04:00:00;10;12;1;2;8;3;0;0;6;0;0
2020-06-25 04:15:00;7;8;1;0;8;2;0;0;5;0;0
2020-06-25 04:30:00;21;10;2;1;10;4;0;0;5;0;0
2020-06-25 04:45:00;19;15;1;0;14;6;0;0;12;0;0
2020-06-25 05:00:00;33;18;5;0;32;13;2;0;19;0;0
2020-06-25 05:15:00;23;32;5;1;27;13;0;0;14;0;0
2020-06-25 05:30:00;64;57;4;4;43;22;2;0;29;0;0
2020-06-25 05:45:00;70;85;17;4;61;19;1;0;25;0;0
2020-06-25 06:00:00;51;84;14;6;78;35;3;0;44;0;5
2020-06-25 06:15:00;64;82;31;12;109;55;4;0;54;0;0
2020-06-25 06:30:00;106;135;33;29;125;83;4;0;88;0;31
2020-06-25 06:45:00;80;108;16;5;122;100;6;0;100;1;5
2020-06-25 07:00:00;81;120;14;3;127;91;6;0;101;2;1
2020-06-25 07:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-25 07:30:00;88;142;15;6;117;102;10;0;104;4;14
2020-06-25 07:45:00;100;127;16;10;131;130;18;0;144;3;0
2020-06-25 08:00:00;95;110;13;8;103;87;10;0;89;7;10
2020-06-25 08:15:00;75;116;9;8;107;88;8;0;93;7;8
2020-06-25 08:30:00;77;109;10;6;110;90;14;0;101;7;2
2020-06-25 08:45:00;83;91;14;7;88;64;12;0;75;12;4
2020-06-25 09:00:00;79;95;15;5;92;60;5;0;68;4;7
2020-06-25 09:15:00;82;95;8;10;86;75;6;0;81;6;7
2020-06-25 09:30:00;89;89;12;9;80;67;4;0;74;6;7
2020-06-25 09:45:00;93;108;16;9;107;88;8;0;99;8;20
2020-06-25 10:00:00;90;93;13;10;107;80;10;0;93;8;2
2020-06-25 10:15:00;84;90;11;11;113;82;13;0;94;11;13
2020-06-25 10:30:00;88;97;8;6;87;80;8;0;86;5;18
2020-06-25 10:45:00;87;89;11;8;90;85;9;0;92;3;2
2020-06-25 11:00:00;80;118;12;14;92;87;10;0;93;5;4
2020-06-25 11:15:00;83;105;15;13;94;73;10;0;84;10;22
2020-06-25 11:30:00;85;94;10;9;101;72;6;0;88;7;1
2020-06-25 11:45:00;83;114;11;12;96;84;6;0;83;5;19
2020-06-25 12:00:00;76;91;6;12;88;79;2;0;93;6;30
2020-06-25 12:15:00;93;117;14;12;103;87;8;0;88;3;5
2020-06-25 12:30:00;82;107;11;11;94;90;17;0;99;7;2
2020-06-25 12:45:00;86;102;27;9;106;104;4;0;109;3;0
2020-06-25 13:00:00;85;119;14;14;87;90;11;0;102;5;4
2020-06-25 13:15:00;95;117;10;6;95;87;5;0;92;8;4
2020-06-25 13:30:00;85;130;11;5;98;91;9;0;103;8;2
2020-06-25 13:45:00;61;146;17;9;91;97;5;0;100;8;0
2020-06-25 14:00:00;79;142;20;8;95;70;1;0;81;7;8
2020-06-25 14:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-25 14:30:00;74;144;13;14;97;97;12;0;108;16;14
2020-06-25 14:45:00;105;142;13;7;110;113;18;0;116;9;8
2020-06-25 15:00:00;85;134;13;12;98;86;6;0;95;7;16
2020-06-25 15:15:00;95;122;15;10;93;98;8;0;96;15;13
2020-06-25 15:30:00;37;193;49;18;99;104;7;0;117;6;20
2020-06-25 15:45:00;50;220;15;27;120;122;12;0;127;7;24
2020-06-25 16:00:00;51;202;18;27;130;114;5;0;117;12;32
2020-06-25 16:15:00;54;207;21;38;107;116;11;0;115;14;40
2020-06-25 16:30:00;97;226;39;51;154;131;13;0;142;18;20
2020-06-25 16:45:00;65;203;38;42;133;127;9;0;128;18;20
2020-06-25 17:00:00;65;224;29;41;119;119;7;0;111;24;15
2020-06-25 17:15:00;91;154;21;26;109;107;4;0;112;9;10
2020-06-25 17:30:00;92;116;10;19;105;107;4;0;113;3;8
2020-06-25 17:45:00;87;138;9;14;112;103;5;0;109;4;15
2020-06-25 18:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-25 18:15:00;77;103;8;14;97;106;1;0;104;2;92
2020-06-25 18:30:00;76;89;11;6;94;90;3;0;101;0;11
2020-06-25 18:45:00;56;69;10;10;99;97;7;0;93;0;11
2020-06-25 19:00:00;45;54;3;11;104;78;5;0;83;1;1
2020-06-25 19:15:00;53;62;5;5;89;64;2;0;69;2;4
2020-06-25 19:30:00;54;68;5;6;68;60;2;0;60;0;1
2020-06-25 19:45:00;38;40;7;5;69;59;5;0;61;2;2
2020-06-25 20:00:00;48;54;3;3;64;62;4;0;67;0;19
2020-06-25 20:15:00;40;42;2;4;60;51;2;0;55;0;0
2020-06-25 20:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-25 21:00:00;39;42;6;2;49;29;1;0;31;0;0
2020-06-25 21:15:00;45;45;4;0;36;26;0;0;26;0;0
2020-06-25 21:30:00;40;43;2;4;50;42;1;0;40;0;0
2020-06-25 21:45:00;29;32;2;1;36;22;0;0;24;0;0
2020-06-25 22:00:00;40;44;7;1;37;26;0;0;25;0;0
2020-06-25 22:15:00;28;38;2;4;32;23;0;0;22;0;0
2020-06-25 22:30:00;32;30;2;0;40;29;1;0;33;0;0
2020-06-25 22:45:00;13;11;1;1;34;20;3;0;21;0;0
2020-06-25 23:00:00;24;25;0;1;29;23;0;0;22;0;0
2020-06-25 23:15:00;14;18;1;0;18;13;1;0;15;0;0
2020-06-25 23:30:00;26;32;1;1;15;14;0;0;15;0;0
2020-06-25 23:45:00;17;11;0;0;20;10;0;0;14;0;1
