DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-09-04 00:00:00;1;4;6;1;1;0;6;0;0
2020-09-04 00:15:00;2;5;7;1;0;0;7;0;0
2020-09-04 00:30:00;0;4;7;3;3;0;6;0;0
2020-09-04 00:45:00;3;6;7;1;0;0;7;0;0
2020-09-04 01:00:00;0;7;8;2;1;0;10;0;0
2020-09-04 01:15:00;2;3;6;0;0;0;4;0;0
2020-09-04 01:30:00;0;2;2;1;0;0;2;0;0
2020-09-04 01:45:00;2;3;5;0;0;0;1;0;0
2020-09-04 02:00:00;0;2;4;0;0;0;2;0;0
2020-09-04 02:15:00;0;0;1;0;0;1;3;0;0
2020-09-04 02:30:00;1;1;4;1;0;0;2;0;0
2020-09-04 02:45:00;2;0;2;1;0;0;2;0;0
2020-09-04 03:00:00;0;1;1;0;0;0;0;0;0
2020-09-04 03:15:00;2;1;2;0;0;0;2;0;0
2020-09-04 03:30:00;0;0;0;0;0;1;2;0;0
2020-09-04 03:45:00;1;1;2;0;0;0;0;0;0
2020-09-04 04:00:00;1;2;4;0;0;0;1;0;0
2020-09-04 04:15:00;2;3;3;0;0;0;5;0;0
2020-09-04 04:30:00;2;4;4;0;0;0;2;0;0
2020-09-04 04:45:00;5;6;7;2;0;0;3;0;0
2020-09-04 05:00:00;8;15;22;3;2;2;15;0;0
2020-09-04 05:15:00;10;9;20;4;5;3;42;0;0
2020-09-04 05:30:00;12;18;35;5;2;9;64;0;0
2020-09-04 05:45:00;13;28;45;28;3;4;53;0;0
2020-09-04 06:00:00;27;29;55;27;3;4;35;0;0
2020-09-04 06:15:00;25;31;46;12;9;10;32;0;0
2020-09-04 06:30:00;36;30;72;20;16;20;75;0;7
2020-09-04 06:45:00;31;43;64;16;12;19;64;1;1
2020-09-04 07:00:00;30;35;61;14;10;10;51;0;0
2020-09-04 07:15:00;29;50;75;22;10;5;63;0;2
2020-09-04 07:30:00;47;45;83;20;13;16;89;2;2
2020-09-04 07:45:00;44;33;100;13;8;7;75;5;2
2020-09-04 08:00:00;39;36;67;16;9;5;85;2;6
2020-09-04 08:15:00;31;34;77;14;3;2;61;3;0
2020-09-04 08:30:00;34;31;49;11;4;4;74;3;3
2020-09-04 08:45:00;35;38;76;12;5;4;59;0;5
2020-09-04 09:00:00;25;33;50;12;7;4;60;1;1
2020-09-04 09:15:00;31;34;55;17;7;3;45;2;2
