DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2019-09-18 00:00:00;5;4;2;4;2;1;0;5
2019-09-18 00:15:00;3;4;1;2;1;6;0;6
2019-09-18 00:30:00;2;3;1;1;0;0;0;1
2019-09-18 00:45:00;5;4;2;3;3;1;0;2
2019-09-18 01:00:00;2;1;1;4;1;4;0;0
2019-09-18 01:15:00;2;6;2;1;2;0;0;3
2019-09-18 01:30:00;2;5;4;1;1;2;0;0
2019-09-18 01:45:00;1;2;1;0;1;1;0;2
2019-09-18 02:00:00;0;0;2;2;0;0;0;1
2019-09-18 02:15:00;1;1;0;1;0;1;0;1
2019-09-18 02:30:00;4;3;1;2;3;0;0;1
2019-09-18 02:45:00;1;1;0;1;2;0;0;0
2019-09-18 03:00:00;4;1;0;2;1;2;0;2
2019-09-18 03:15:00;1;1;0;1;2;1;0;0
2019-09-18 03:30:00;1;0;0;0;2;0;0;0
2019-09-18 03:45:00;1;0;1;2;2;0;0;0
2019-09-18 04:00:00;1;4;4;3;3;0;0;2
2019-09-18 04:15:00;3;5;2;1;1;3;0;0
2019-09-18 04:30:00;1;3;4;1;2;1;0;1
2019-09-18 04:45:00;10;11;9;1;2;4;0;3
2019-09-18 05:00:00;7;14;23;6;1;13;0;2
2019-09-18 05:15:00;19;25;88;10;4;38;0;16
2019-09-18 05:30:00;22;36;66;16;12;22;0;19
2019-09-18 05:45:00;51;44;68;50;23;16;0;21
2019-09-18 06:00:00;43;30;56;49;59;17;0;17
2019-09-18 06:15:00;32;26;71;19;26;11;0;29
2019-09-18 06:30:00;55;40;89;24;22;34;0;37
2019-09-18 06:45:00;55;57;93;20;28;30;0;44
2019-09-18 07:00:00;77;50;93;23;48;30;0;37
2019-09-18 07:15:00;103;64;99;28;49;49;0;58
2019-09-18 07:30:00;129;99;95;39;68;52;0;83
2019-09-18 07:45:00;127;108;85;26;36;62;0;75
2019-09-18 08:00:00;83;57;100;24;38;69;0;67
2019-09-18 08:15:00;75;68;103;27;44;45;0;51
2019-09-18 08:30:00;69;52;57;33;58;31;0;51
2019-09-18 08:45:00;63;53;40;28;30;34;0;50
2019-09-18 09:00:00;41;38;34;24;55;30;0;37
2019-09-18 09:15:00;51;42;32;32;41;32;0;42
2019-09-18 09:30:00;54;50;32;34;52;30;0;36
2019-09-18 09:45:00;53;44;28;35;48;33;0;40
2019-09-18 10:00:00;59;41;28;29;27;22;0;33
2019-09-18 10:15:00;54;31;23;30;48;28;0;26
2019-09-18 10:30:00;66;30;25;32;30;28;0;45
2019-09-18 10:45:00;47;41;24;25;48;32;0;39
2019-09-18 11:00:00;42;42;31;35;28;36;0;47
2019-09-18 11:15:00;51;43;40;30;38;30;0;47
2019-09-18 11:30:00;50;50;28;22;73;32;0;42
2019-09-18 11:45:00;57;67;35;26;54;34;0;34
2019-09-18 12:00:00;60;45;25;34;47;30;0;46
2019-09-18 12:15:00;58;51;32;29;42;36;0;54
2019-09-18 12:30:00;72;49;24;39;23;33;0;48
2019-09-18 12:45:00;64;38;21;37;29;49;0;50
2019-09-18 13:00:00;57;50;35;32;35;21;0;59
2019-09-18 13:15:00;53;57;61;30;53;43;0;57
2019-09-18 13:30:00;50;47;65;29;31;49;0;43
2019-09-18 13:45:00;51;45;67;28;57;45;0;44
2019-09-18 14:00:00;62;58;38;61;42;36;0;40
2019-09-18 14:15:00;66;42;25;72;69;36;0;45
2019-09-18 14:30:00;56;57;25;79;82;34;0;53
2019-09-18 14:45:00;78;61;41;60;48;30;0;43
2019-09-18 15:00:00;68;51;33;69;48;51;0;56
2019-09-18 15:15:00;64;63;24;71;65;41;0;53
2019-09-18 15:30:00;82;70;26;50;49;26;0;57
2019-09-18 15:45:00;75;65;24;48;95;41;0;60
2019-09-18 16:00:00;60;67;32;76;91;54;0;92
2019-09-18 16:15:00;76;80;25;59;60;34;0;70
2019-09-18 16:30:00;73;66;39;57;60;36;0;83
2019-09-18 16:45:00;71;66;25;58;53;25;0;63
2019-09-18 17:00:00;78;70;36;59;55;36;0;67
2019-09-18 17:15:00;71;72;28;69;72;39;0;67
2019-09-18 17:30:00;66;51;26;66;49;39;0;60
2019-09-18 17:45:00;71;67;27;65;50;43;0;57
2019-09-18 18:00:00;67;51;32;58;45;34;0;53
2019-09-18 18:15:00;52;40;30;72;44;37;0;53
2019-09-18 18:30:00;56;55;32;30;34;39;0;48
2019-09-18 18:45:00;50;36;28;47;39;21;0;37
2019-09-18 19:00:00;43;33;22;43;31;18;0;39
2019-09-18 19:15:00;43;32;23;36;22;17;0;42
2019-09-18 19:30:00;36;23;27;27;28;26;0;26
2019-09-18 19:45:00;43;27;20;19;18;30;0;33
2019-09-18 20:00:00;47;35;23;27;18;24;0;30
2019-09-18 20:15:00;30;21;17;23;23;15;0;25
2019-09-18 20:30:00;36;25;17;29;17;24;0;26
2019-09-18 20:45:00;37;20;27;29;20;25;0;19
2019-09-18 21:00:00;17;17;30;12;16;22;0;28
2019-09-18 21:15:00;25;20;44;12;14;35;0;24
2019-09-18 21:30:00;19;10;26;13;13;21;0;19
2019-09-18 21:45:00;16;10;19;51;24;14;0;8
2019-09-18 22:00:00;24;10;23;57;48;17;0;14
2019-09-18 22:15:00;20;7;6;30;17;10;0;10
2019-09-18 22:30:00;13;7;7;12;4;5;0;8
2019-09-18 22:45:00;14;4;8;17;10;6;0;9
2019-09-18 23:00:00;14;9;7;6;4;6;0;6
2019-09-18 23:15:00;10;11;2;6;9;4;0;3
2019-09-18 23:30:00;12;9;5;10;3;6;0;7
2019-09-18 23:45:00;6;6;7;7;6;4;0;4
