DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2019-11-22 00:00:00;4;3;4;1;13;3;9;14;7;21;14;7;21;0
2019-11-22 00:15:00;11;2;5;1;18;4;20;20;10;30;20;10;30;0
2019-11-22 00:30:00;7;0;1;0;23;6;13;20;10;30;20;10;30;0
2019-11-22 00:45:00;12;4;3;2;9;3;5;20;10;30;20;10;30;0
2019-11-22 01:00:00;5;0;0;2;11;3;5;24;12;36;24;12;36;0
2019-11-22 01:15:00;4;2;1;0;5;1;8;26;13;39;26;13;39;0
2019-11-22 01:30:00;7;2;3;0;12;4;3;26;13;39;26;13;39;0
2019-11-22 01:45:00;0;2;0;0;11;10;2;24;12;36;24;12;36;0
2019-11-22 02:00:00;0;1;1;0;11;2;3;26;13;39;26;13;39;0
2019-11-22 02:15:00;1;1;1;0;11;2;2;26;13;39;26;13;39;0
2019-11-22 02:30:00;5;3;2;0;10;4;2;26;13;39;26;13;39;0
2019-11-22 02:45:00;3;2;2;1;8;1;1;26;13;39;26;13;39;0
2019-11-22 03:00:00;1;1;2;0;5;3;4;26;13;39;26;13;39;0
2019-11-22 03:15:00;3;3;2;0;3;2;0;26;13;39;26;13;39;0
2019-11-22 03:30:00;3;2;2;1;7;4;2;24;12;36;24;12;36;0
2019-11-22 03:45:00;6;4;3;1;8;2;4;26;13;39;26;13;39;0
2019-11-22 04:00:00;1;5;4;1;8;4;1;26;13;39;26;13;39;0
2019-11-22 04:15:00;4;6;4;2;22;7;1;26;13;39;26;13;39;0
2019-11-22 04:30:00;7;6;7;4;21;8;2;26;13;39;26;13;39;0
2019-11-22 04:45:00;10;9;9;3;21;6;1;26;13;39;26;13;39;0
2019-11-22 05:00:00;32;21;28;27;35;13;6;20;10;30;20;10;30;0
2019-11-22 05:15:00;44;40;53;43;63;18;5;20;10;31;20;10;31;0
2019-11-22 05:30:00;54;48;60;58;81;28;10;20;10;30;20;10;30;0
2019-11-22 05:45:00;51;42;57;58;91;41;49;20;10;30;20;10;30;0
2019-11-22 06:00:00;53;41;41;42;127;44;47;20;10;30;20;10;30;0
2019-11-22 06:15:00;68;53;73;77;104;50;36;21;11;30;21;11;30;0
2019-11-22 06:30:00;92;75;91;102;117;75;37;20;10;30;20;10;30;0
2019-11-22 06:45:00;101;76;88;89;122;66;32;21;11;30;21;11;30;0
2019-11-22 07:00:00;104;84;101;108;115;73;34;20;10;30;20;10;30;0
2019-11-22 07:15:00;103;82;124;118;118;71;43;20;10;30;20;10;30;0
2019-11-22 07:30:00;122;108;103;107;113;69;52;21;11;30;21;11;30;0
2019-11-22 07:45:00;113;90;69;72;132;76;67;20;10;29;20;10;29;0
2019-11-22 08:00:00;107;77;80;70;107;55;50;20;10;31;20;10;31;0
2019-11-22 08:15:00;91;81;61;62;99;69;40;21;11;29;21;11;29;0
2019-11-22 08:30:00;80;86;70;62;121;59;51;20;10;31;20;10;31;0
2019-11-22 08:45:00;89;65;58;54;130;75;51;20;10;29;20;10;29;0
2019-11-22 09:00:00;79;76;42;36;105;55;61;20;10;30;20;10;30;0
2019-11-22 09:15:00;94;71;52;40;107;56;70;20;10;30;20;10;30;0
2019-11-22 09:30:00;92;83;55;39;102;62;73;20;10;30;20;10;30;0
2019-11-22 09:45:00;91;76;59;46;125;57;51;20;10;31;20;10;31;0
2019-11-22 10:00:00;93;58;51;41;97;44;79;20;10;29;20;10;29;0
2019-11-22 10:15:00;86;67;38;38;122;72;69;20;10;31;20;10;31;0
2019-11-22 10:30:00;101;56;47;43;134;55;59;20;10;30;20;10;30;0
2019-11-22 10:45:00;99;56;45;42;123;68;85;20;10;30;20;10;30;0
2019-11-22 11:00:00;97;57;44;28;124;63;92;20;10;30;20;10;30;0
2019-11-22 11:15:00;88;50;42;34;125;66;88;21;11;30;21;11;30;0
2019-11-22 11:30:00;91;64;39;27;129;70;98;18;9;26;18;9;26;0
2019-11-22 11:45:00;99;59;41;36;142;80;109;20;10;30;20;10;30;0
2019-11-22 12:00:00;128;64;38;31;147;58;117;20;10;30;20;10;30;0
2019-11-22 12:15:00;105;65;42;38;144;62;117;21;11;30;21;11;30;0
2019-11-22 12:30:00;116;61;57;48;150;65;139;20;10;30;20;10;30;0
2019-11-22 12:45:00;129;78;53;55;132;83;128;21;11;30;21;11;30;0
2019-11-22 13:00:00;108;81;64;63;153;71;149;20;10;30;20;10;30;0
2019-11-22 13:15:00;151;84;62;58;142;65;119;20;10;30;20;10;30;0
2019-11-22 13:30:00;128;88;61;57;147;72;138;21;11;30;21;11;30;0
2019-11-22 13:45:00;126;76;52;54;134;68;129;21;11;30;21;11;30;0
2019-11-22 14:00:00;130;62;44;38;134;73;151;20;10;30;20;10;30;0
2019-11-22 14:15:00;107;52;37;37;132;61;140;18;9;27;18;9;27;0
2019-11-22 14:30:00;116;69;50;41;145;69;151;20;10;30;20;10;30;0
2019-11-22 14:45:00;116;76;49;50;148;69;161;20;10;30;20;10;30;0
2019-11-22 15:00:00;104;71;43;41;162;68;155;20;10;30;20;10;30;0
2019-11-22 15:15:00;100;79;47;34;157;58;149;20;10;30;20;10;30;0
2019-11-22 15:30:00;123;70;41;35;156;60;149;20;10;30;20;10;30;0
2019-11-22 15:45:00;125;79;42;41;145;78;133;20;10;30;20;10;30;0
2019-11-22 16:00:00;145;76;48;49;161;70;123;20;10;30;20;10;30;0
2019-11-22 16:15:00;118;68;39;39;150;80;136;20;10;30;20;10;30;0
2019-11-22 16:30:00;126;74;47;39;149;70;135;20;10;30;20;10;30;0
2019-11-22 16:45:00;124;99;47;29;137;91;122;21;11;30;21;11;30;0
2019-11-22 17:00:00;126;82;50;40;148;69;120;20;10;30;20;10;30;0
2019-11-22 17:15:00;117;65;47;38;146;77;122;21;11;30;21;11;30;0
2019-11-22 17:30:00;107;80;51;41;134;79;142;20;10;30;20;10;30;0
2019-11-22 17:45:00;132;73;47;39;130;80;125;20;10;30;20;10;30;0
2019-11-22 18:00:00;125;61;43;30;146;72;129;20;10;30;20;10;30;0
2019-11-22 18:15:00;120;59;42;35;153;71;119;21;11;30;21;11;30;0
2019-11-22 18:30:00;118;68;46;31;143;79;90;20;10;30;20;10;30;0
2019-11-22 18:45:00;115;76;44;40;138;73;100;20;10;30;20;10;30;0
2019-11-22 19:00:00;103;67;41;34;126;70;103;20;10;30;20;10;30;0
2019-11-22 19:15:00;87;48;31;24;139;60;83;21;11;30;21;11;30;0
2019-11-22 19:30:00;77;32;27;16;118;46;65;20;10;30;20;10;30;0
2019-11-22 19:45:00;61;49;42;27;107;61;72;20;10;30;20;10;30;0
2019-11-22 20:00:00;70;33;29;13;112;45;62;20;10;30;20;10;30;0
2019-11-22 20:15:00;59;27;28;12;117;39;69;18;9;27;18;9;27;0
2019-11-22 20:30:00;73;36;26;15;84;24;43;20;10;30;20;10;30;0
2019-11-22 20:45:00;54;27;29;19;72;36;47;20;10;30;20;10;30;0
2019-11-22 21:00:00;56;26;31;25;86;30;56;20;10;30;20;10;30;0
2019-11-22 21:15:00;55;23;30;28;79;30;48;20;10;30;20;10;30;0
