DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-06-01 00:00:00;16;8;7;11;1;3
2020-06-01 00:15:00;17;8;6;11;0;4
2020-06-01 00:30:00;13;8;7;19;1;4
2020-06-01 00:45:00;13;7;12;12;3;3
2020-06-01 01:00:00;17;8;6;9;2;3
2020-06-01 01:15:00;10;2;5;6;0;1
2020-06-01 01:30:00;8;9;10;8;1;0
2020-06-01 01:45:00;9;1;3;5;2;1
2020-06-01 02:00:00;9;4;3;9;1;2
2020-06-01 02:15:00;8;3;6;7;2;3
2020-06-01 02:30:00;9;4;3;5;1;1
2020-06-01 02:45:00;3;3;3;2;0;0
2020-06-01 03:00:00;9;3;1;3;0;3
2020-06-01 03:15:00;5;1;1;4;0;1
2020-06-01 03:30:00;9;1;0;3;1;1
2020-06-01 03:45:00;2;1;2;1;0;0
2020-06-01 04:00:00;4;0;0;0;0;0
2020-06-01 04:15:00;1;0;2;3;0;1
2020-06-01 04:30:00;3;0;0;7;0;0
2020-06-01 04:45:00;3;4;1;2;0;0
2020-06-01 05:00:00;3;3;1;6;0;0
2020-06-01 05:15:00;1;1;2;5;0;2
2020-06-01 05:30:00;11;5;3;5;0;1
2020-06-01 05:45:00;8;6;5;6;0;0
2020-06-01 06:00:00;9;2;8;8;0;0
2020-06-01 06:15:00;6;3;1;8;0;1
2020-06-01 06:30:00;12;1;3;7;0;0
2020-06-01 06:45:00;10;1;6;8;0;0
2020-06-01 07:00:00;8;3;6;7;2;1
2020-06-01 07:15:00;15;5;10;8;0;5
2020-06-01 07:30:00;13;4;3;5;0;4
2020-06-01 07:45:00;21;5;5;11;2;5
2020-06-01 08:00:00;24;8;10;8;1;5
2020-06-01 08:15:00;24;8;17;17;3;6
2020-06-01 08:30:00;26;13;16;11;2;8
2020-06-01 08:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 09:00:00;38;12;14;15;1;6
2020-06-01 09:15:00;39;15;24;25;1;12
2020-06-01 09:30:00;38;23;26;38;3;6
2020-06-01 09:45:00;56;26;34;32;2;4
2020-06-01 10:00:00;55;21;28;31;3;10
2020-06-01 10:15:00;60;26;37;31;4;12
2020-06-01 10:30:00;61;26;36;36;4;6
2020-06-01 10:45:00;64;37;44;52;7;6
2020-06-01 11:00:00;69;29;34;42;3;10
2020-06-01 11:15:00;91;44;47;49;1;19
2020-06-01 11:30:00;81;32;50;57;5;17
2020-06-01 11:45:00;91;53;50;66;7;14
2020-06-01 12:00:00;82;29;49;63;5;16
2020-06-01 12:15:00;70;40;55;61;4;11
2020-06-01 12:30:00;89;39;47;65;5;16
2020-06-01 12:45:00;87;51;46;55;2;15
2020-06-01 13:00:00;97;46;36;62;2;12
2020-06-01 13:15:00;91;44;58;76;4;15
2020-06-01 13:30:00;102;55;60;61;3;19
2020-06-01 13:45:00;104;57;60;66;6;26
2020-06-01 14:00:00;100;54;54;75;5;20
2020-06-01 14:15:00;90;54;58;62;2;23
2020-06-01 14:30:00;98;55;77;69;6;27
2020-06-01 14:45:00;91;51;64;81;6;29
2020-06-01 15:00:00;95;57;41;67;7;21
2020-06-01 15:15:00;87;46;68;73;7;17
2020-06-01 15:30:00;108;39;55;69;7;27
2020-06-01 15:45:00;90;53;60;72;7;22
2020-06-01 16:00:00;98;60;65;77;9;12
2020-06-01 16:15:00;104;55;62;68;10;20
2020-06-01 16:30:00;102;50;47;86;5;23
2020-06-01 16:45:00;111;64;68;86;4;25
2020-06-01 17:00:00;109;47;69;78;7;18
2020-06-01 17:15:00;101;54;57;73;5;12
2020-06-01 17:30:00;96;62;60;89;5;16
2020-06-01 17:45:00;114;74;57;81;6;17
2020-06-01 18:00:00;108;72;82;85;10;16
2020-06-01 18:15:00;104;54;63;59;5;18
2020-06-01 18:30:00;90;53;55;70;6;22
2020-06-01 18:45:00;100;56;68;80;4;18
2020-06-01 19:00:00;97;63;45;78;10;15
2020-06-01 19:15:00;92;48;57;84;4;21
2020-06-01 19:30:00;98;67;50;60;7;9
2020-06-01 19:45:00;97;48;37;69;9;18
2020-06-01 20:00:00;92;48;42;69;6;14
2020-06-01 20:15:00;77;48;43;48;3;14
2020-06-01 20:30:00;81;35;47;60;3;10
2020-06-01 20:45:00;79;42;46;52;2;13
2020-06-01 21:00:00;65;40;29;52;5;12
2020-06-01 21:15:00;67;59;37;49;4;9
2020-06-01 21:30:00;50;30;36;57;3;6
2020-06-01 21:45:00;54;30;32;40;0;9
2020-06-01 22:00:00;47;22;33;48;4;4
2020-06-01 22:15:00;59;20;21;35;1;7
2020-06-01 22:30:00;49;22;19;34;3;13
2020-06-01 22:45:00;45;22;20;28;2;6
2020-06-01 23:00:00;35;12;18;28;1;6
2020-06-01 23:15:00;28;10;5;15;2;3
2020-06-01 23:30:00;18;10;5;16;0;3
2020-06-01 23:45:00;17;5;8;11;1;5
