DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-12-24 00:00:00;1;2;0;1;0;0;0;1
2020-12-24 00:15:00;0;0;0;0;1;3;0;1
2020-12-24 00:30:00;1;0;0;2;1;1;0;0
2020-12-24 00:45:00;1;3;1;0;0;0;0;1
2020-12-24 01:00:00;2;2;0;0;0;0;0;1
2020-12-24 01:15:00;0;0;0;1;0;0;0;0
2020-12-24 01:30:00;2;2;1;1;0;0;0;1
2020-12-24 01:45:00;1;1;0;0;0;0;0;0
2020-12-24 02:00:00;1;1;0;2;0;0;0;1
2020-12-24 02:15:00;1;1;1;2;1;0;0;1
2020-12-24 02:30:00;0;0;0;0;0;0;0;0
2020-12-24 02:45:00;1;0;0;0;0;0;0;0
2020-12-24 03:00:00;0;1;0;0;0;1;0;0
2020-12-24 03:15:00;0;2;0;0;0;0;0;1
2020-12-24 03:30:00;3;2;0;1;1;2;0;0
2020-12-24 03:45:00;0;1;0;1;1;0;0;1
2020-12-24 04:00:00;1;1;0;1;1;0;0;0
2020-12-24 04:15:00;0;1;1;1;1;2;0;1
2020-12-24 04:30:00;1;3;0;0;1;1;0;1
2020-12-24 04:45:00;5;4;2;2;0;0;0;2
2020-12-24 05:00:00;3;4;3;1;1;0;0;1
2020-12-24 05:15:00;5;6;3;3;2;1;0;4
2020-12-24 05:30:00;10;3;0;3;1;6;0;3
2020-12-24 05:45:00;8;5;2;5;1;4;0;2
2020-12-24 06:00:00;7;5;1;4;5;1;0;4
2020-12-24 06:15:00;4;4;3;7;6;4;0;2
2020-12-24 06:30:00;9;5;2;5;6;5;0;4
2020-12-24 06:45:00;10;10;6;4;4;2;0;6
2020-12-24 07:00:00;10;8;2;4;6;5;0;2
2020-12-24 07:15:00;12;11;46;8;4;9;0;7
2020-12-24 07:30:00;7;6;2;5;6;5;0;13
2020-12-24 07:45:00;7;12;1;5;2;3;0;11
2020-12-24 08:00:00;5;6;3;6;5;5;0;5
2020-12-24 08:15:00;16;9;7;12;7;7;0;6
2020-12-24 08:30:00;20;15;6;12;15;9;0;14
2020-12-24 08:45:00;19;17;7;10;9;18;0;17
2020-12-24 09:00:00;18;13;10;10;13;10;0;10
2020-12-24 09:15:00;30;24;8;14;11;14;0;18
2020-12-24 09:30:00;32;19;11;15;28;16;0;17
2020-12-24 09:45:00;35;25;13;21;21;17;0;17
2020-12-24 10:00:00;39;23;14;12;20;15;0;16
2020-12-24 10:15:00;24;27;19;20;23;16;0;31
2020-12-24 10:30:00;31;33;17;21;26;13;0;29
2020-12-24 10:45:00;41;30;24;22;34;14;0;36
2020-12-24 11:00:00;39;44;22;15;7;16;0;28
2020-12-24 11:15:00;33;22;12;19;19;13;0;35
2020-12-24 11:30:00;45;41;22;35;14;19;0;27
2020-12-24 11:45:00;35;32;23;21;34;17;0;33
2020-12-24 12:00:00;36;31;17;25;26;21;0;22
2020-12-24 12:15:00;42;42;20;10;18;22;0;31
2020-12-24 12:30:00;32;22;20;18;11;16;0;20
2020-12-24 12:45:00;40;27;17;20;16;15;0;25
2020-12-24 13:00:00;38;30;19;14;13;22;0;28
2020-12-24 13:15:00;35;28;19;18;32;22;0;28
2020-12-24 13:30:00;31;34;15;25;38;20;0;22
2020-12-24 13:45:00;27;28;13;23;10;17;0;32
2020-12-24 14:00:00;39;34;28;15;23;23;0;25
2020-12-24 14:15:00;29;28;20;29;20;14;0;33
2020-12-24 14:30:00;36;29;18;25;13;18;0;40
2020-12-24 14:45:00;41;36;22;30;24;19;0;29
2020-12-24 15:00:00;37;31;26;16;18;21;0;33
2020-12-24 15:15:00;27;25;21;18;13;20;0;24
2020-12-24 15:30:00;27;30;19;19;9;8;0;26
2020-12-24 15:45:00;43;30;21;25;16;17;0;27
2020-12-24 16:00:00;27;26;22;17;13;14;0;26
2020-12-24 16:15:00;19;24;18;25;15;18;0;27
2020-12-24 16:30:00;26;17;21;19;16;17;0;26
2020-12-24 16:45:00;24;28;21;24;13;17;0;20
2020-12-24 17:00:00;27;20;18;7;7;11;0;25
2020-12-24 17:15:00;23;21;14;16;7;9;0;16
2020-12-24 17:30:00;21;21;8;4;4;8;0;9
2020-12-24 17:45:00;14;15;9;9;10;8;0;15
2020-12-24 18:00:00;15;10;8;8;4;9;0;13
2020-12-24 18:15:00;15;16;9;13;4;12;0;13
2020-12-24 18:30:00;10;10;5;7;7;6;0;4
2020-12-24 18:45:00;14;18;5;7;12;13;0;7
2020-12-24 19:00:00;10;9;6;6;13;10;0;9
2020-12-24 19:15:00;16;14;11;12;13;11;0;10
2020-12-24 19:30:00;13;10;6;11;7;7;0;10
2020-12-24 19:45:00;20;16;8;16;6;13;0;21
2020-12-24 20:00:00;13;16;10;13;2;11;0;20
2020-12-24 20:15:00;26;23;20;27;11;22;0;23
2020-12-24 20:30:00;27;28;18;24;13;13;0;25
2020-12-24 20:45:00;39;38;26;25;22;11;0;30
2020-12-24 21:00:00;10;8;7;12;6;7;0;8
2020-12-24 21:15:00;3;7;4;0;2;2;0;3
2020-12-24 21:30:00;0;4;1;3;2;3;0;4
2020-12-24 21:45:00;5;3;3;8;8;0;0;3
2020-12-24 22:00:00;2;3;3;2;4;5;0;2
2020-12-24 22:15:00;1;0;0;0;0;0;0;0
2020-12-24 22:30:00;1;1;1;1;1;3;0;2
2020-12-24 22:45:00;1;2;1;4;4;2;0;1
2020-12-24 23:00:00;1;1;0;0;1;3;0;4
2020-12-24 23:15:00;0;1;0;1;0;2;0;1
2020-12-24 23:30:00;1;0;0;2;1;1;0;2
2020-12-24 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
