DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-12-15 00:00:00;0;1;3;0;0;0;4;0;0
2020-12-15 00:15:00;0;0;0;0;0;0;1;0;0
2020-12-15 00:30:00;4;2;3;1;1;1;4;0;0
2020-12-15 00:45:00;0;1;3;0;0;0;4;0;0
2020-12-15 01:00:00;0;1;2;1;0;0;3;0;0
2020-12-15 01:15:00;1;0;1;1;0;0;0;0;0
2020-12-15 01:30:00;0;1;1;0;0;0;0;0;0
2020-12-15 01:45:00;0;1;1;0;0;0;0;0;0
2020-12-15 02:00:00;1;0;1;0;0;0;2;0;0
2020-12-15 02:15:00;0;1;1;0;0;0;0;0;0
2020-12-15 02:30:00;0;2;2;1;0;0;1;0;0
2020-12-15 02:45:00;2;1;3;0;0;0;4;0;0
2020-12-15 03:00:00;3;1;3;0;0;0;2;0;0
2020-12-15 03:15:00;1;1;2;1;1;1;3;0;0
2020-12-15 03:30:00;0;1;1;0;1;1;2;0;0
2020-12-15 03:45:00;0;0;0;0;0;0;1;0;0
2020-12-15 04:00:00;0;3;3;2;1;3;1;0;0
2020-12-15 04:15:00;2;7;8;1;2;0;1;0;0
2020-12-15 04:30:00;1;0;2;1;1;1;8;0;0
2020-12-15 04:45:00;4;10;10;3;1;0;9;0;0
2020-12-15 05:00:00;5;11;23;5;3;1;34;0;0
2020-12-15 05:15:00;9;17;27;11;10;8;62;0;0
2020-12-15 05:30:00;10;24;39;17;12;22;89;0;0
2020-12-15 05:45:00;33;34;54;29;4;12;45;0;0
2020-12-15 06:00:00;26;34;49;37;8;11;38;0;0
2020-12-15 06:15:00;23;37;55;10;5;11;32;0;0
2020-12-15 06:30:00;36;42;83;24;21;28;97;0;0
2020-12-15 06:45:00;33;42;72;29;23;25;89;0;2
2020-12-15 07:00:00;36;40;70;12;8;13;59;1;0
2020-12-15 07:15:00;43;45;75;19;11;11;95;0;0
2020-12-15 07:30:00;53;61;101;32;11;11;119;1;5
2020-12-15 07:45:00;85;61;101;16;8;17;135;1;5
2020-12-15 08:00:00;46;45;96;19;9;16;96;0;5
2020-12-15 08:15:00;32;45;67;18;10;9;68;2;6
2020-12-15 08:30:00;40;50;77;14;6;7;74;0;11
2020-12-15 08:45:00;26;48;71;14;7;8;89;0;2
2020-12-15 09:00:00;38;45;72;19;8;2;68;3;3
2020-12-15 09:15:00;27;30;80;13;6;3;69;0;1
2020-12-15 09:30:00;29;38;67;22;9;5;74;2;4
2020-12-15 09:45:00;36;58;93;16;9;6;84;10;17
2020-12-15 10:00:00;42;50;79;18;7;2;79;0;4
2020-12-15 10:15:00;42;37;69;20;11;3;66;2;9
2020-12-15 10:30:00;49;56;77;17;6;3;74;3;3
2020-12-15 10:45:00;44;61;94;11;5;1;78;2;13
2020-12-15 11:00:00;40;59;81;25;8;5;98;1;5
2020-12-15 11:15:00;43;58;84;15;8;3;84;0;0
2020-12-15 11:30:00;33;61;84;12;8;5;66;5;5
2020-12-15 11:45:00;50;78;101;22;6;1;81;5;7
2020-12-15 12:00:00;38;72;80;21;5;5;96;10;8
2020-12-15 12:15:00;44;50;74;21;8;2;84;6;2
2020-12-15 12:30:00;46;65;100;21;6;7;88;2;2
2020-12-15 12:45:00;40;65;76;31;9;2;84;3;7
2020-12-15 13:00:00;62;78;108;35;11;5;81;23;12
2020-12-15 13:15:00;41;65;89;15;9;11;83;13;18
2020-12-15 13:30:00;47;47;87;17;7;11;107;4;6
2020-12-15 13:45:00;58;60;91;30;13;10;96;1;22
2020-12-15 14:00:00;57;69;110;26;9;7;73;4;7
2020-12-15 14:15:00;69;77;104;24;9;6;81;5;12
2020-12-15 14:30:00;104;123;144;46;8;4;106;11;14
2020-12-15 14:45:00;100;114;153;43;11;7;87;4;19
2020-12-15 15:00:00;91;95;140;31;9;0;78;4;12
2020-12-15 15:15:00;92;84;135;33;8;4;80;18;7
2020-12-15 15:30:00;86;89;139;42;12;4;93;1;19
2020-12-15 15:45:00;67;83;123;37;11;7;89;5;4
2020-12-15 16:00:00;92;108;153;42;8;7;97;6;5
2020-12-15 16:15:00;79;88;131;40;13;5;124;6;6
